dotty, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T19:36:33+0100, 84951.868 47243.327 40851.588 40218.796 38423.381 38140.465 38876.884 37710.790 37676.114 38265.085 37347.333 37229.567 38057.574 37112.231 37204.532 37859.235 37313.444 37267.526 37659.018 37280.043 37081.659 37698.321 37046.412 37181.904 37536.969 37096.829 37082.359 37549.038 37128.595 37118.926 , 37614.372 37252.745 37121.040 37430.955 36993.011 37074.846 37578.329 36914.012 37124.293 37583.727 37078.011 37074.410 37591.851 36933.137 37102.221 37582.838 36975.077 36989.359 37519.323 37016.430
re2s, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T19:38:57+0100, 13629.916 5473.285 3955.533 3538.034 3309.428 2915.355 2673.214 2553.788 2424.245 2361.948 2281.715 2273.590 2220.510 2259.291 2177.382 2176.578 2122.782 2103.388 2072.299 2037.962 2024.331 2004.723 2010.431 2020.351 2024.792 1996.317 1986.083 1975.233 1972.308 1972.830 , 1969.042 1948.551 1944.460 1933.866 1940.597 1938.975 1939.997 1989.927 1943.596 1943.972 1941.643 1942.995 1938.048 1919.361 1925.315 1920.957 1932.974 1917.038 1921.351 1927.009
scalap, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T19:41:19+0100, 14434.441 4976.747 3943.625 3389.365 3109.091 3008.704 2999.834 2726.263 2508.167 2420.777 2259.107 2216.444 2166.003 2089.908 2053.501 2024.518 1968.808 1972.827 1952.627 1908.797 1959.164 1855.783 1849.239 1884.673 1842.612 1799.245 1792.652 1763.891 1754.360 1785.588 , 1725.524 1723.859 1782.141 1708.238 1754.777 1706.708 1696.922 1698.846 1704.959 1679.880 1694.530 1667.503 1652.355 1673.750 1654.007 1638.200 1625.593 1627.486 1623.263 1659.087
stdlib213, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:02:40+0100, 50901.671 28523.776 23059.468 21378.464 21539.814 19643.035 19284.634 19342.813 19019.883 19436.085 18905.418 18949.451 18718.243 18765.287 20073.410 18764.088 18678.180 18689.340 19980.673 18650.231 18612.438 18613.170 19951.032 18625.834 18671.154 18539.388 19842.638 18521.964 18560.478 18567.807 , 18890.549 18518.556 18527.673 18624.528 18408.669 19893.608 18594.387 18443.924 18580.983 18745.106 18473.821 18477.447 18504.822 18436.240 19817.646 18419.585 18458.636 18412.122 18932.629 18416.231
power-macro-power-inlined-1, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:04:21+0100, 3227.482 304.282 200.696 152.476 120.446 97.624 90.834 90.037 87.924 89.040 85.991 87.469 83.479 97.407 78.003 75.853 73.827 72.455 72.286 69.917 69.492 67.588 68.387 68.382 65.936 65.540 64.092 65.456 63.961 64.383 , 64.733 62.727 63.322 62.221 63.355 61.234 62.984 61.613 64.026 60.254 62.201 59.811 61.465 60.425 60.677 59.388 61.933 59.444 60.981 59.253
power-macro-power-inlined-1k, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:06:09+0100, 5014.937 1196.550 808.041 647.300 563.377 486.431 431.857 387.869 308.858 270.720 270.687 251.016 289.318 264.353 298.622 235.523 231.680 221.781 217.081 205.161 200.284 205.430 198.578 194.896 194.283 194.114 192.581 194.363 191.279 194.119 , 195.091 191.115 187.843 188.922 185.695 188.953 186.613 186.053 185.374 186.535 186.214 185.594 184.747 185.668 184.171 185.871 183.798 185.542 184.170 185.255
quote-string-interpolation-matching, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:07:56+0100, 5280.988 1347.150 1001.971 787.217 651.161 619.199 607.041 598.275 596.897 585.851 584.501 585.925 573.730 577.298 573.798 575.413 576.077 564.911 576.533 565.322 563.325 570.805 566.801 569.496 562.140 564.727 552.627 561.751 559.627 548.412 , 560.544 548.437 547.472 561.082 552.793 557.679 543.350 549.607 554.426 545.229 551.797 546.104 541.963 548.532 544.945 550.281 545.184 548.675 546.419 540.013
i1535, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:09:14+0100, 3997.855 680.013 457.806 366.748 311.004 261.028 227.129 201.873 182.599 174.731 161.152 151.798 144.305 145.881 137.580 139.615 132.577 131.481 134.793 128.245 128.424 134.206 127.346 126.492 127.755 123.279 123.637 125.296 119.865 118.185 , 122.326 116.789 118.875 116.005 115.997 117.126 112.902 114.487 110.587 110.186 113.428 107.042 112.180 107.845 106.102 110.228 105.990 108.456 107.437 108.933
i1687, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:10:30+0100, 3345.683 407.546 278.893 220.076 185.369 155.099 125.327 117.500 112.515 105.363 99.850 97.465 93.983 93.399 87.952 89.856 86.017 85.010 86.622 84.196 85.268 83.209 82.934 83.548 80.911 82.640 81.178 82.375 78.422 78.205 , 79.069 78.033 78.995 76.613 77.937 76.727 77.588 75.436 75.178 76.574 75.002 76.075 74.135 74.951 75.274 74.917 73.456 74.641 73.713 74.966
empty-class, 10221, 2020-11-07T18:57:36+0100, 5c7c5a2, 2020-11-07T20:11:44+0100, 2565.500 127.413 73.527 54.206 47.593 43.266 40.207 39.428 37.913 36.127 35.527 34.252 33.467 32.302 30.303 30.214 29.471 29.631 28.436 30.780 27.482 27.530 26.984 27.585 27.266 27.052 26.910 26.872 26.546 26.494 , 26.549 26.070 26.014 26.029 26.151 25.778 25.863 25.506 25.642 25.514 25.724 25.217 25.226 25.236 24.910 25.139 25.055 25.142 24.939 25.113
