dotty, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:20:10+0200, 81990.279 46607.148 40098.242 39572.055 37628.764 37496.305 38059.063 36821.328 36706.082 37344.215 36718.157 36564.179 36954.413 36535.767 36354.476 36797.693 36300.272 36476.256 36838.995 36363.353 36283.421 36777.628 36293.795 36147.230 36877.992 36287.660 36379.722 36647.674 36214.541 36322.814 , 36777.208 36269.272 36267.117 36664.125 36156.387 36291.000 36847.343 36265.726 36206.135 36793.295 36379.886 36263.123 36817.948 36245.764 36338.538 36656.556 36302.221 36258.846 36695.708 36201.676
re2s, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:22:37+0200, 13712.312 5388.321 4169.004 3595.835 3144.838 2971.355 2653.321 2488.133 2432.874 2393.621 2347.011 2310.070 2256.089 2255.247 2201.303 2208.078 2141.420 2118.879 2124.931 2103.620 2096.383 2077.620 2083.478 2042.509 2068.551 2079.204 2066.047 2019.258 2011.295 2000.582 , 2024.549 2002.764 1981.896 1983.539 1994.336 1995.877 1999.635 2022.284 1989.566 1967.644 1999.724 1989.189 2000.809 1964.131 1968.152 1972.647 1952.044 1963.245 1964.132 2004.665
scalap, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:25:00+0200, 14035.471 5073.664 4052.735 3418.578 3290.740 3120.215 2687.992 2686.259 2458.567 2416.783 2455.354 2337.495 2233.108 2169.807 2164.758 2042.979 2006.321 2033.546 1956.687 1945.874 1955.485 1893.816 1868.160 1914.489 1832.257 1824.873 1842.837 1844.792 1833.222 1813.850 , 1762.206 1786.298 1764.059 1727.755 1743.753 1712.525 1712.329 1698.964 1709.018 1751.253 1666.672 1686.682 1711.002 1677.392 1688.814 1664.191 1663.943 1639.924 1640.220 1676.696
stdlib213, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:45:59+0200, 51079.340 27623.333 22498.302 20467.343 20887.871 19103.565 18795.043 18594.546 18523.432 18944.595 18344.653 18408.557 18277.476 18213.401 19579.220 18226.462 18124.870 18168.383 18407.533 18204.298 18126.470 18164.877 17998.176 19389.151 18007.989 18037.316 18088.299 19398.786 18059.525 18036.931 , 18057.715 18459.590 18080.559 17980.106 18091.244 18108.467 19319.458 18049.191 17991.316 18053.336 19253.314 18032.517 17962.431 18006.442 19214.455 18001.230 17967.498 17960.944 19227.659 18001.706
power-macro-power-inlined-1, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:47:39+0200, 3191.451 294.526 183.489 136.533 111.698 102.221 97.924 93.880 90.235 87.661 84.900 85.887 81.124 93.942 76.238 74.382 74.405 70.957 69.521 68.462 67.815 66.485 66.900 64.071 65.266 63.180 62.626 63.628 62.378 62.841 , 63.072 61.502 60.384 61.441 60.441 60.892 59.965 61.285 59.550 59.825 59.225 60.168 58.928 59.607 58.362 59.778 58.273 59.453 58.328 59.098
power-macro-power-inlined-1k, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:49:26+0200, 4877.220 1092.631 737.222 587.210 525.271 422.515 369.704 322.210 280.216 285.305 276.166 259.997 238.966 222.480 263.170 210.582 211.238 201.221 203.499 193.602 195.826 192.818 188.162 187.685 187.326 184.604 187.104 184.989 186.254 182.518 , 185.126 185.680 183.241 182.630 181.584 181.821 178.323 180.352 178.795 181.442 177.541 179.967 178.610 179.695 176.458 179.531 176.141 179.603 176.290 178.007
quote-string-interpolation-matching, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:51:13+0200, 5133.765 1415.706 1014.417 818.151 645.031 620.142 604.325 589.855 600.011 589.303 583.618 583.995 570.619 578.401 573.177 573.000 577.383 570.520 574.428 569.641 571.624 564.673 564.216 568.268 564.666 564.999 554.614 559.263 563.801 553.111 , 562.479 548.431 548.472 558.449 544.057 556.804 551.728 542.406 550.125 542.468 545.842 541.981 542.384 552.411 550.281 550.763 541.021 539.488 545.378 542.983
i1535, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:52:33+0200, 3980.895 677.933 451.377 341.476 297.550 253.522 208.259 179.255 162.052 162.912 158.145 166.126 162.083 159.867 156.417 148.559 144.157 145.531 137.740 135.611 138.873 131.342 129.745 128.885 129.029 128.379 124.501 122.296 125.279 121.229 , 126.500 122.835 118.845 120.251 116.206 119.349 119.919 116.614 121.585 117.640 121.478 117.025 112.916 119.386 113.819 112.526 111.389 109.857 109.142 112.149
i1687, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:53:52+0200, 3598.377 590.281 438.608 367.664 253.766 184.998 157.247 123.916 114.438 109.356 102.489 98.850 93.702 93.992 89.139 87.134 87.204 84.225 85.683 83.881 84.530 81.818 82.099 80.318 80.256 80.735 80.062 81.926 77.515 78.505 , 77.170 77.808 75.897 77.303 75.288 76.643 74.886 74.729 73.574 75.188 72.870 74.096 72.524 73.086 72.646 74.582 71.882 71.928 72.927 71.669
empty-class, 9836, 2020-10-14T10:41:44+0200, 76e4ef2, 2020-10-14T11:55:06+0200, 2529.006 126.339 72.726 53.711 45.614 41.376 39.508 36.573 36.221 34.147 34.023 32.426 32.311 31.634 29.890 29.746 28.932 29.032 27.881 28.084 27.116 27.523 26.314 26.999 26.156 25.844 25.896 25.250 25.577 25.419 , 25.290 24.786 24.985 24.610 24.815 24.436 24.652 24.540 24.434 24.601 24.186 24.296 23.820 24.004 24.143 23.995 24.047 23.815 23.866 23.809
