dotty, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:05:49+0200, 81765.381 46778.033 40903.011 40055.339 38456.917 38062.809 38771.844 37620.964 37491.157 37761.214 37175.642 37351.836 37997.058 37053.074 38587.701 37186.847 36910.241 37556.461 37190.667 38290.243 36987.344 38402.479 36941.349 38513.685 36840.898 38380.296 36855.017 38257.388 36954.442 38035.202 , 36905.018 38054.699 36907.721 37801.608 37055.960 37873.217 37073.417 37667.302 36985.168 37736.902 37019.456 37700.573 37022.628 37709.596 36932.130 37415.148 38548.741 36914.329 37197.022 38382.369
re2s, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:08:31+0200, 14031.656 5845.002 4688.813 4238.695 3384.433 3050.276 2943.142 2780.391 2805.930 2809.326 2694.756 2611.574 2641.468 2543.816 2526.790 2497.545 2441.461 2420.243 2428.664 2390.094 2435.505 2358.135 2340.539 2386.160 2331.322 2392.001 2291.725 2350.683 2285.351 2345.641 , 2291.696 2305.902 2260.921 2272.583 2251.903 2299.311 2330.015 2249.524 2302.005 2245.799 2287.401 2251.520 2295.611 2293.506 2229.895 2274.973 2231.423 2261.172 2301.306 2225.785
scalap, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:10:53+0200, 14075.339 5182.157 3983.194 3379.257 3062.243 2908.576 2774.932 2526.649 2512.375 2424.207 2357.257 2210.633 2251.541 2117.923 2085.331 2106.462 2031.210 1985.726 1974.309 1934.059 1913.986 1910.764 1859.429 1861.104 1880.562 1853.185 1884.272 1843.366 1813.942 1817.120 , 1770.709 1759.350 1768.911 1724.526 1707.809 1750.146 1731.494 1706.436 1805.854 1727.801 1740.290 1719.160 1703.665 1722.722 1724.989 1684.292 1669.454 1667.152 1645.855 1660.007
stdlib213, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:32:53+0200, 52719.389 28302.326 23343.855 21565.392 21874.840 20364.481 19809.081 19835.870 20922.544 19578.267 19435.197 19410.760 20651.773 19629.517 19322.168 19349.514 20467.155 19280.434 19156.121 19292.350 20428.917 19297.759 19195.363 19286.992 20430.873 19265.228 19213.635 19178.224 20144.705 19324.408 , 19179.179 19193.586 19601.369 19181.237 19107.208 19082.752 19517.619 19190.021 19113.037 20483.213 19182.270 19116.773 19121.045 20481.670 19057.446 20477.104 19112.519 19079.862 20296.399 19047.998
power-macro-power-inlined-1, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:34:33+0200, 3165.221 289.472 187.349 138.877 117.652 100.738 94.921 94.820 88.101 85.615 84.033 84.798 81.013 94.024 77.026 74.559 74.762 71.345 70.721 67.629 68.106 65.996 67.211 65.108 64.663 64.603 62.629 63.619 61.804 62.440 , 63.213 61.881 60.177 61.391 60.311 60.470 59.678 63.557 59.312 60.012 59.006 60.025 58.871 59.103 58.079 59.681 58.260 59.197 58.481 58.991
power-macro-power-inlined-1k, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:36:21+0200, 4913.151 1139.071 850.747 703.427 612.839 526.560 452.086 403.062 369.094 315.336 288.168 263.493 254.996 285.215 264.756 286.585 233.003 230.189 217.470 215.250 207.031 205.397 203.963 204.811 201.536 201.703 197.162 198.134 196.622 198.739 , 194.348 198.448 194.184 194.188 190.370 202.545 192.573 194.535 190.146 192.633 188.244 192.315 190.796 190.399 190.983 189.938 190.863 188.644 189.713 188.997
quote-string-interpolation-matching, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:38:16+0200, 5064.784 1465.438 1089.162 966.700 761.380 696.684 684.999 679.790 671.787 669.960 668.937 652.007 665.753 660.067 665.165 661.542 654.998 661.120 659.712 651.738 658.881 649.862 661.079 653.531 649.249 654.715 647.505 644.087 649.060 637.251 , 641.968 642.605 633.378 637.720 639.097 633.742 637.548 634.675 637.300 637.641 634.815 636.456 636.819 634.258 633.027 629.504 633.922 632.620 626.687 632.703
i1535, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:39:34+0200, 3969.587 689.222 469.782 356.215 307.645 267.603 229.984 196.714 178.052 173.335 157.067 152.359 151.918 146.269 144.599 150.410 143.008 140.098 139.902 132.684 135.561 132.316 128.147 132.898 125.754 128.712 127.873 125.403 125.406 122.024 , 120.998 123.218 118.177 120.636 115.853 114.385 119.241 113.135 115.278 111.908 110.446 116.786 110.016 113.318 109.513 112.246 108.203 108.187 108.988 108.913
i1687, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:40:50+0200, 3287.482 406.115 283.873 215.959 184.847 154.470 122.578 110.141 105.448 100.456 96.972 95.759 95.690 89.144 88.662 88.408 84.646 85.842 83.824 85.333 82.253 81.380 82.247 80.130 82.854 79.938 82.048 77.887 78.907 77.249 , 78.092 75.711 77.319 75.307 76.206 76.175 75.762 73.917 75.439 74.159 73.455 74.093 73.105 73.717 74.373 73.246 72.278 73.546 72.209 72.870
empty-class, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:42:04+0200, 2518.790 118.451 69.082 52.958 46.806 42.071 39.421 37.786 36.237 33.920 32.955 32.214 31.773 30.703 29.053 29.194 28.906 27.914 27.220 27.291 26.257 26.413 26.370 26.327 26.098 25.889 25.651 25.378 25.569 25.452 , 25.196 24.671 25.089 24.627 24.940 24.376 24.484 24.568 24.480 24.479 24.024 24.298 24.054 24.076 24.207 23.983 24.017 24.062 24.052 23.892
empty-object, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:43:18+0200, 2764.560 222.058 138.197 104.395 88.929 75.091 69.635 65.316 61.859 59.749 56.967 57.058 53.739 54.869 54.651 52.452 50.807 48.783 48.459 47.669 48.159 45.765 46.157 45.246 45.419 44.809 44.607 44.106 44.665 43.034 , 43.548 42.815 43.086 42.420 43.002 42.339 43.264 42.103 42.206 42.251 41.759 41.955 41.470 41.790 41.612 41.497 40.784 41.304 40.711 41.314
empty-file, 9870, 2020-09-26T09:26:33+0200, db92078, 2020-09-26T10:44:31+0200, 1672.739 36.087 16.912 13.031 11.879 11.434 11.197 10.852 10.204 9.981 9.427 9.240 8.955 8.957 8.617 8.754 8.413 8.414 8.400 8.382 8.163 8.173 8.067 8.018 7.963 8.056 7.926 7.881 7.778 7.756 , 7.773 7.837 7.731 7.737 7.713 7.727 7.705 7.684 7.677 7.707 7.679 7.776 7.650 7.973 7.676 7.868 7.819 7.721 7.628 7.616
