dotty, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:07:16 CEST 2020, 84172.395 47110.365 41311.894 40255.416 38830.091 38333.993 38678.197 37990.570 37755.462 38326.081 37626.974 39017.258 37547.806 37523.785 37930.664 37461.378 38915.620 37417.177 38656.763 37189.961 38685.528 37074.005 38752.698 37220.196 38797.428 37062.901 38384.712 37195.233 38441.128 37046.365 , 38206.557 37341.457 38229.800 37149.705 37932.082 37260.091 38033.339 37212.785 37875.202 37170.541 38086.058 37045.393 37699.969 36971.748 37866.072 39051.964 37187.209 37480.724 38559.021 38602.534
re2s, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:09:53 CEST 2020, 14192.714 6062.004 4711.602 3897.186 3373.503 3018.511 2961.965 2760.845 2689.425 2635.729 2539.433 2498.715 2462.620 2393.215 2402.811 2347.811 2314.796 2283.971 2296.148 2323.724 2278.936 2247.242 2275.776 2240.311 2277.623 2260.603 2214.745 2232.218 2210.573 2223.748 , 2186.776 2207.292 2195.250 2190.960 2194.892 2179.908 2187.278 2211.922 2174.908 2164.444 2161.919 2174.131 2177.560 2186.567 2150.953 2151.665 2151.749 2159.292 2172.967 2156.986
scalap, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:12:25 CEST 2020, 14350.657 5415.023 4220.516 3670.341 3361.895 3244.383 3139.948 2754.434 2701.572 2585.792 2467.329 2376.650 2373.133 2276.540 2213.081 2224.807 2179.225 2189.532 2142.607 2145.819 2089.474 2200.947 2064.013 2040.702 2057.536 1989.408 2031.759 2029.138 2058.517 1966.531 , 1962.732 1992.972 1954.184 1941.815 1902.672 1922.816 1905.444 1929.128 1958.772 1881.208 1909.707 1892.627 1867.877 1867.818 1914.098 1869.499 1900.506 1852.132 1862.586 1878.570
stdlib213, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:34:53 CEST 2020, 53210.944 29196.475 24291.628 22193.034 22557.010 20895.599 20392.591 20302.151 21359.615 20326.780 20007.525 19821.698 21033.369 19870.564 19679.666 19810.154 21469.762 19685.586 19811.080 19786.537 20696.378 19806.496 19698.000 19757.873 20384.582 19743.576 19727.714 19691.294 20320.026 19705.590 , 19596.583 21056.065 19714.987 19659.457 20989.367 19710.477 19654.412 20949.880 19713.080 19565.168 20904.118 19654.536 19674.498 20913.966 19733.201 19667.688 20867.309 19755.015 19504.988 20841.819
power-macro-power-inlined-1, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:36:34 CEST 2020, 3123.854 297.487 203.888 144.100 117.063 96.557 91.817 93.712 90.112 92.322 90.120 90.906 84.467 98.415 81.017 78.753 78.639 75.047 76.052 70.685 70.333 68.166 67.918 68.021 66.401 67.490 64.178 64.788 63.106 63.811 , 63.353 65.553 61.759 62.744 61.283 62.029 60.639 60.906 61.887 60.911 60.093 60.660 60.617 60.034 59.021 59.770 59.503 60.049 59.077 60.135
power-macro-power-inlined-1k, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:38:20 CEST 2020, 4957.028 1197.597 823.561 652.930 580.904 538.386 443.718 382.382 348.202 308.218 263.386 242.501 235.694 295.365 235.956 229.168 225.789 211.933 213.781 203.444 200.582 202.588 197.244 197.872 196.822 195.493 192.505 193.963 191.467 194.993 , 189.393 191.798 189.154 189.477 186.894 190.798 187.847 188.450 186.480 185.251 188.831 186.017 188.447 185.864 186.704 184.114 187.310 184.213 188.253 184.033
quote-string-interpolation-matching, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:40:15 CEST 2020, 5079.772 1533.563 1259.505 1004.398 861.006 766.367 705.439 692.937 676.507 670.550 667.956 655.194 656.239 650.936 645.532 661.195 656.670 645.297 653.593 655.136 645.980 646.160 644.189 639.550 644.323 649.471 644.317 641.553 644.005 643.638 , 641.638 640.556 635.444 634.136 632.307 636.067 636.230 634.189 627.208 638.939 635.855 634.182 634.978 634.913 631.838 644.895 627.781 624.269 632.047 633.286
i1535, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:41:32 CEST 2020, 4060.198 706.320 505.472 397.589 340.427 298.261 261.137 221.159 195.475 185.916 173.819 160.288 159.894 151.863 151.850 152.288 147.695 144.226 149.134 141.584 139.607 160.933 137.113 134.187 134.676 130.755 130.711 131.174 128.827 127.890 , 126.229 124.523 124.461 121.853 124.371 119.915 120.897 123.150 120.193 118.710 117.569 118.887 118.635 113.400 116.102 114.675 115.562 114.803 112.313 115.539
i1687, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:42:48 CEST 2020, 3305.081 406.595 276.277 215.345 174.528 144.163 129.124 118.906 114.098 104.565 106.412 100.803 96.821 95.084 89.702 91.584 87.411 88.153 88.169 84.469 86.278 83.969 86.223 82.866 83.693 80.985 82.542 83.568 80.111 80.922 , 79.054 80.650 78.496 79.227 77.923 79.057 77.336 80.119 77.182 75.823 77.717 76.320 76.414 75.504 76.324 76.696 76.087 74.863 75.757 74.718
empty-class, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:44:02 CEST 2020, 2540.255 116.664 73.687 57.231 49.234 43.077 39.515 37.118 35.737 33.800 33.095 32.627 31.374 30.653 30.291 29.651 29.667 28.528 27.584 28.071 26.821 27.405 26.434 26.614 26.368 26.213 26.213 25.880 25.737 26.219 , 25.467 25.247 25.603 25.019 25.070 24.807 24.843 24.603 24.845 24.714 24.633 24.524 24.370 24.270 24.271 24.635 24.202 24.401 24.275 24.333
empty-object, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:45:16 CEST 2020, 2807.195 220.251 137.132 105.200 94.826 82.581 74.118 69.372 63.717 60.677 57.970 55.301 52.595 52.355 51.980 48.927 49.013 49.299 47.431 46.472 46.637 45.274 45.822 44.965 45.021 44.671 44.919 43.365 45.083 43.045 , 43.633 43.070 43.716 42.886 43.431 43.513 42.350 42.918 42.054 42.651 41.937 42.087 41.570 42.073 42.173 42.259 41.782 41.888 41.287 41.812
empty-file, 9846, 2020-09-24T13:27:33Z, f7c00e6, Thu Sep 24 16:46:28 CEST 2020, 1669.592 37.749 18.000 12.946 11.993 11.681 11.190 10.743 10.330 10.043 9.530 9.391 9.190 9.103 8.735 8.617 8.509 8.422 8.464 8.267 8.277 8.248 8.137 8.101 8.045 8.066 7.970 7.928 7.815 7.769 , 7.833 7.878 7.777 7.768 7.760 7.790 7.763 7.738 7.788 7.759 7.717 7.686 7.739 7.957 7.992 7.910 7.889 7.724 7.787 7.800
