dotty, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T12:39:13+0100, 85205.846 47347.409 41593.737 40906.591 38561.893 38434.364 38698.740 37843.300 37804.802 38351.736 37583.844 37451.003 38087.631 37333.728 37388.583 37860.845 37456.989 37442.479 37751.792 37416.151 37283.519 37724.961 37179.745 37270.390 37762.281 37310.308 37147.614 37770.954 37239.305 37340.027 , 38111.128 37251.876 37083.309 37538.918 37098.818 37225.357 37670.185 37149.682 37199.139 37638.633 37269.710 37139.255 37762.951 37091.590 37013.966 37497.604 37096.878 36986.468 37735.096 37149.472
re2s, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T12:41:44+0100, 14010.402 5573.412 4279.911 3506.419 3070.025 3050.548 2793.114 2726.066 2560.390 2535.481 2439.843 2412.347 2365.043 2328.402 2299.765 2271.619 2229.864 2248.864 2204.226 2181.008 2141.962 2148.271 2146.092 2135.019 2110.120 2112.674 2092.817 2090.043 2063.273 2057.500 , 2063.387 2064.651 2059.784 2061.460 2039.309 2039.654 2037.273 2045.059 2047.392 2031.432 2030.008 2063.100 2031.157 2028.430 2022.119 2020.898 2015.146 2008.163 2014.290 2053.045
scalap, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T12:44:03+0100, 13801.541 4926.323 3926.670 3485.930 3315.193 2919.839 2911.891 2699.148 2449.529 2332.380 2196.722 2187.228 2155.796 2093.327 2030.363 2015.158 1954.434 1938.101 1962.912 1876.329 1903.980 1835.049 1799.685 1811.461 1771.127 1768.298 1768.962 1768.314 1736.052 1746.256 , 1724.854 1724.569 1705.326 1666.777 1703.752 1652.385 1658.528 1655.553 1714.977 1677.223 1658.009 1645.111 1629.940 1658.305 1668.920 1638.159 1605.765 1586.046 1587.700 1598.483
stdlib213, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:05:28+0100, 52305.642 28326.373 23089.502 21542.523 22005.895 19778.210 19318.077 18956.352 18949.945 19153.468 18784.523 18782.927 18593.639 18702.800 19956.364 18666.452 18614.988 18575.049 19918.690 18647.196 18605.603 19863.596 18491.851 18604.034 18607.987 18476.885 19913.795 18614.459 18473.557 18498.749 , 19807.001 18506.177 18520.115 18452.026 19753.315 18428.610 18604.856 18443.717 19809.649 18525.568 18448.873 18377.246 19751.438 18485.947 18434.882 19930.926 18457.221 18527.806 18536.752 19832.559
power-macro-power-inlined-1, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:07:08+0100, 3188.223 302.242 201.867 154.284 125.679 105.129 93.894 89.903 82.365 84.882 84.459 86.094 81.923 96.429 79.747 76.965 77.084 73.200 74.867 69.632 68.634 69.370 68.100 67.655 66.284 67.347 64.243 65.069 63.551 64.535 , 64.905 64.109 62.371 62.819 61.915 62.681 61.467 62.352 61.748 61.242 60.202 61.176 60.395 61.624 59.895 60.434 60.368 60.338 59.454 59.846
power-macro-power-inlined-1k, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:08:54+0100, 4896.818 1127.711 764.974 647.331 551.254 503.386 408.694 349.592 316.897 292.442 283.961 264.201 255.616 253.181 285.030 233.365 225.683 222.392 210.959 209.041 202.200 200.970 198.036 199.165 197.669 194.021 195.345 191.823 193.000 190.608 , 193.197 194.738 193.503 187.754 189.183 187.590 188.641 185.316 188.300 185.176 188.588 185.476 187.720 185.233 187.503 183.788 186.767 183.397 185.310 181.549
quote-string-interpolation-matching, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:10:40+0100, 5084.000 1372.037 915.690 675.363 634.368 598.839 601.822 577.495 577.795 565.320 569.378 560.062 563.470 566.478 554.923 556.645 561.137 557.054 563.279 557.710 563.672 550.678 560.001 547.876 550.027 553.252 547.811 550.297 545.060 542.597 , 547.840 538.922 542.546 535.607 531.671 543.524 537.279 542.009 532.100 538.223 537.953 534.200 540.317 539.716 540.361 534.515 532.511 535.879 532.723 536.883
i1535, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:11:58+0100, 4006.755 685.898 450.265 356.282 309.300 265.206 218.461 184.536 172.060 164.414 155.346 155.427 151.082 142.694 144.748 138.267 134.684 138.685 133.888 133.038 132.589 129.133 126.803 128.143 125.076 127.592 122.366 120.535 122.622 118.877 , 121.236 118.641 115.624 117.845 112.890 114.386 114.155 111.189 114.370 110.230 113.538 109.048 112.305 108.753 109.248 107.538 107.649 106.989 107.441 107.636
i1687, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:13:14+0100, 3303.282 403.884 279.402 212.301 178.161 147.299 118.970 110.048 104.932 102.051 102.138 102.391 103.566 98.621 95.643 95.380 88.514 89.803 87.210 84.966 85.462 82.700 84.490 82.755 82.482 80.643 83.901 80.931 79.097 80.819 , 78.291 80.151 76.566 77.883 76.413 78.069 76.586 77.130 75.349 76.241 75.532 75.117 74.179 74.417 73.742 76.284 73.297 74.281 73.322 73.829
empty-class, 10096, 2020-10-27T12:00:07+0100, 559f3da, 2020-10-27T13:14:28+0100, 2527.402 114.329 71.862 55.951 49.211 43.393 40.696 37.671 35.756 33.890 32.986 32.589 31.858 31.056 29.445 29.499 29.123 27.956 27.050 27.473 26.409 26.595 26.463 26.801 25.897 25.626 26.022 25.668 25.954 25.248 , 25.331 24.728 25.136 25.009 24.686 24.675 24.587 24.582 24.636 24.708 24.194 24.509 24.344 24.034 24.361 24.049 24.010 23.896 23.951 24.176
