dotty, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:17:07 CEST 2020, 90038.515 51113.066 45787.113 44881.834 42647.727 42405.524 43464.819 41983.624 41863.978 41947.696 41616.265 43194.218 41667.127 41478.036 41817.534 41354.022 42973.528 41429.167 43138.798 41610.889 42697.286 41360.406 42782.243 41363.138 42797.645 41332.723 42524.978 41450.737 42507.467 41473.123 , 42479.633 41403.221 42123.855 41427.109 42042.919 41236.794 42260.663 41301.464 41819.818 41249.187 41727.329 41401.318 41639.075 41440.395 41966.494 43203.054 41123.984 41774.471 42947.793 41370.624
re2s, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:19:54 CEST 2020, 14548.138 5872.827 4917.897 3872.137 3536.206 3232.243 3162.314 2951.091 2863.384 2786.277 2752.604 2715.937 2669.604 2634.624 2665.288 2595.882 2534.217 2541.339 2551.450 2506.233 2510.338 2480.298 2480.504 2473.848 2445.050 2447.102 2463.590 2430.064 2406.521 2412.445 , 2419.919 2397.763 2421.416 2397.658 2403.082 2404.747 2401.588 2378.225 2390.343 2404.026 2383.379 2392.681 2416.167 2382.165 2373.793 2393.483 2374.086 2379.638 2413.511 2382.510
implicit-cache, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:21:11 CEST 2020, 3424.269 520.707 386.474 308.175 258.023 229.510 193.973 169.235 154.015 137.261 126.875 128.691 120.158 117.862 114.089 113.474 116.545 110.354 109.706 112.501 109.626 109.819 106.877 107.340 104.751 104.633 105.909 101.491 103.356 102.277 , 101.055 102.247 100.046 103.428 98.529 100.325 97.504 102.515 95.747 95.225 98.074 94.793 95.723 94.655 95.329 95.076 94.481 94.127 94.953 93.894
implicit-scope-loop, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:22:27 CEST 2020, 3556.766 524.143 379.814 292.296 240.573 201.531 173.318 161.618 159.997 144.786 140.340 133.778 127.855 129.983 123.257 119.933 120.960 115.755 112.231 116.640 109.387 111.510 109.146 107.382 108.934 105.616 107.067 103.847 106.681 103.493 , 103.540 103.380 102.198 103.680 100.353 101.661 99.620 100.094 101.810 98.380 99.715 95.907 98.872 96.805 97.973 95.420 94.917 96.321 95.340 95.358
inductive-implicits, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:24:19 CEST 2020, 6707.823 3153.287 2239.061 2144.934 1935.332 1903.623 1872.766 1809.356 1774.409 1744.487 1726.002 1701.864 1681.436 1702.936 1671.258 1659.141 1658.599 1834.185 1645.087 1635.733 1627.844 1632.305 1625.517 1622.656 1625.447 1629.284 1621.160 1613.438 1611.898 1612.307 , 1606.813 1600.218 1603.850 1598.500 1614.111 1593.962 1584.826 1586.284 1588.929 1586.204 1577.332 1580.659 1596.142 1575.496 1574.494 1574.299 1572.597 1572.729 1569.604 1564.818
i1535, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:25:38 CEST 2020, 4011.983 712.859 506.669 399.915 342.020 300.952 253.449 214.830 197.479 185.015 169.360 164.108 163.904 156.277 154.135 156.022 147.840 149.503 149.110 141.866 139.515 140.945 140.866 144.471 138.659 133.695 137.239 132.837 133.669 133.344 , 130.734 131.482 128.408 130.080 129.447 125.677 126.616 123.165 122.740 122.637 119.705 122.242 119.273 119.736 121.324 117.997 120.902 114.764 117.282 115.762
i1687, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:26:55 CEST 2020, 3396.850 438.376 295.189 238.837 196.547 159.113 130.408 125.641 122.395 115.253 114.692 110.623 112.278 107.718 104.394 104.060 100.469 101.844 98.173 98.442 97.406 94.646 96.437 93.341 92.662 94.630 92.120 92.672 91.535 93.106 , 90.604 89.646 91.952 88.810 90.657 87.647 89.337 87.057 87.989 87.288 87.634 85.514 86.285 85.798 85.930 85.466 84.638 85.376 83.500 84.687
empty-class, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:28:08 CEST 2020, 2530.570 138.970 83.629 63.342 51.411 42.945 40.967 41.444 38.960 39.178 38.408 37.793 35.899 36.195 34.486 32.639 32.445 31.381 31.246 30.494 30.730 29.692 33.629 28.977 29.184 29.373 29.258 28.084 28.850 27.954 , 27.963 27.830 27.679 27.246 27.269 27.367 27.283 26.960 27.276 26.838 26.932 26.626 27.056 26.391 26.372 26.335 26.355 26.075 26.478 26.070
empty-object, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:29:23 CEST 2020, 2814.789 233.895 153.880 114.153 91.678 77.615 69.735 65.845 62.669 64.161 60.544 61.513 59.304 56.934 56.987 56.050 54.383 52.606 52.835 52.271 51.285 51.075 48.850 49.389 49.102 48.460 47.125 48.851 46.750 46.668 , 46.774 46.446 45.863 46.343 45.488 45.555 45.921 44.430 45.395 44.851 44.561 44.796 43.778 44.446 44.056 44.483 43.554 44.580 43.690 44.605
empty-file, 9633, 2020-08-25T10:33:45Z, 2226716, Tue Aug 25 13:30:36 CEST 2020, 1685.258 39.196 18.049 13.313 12.639 12.111 11.419 11.260 10.929 10.623 9.903 9.742 9.596 9.282 9.058 8.948 8.956 8.870 8.794 8.770 8.693 8.588 8.636 8.498 8.354 8.295 8.339 8.196 8.287 8.100 , 8.082 8.103 8.120 8.035 8.026 8.061 8.094 8.067 8.064 8.093 8.043 8.060 8.021 8.047 8.053 8.360 8.038 8.197 8.150 8.004
