dotty, 3768, 2018-04-01T17:16:11Z, 53cb026, 33800.3615, Sun Apr  1 19:50:35 CEST 2018, 79283.906 40604.063 36773.754 36876.729 36553.764 34581.986 34784.228 34853.987 36114.265 34215.596 34235.197 34341.604 35266.648 34160.205 34109.870 34167.453 35111.591 33863.042 33777.962 33879.632 35269.351 33807.801 33823.733 33930.996 34523.362 33640.037 33592.960 33842.440 34438.936 33701.611 , 33724.193 33907.471 34756.743 33607.862 33560.620 33857.549 34493.252 33839.712 33756.638 33829.240 34647.509 33643.638 33783.820 33628.026 34618.078 33733.296 33651.380 33816.903 34657.182 33573.905
tests/scala-library, 3768, 2018-04-01T17:16:11Z, 53cb026, 6540.4135, Sun Apr  1 19:57:06 CEST 2018, 28136.783 14604.240 10734.439 8599.966 8020.287 7304.996 7524.748 7074.265 7580.757 6979.307 6791.437 6935.045 6707.979 6809.986 7198.918 6681.720 6769.164 6779.404 6803.694 6931.670 6807.558 6831.822 6744.070 6670.564 6710.967 6608.641 6827.420 6644.255 6607.433 6545.082 , 6561.288 6762.999 6580.032 6551.256 6639.361 6500.419 6574.578 6560.830 6542.021 6572.187 6563.922 6499.410 6536.714 6538.806 6491.626 6458.287 6533.656 6442.670 6500.969 6502.820
tests/re2s, 3768, 2018-04-01T17:16:11Z, 53cb026, 2634.7885, Sun Apr  1 20:00:01 CEST 2018, 14779.228 7106.002 5302.406 4967.403 3712.891 3391.848 3121.725 2999.760 3066.645 2875.487 3050.980 2854.467 2785.574 2762.846 2738.573 2775.972 2783.681 2756.329 2699.347 2699.788 2812.283 2995.093 2662.286 2642.828 2703.018 2657.237 2761.615 2818.041 2647.444 2683.824 , 2659.627 2629.501 2636.604 2616.423 2698.747 2647.129 2640.723 2635.416 2623.539 2647.474 2799.499 2634.161 2640.585 2628.054 2676.475 2617.170 2597.061 2620.685 2609.841 2629.951
tests/implicit_cache.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 99.954, Sun Apr  1 20:01:12 CEST 2018, 2845.941 520.317 430.901 341.757 253.934 251.355 217.454 183.856 151.526 172.638 132.623 125.358 125.228 115.237 115.400 112.993 111.233 116.619 109.914 112.656 107.836 106.682 107.575 103.720 107.408 107.723 106.104 102.501 102.903 100.368 , 99.731 100.934 105.305 102.189 97.978 114.293 102.928 100.190 99.636 96.371 100.070 99.838 120.155 97.510 99.567 95.057 97.187 111.265 100.974 96.983
tests/implicit-scope-loop.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 100.4095, Sun Apr  1 20:02:23 CEST 2018, 3075.540 535.345 447.049 416.679 354.514 256.336 228.658 206.935 151.826 143.479 145.577 130.882 126.738 122.412 124.667 129.645 115.457 114.699 110.794 112.263 111.997 110.064 110.610 116.880 107.538 105.223 111.160 122.206 104.809 104.406 , 102.715 103.559 101.761 108.518 101.797 101.511 100.623 100.019 101.179 98.761 98.791 97.266 98.930 101.420 101.816 98.180 100.196 96.067 97.167 95.164
tests/i1535.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 120.243, Sun Apr  1 20:03:35 CEST 2018, 3221.962 705.822 692.885 419.857 312.126 265.669 252.813 197.256 200.605 248.528 231.568 235.335 183.179 147.635 149.195 144.702 170.673 143.499 141.531 137.169 137.254 137.716 135.863 131.975 134.919 145.744 128.868 127.123 130.201 124.437 , 124.603 125.382 121.827 121.447 122.266 120.385 119.540 125.910 121.424 120.101 120.419 116.936 117.657 120.947 117.373 115.623 117.392 115.402 113.632 116.732
tests/i1687.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 70.59, Sun Apr  1 20:04:45 CEST 2018, 2619.481 582.652 404.198 305.876 250.123 175.863 128.002 150.228 109.859 96.240 96.648 87.161 83.039 80.143 80.215 80.197 79.843 78.021 77.989 77.311 78.684 77.578 75.019 73.948 75.168 73.680 78.847 72.942 73.176 71.908 , 71.509 73.384 72.413 72.095 71.595 72.335 70.487 70.242 72.337 70.786 70.469 69.415 70.257 74.699 69.708 69.334 69.809 70.693 68.020 69.450
tests/Vector.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 544.0665, Sun Apr  1 20:08:31 CEST 2018, 7247.759 2132.941 1659.343 1860.246 1415.766 1294.898 1080.258 1239.897 1064.539 1121.259 1115.834 797.280 722.885 690.809 817.453 709.393 764.779 647.143 607.762 591.941 6578.257 2528.712 1720.451 1694.084 1408.087 1751.897 1608.467 1450.995 1396.997 1119.348 891.065 813.689 749.895 723.355 725.818 688.997 656.249 728.450 672.709 704.294 7420.064 2803.423 2062.257 1919.747 1512.911 1028.625 910.358 840.996 829.876 862.356 731.864 1084.079 712.226 654.793 633.351 618.414 661.484 778.133 585.804 587.099 , 593.645 594.542 688.649 567.001 555.698 569.400 548.488 546.515 547.817 584.875 585.835 529.138 526.121 536.160 523.880 523.196 544.566 544.773 587.171 514.299 521.585 504.194 509.549 510.545 520.092 496.559 497.073 511.903 499.045 494.169 607.544 597.096 586.220 594.896 572.467 585.706 592.937 569.214 575.516 558.322 565.247 550.894 557.091 550.480 543.574 543.950 556.178 546.665 546.796 533.455 545.677 537.927 535.912 575.720 572.741 554.149 557.896 584.596 544.183 524.144 574.474 554.429 550.349 561.197 550.406 544.434 541.526 556.375 533.029 528.409 536.698 530.018 518.221 526.098 532.407 516.326 511.347 504.522 514.787 500.799 504.714 521.644 502.708 497.015 514.693 500.816 494.959 505.490 523.050 498.200
opts/Vector.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 544.604, Sun Apr  1 20:16:31 CEST 2018, 6411.743 2260.127 1627.634 1381.513 1395.973 1569.050 1711.891 1224.659 1061.501 1037.723 876.351 1144.438 862.644 792.359 787.187 748.701 676.744 697.326 638.742 619.500 6683.579 2343.796 1762.080 1499.842 1503.517 1061.967 1095.060 1047.999 1113.899 1021.474 772.287 726.527 761.494 689.965 654.794 642.996 637.982 638.683 638.230 597.401 6903.260 2325.626 1669.573 1581.177 1262.061 1194.575 1046.951 943.377 926.015 886.640 772.285 1168.542 1122.515 824.891 687.222 660.845 670.613 648.288 619.344 614.097 , 638.631 693.192 593.134 599.218 685.641 605.274 576.521 564.100 569.263 589.046 552.555 544.882 629.890 654.774 542.490 617.084 563.355 626.804 545.763 539.408 524.097 522.318 520.480 532.406 538.332 519.432 511.591 524.509 513.829 542.246 695.911 836.751 588.686 565.905 569.919 557.461 549.577 557.760 555.393 562.572 566.386 555.952 538.431 537.617 530.011 550.613 654.427 633.465 523.280 525.207 522.899 523.230 521.977 524.471 510.356 513.295 530.801 516.177 512.004 512.035 617.519 610.220 606.021 715.493 585.281 564.291 654.769 557.667 566.575 545.581 542.289 555.842 544.326 536.451 528.725 537.788 557.542 527.432 517.322 532.806 512.319 519.244 526.041 526.382 504.335 504.963 506.696 519.271 507.892 507.049
tests/empty-class.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 58.0395, Sun Apr  1 20:17:40 CEST 2018, 2328.322 283.969 267.468 217.141 188.710 143.625 141.294 107.039 87.837 94.952 74.491 71.732 69.638 65.229 64.553 64.586 62.770 65.627 62.365 62.851 61.719 61.369 61.187 61.037 61.756 59.440 63.498 59.214 60.285 60.171 , 60.037 58.971 59.489 59.495 58.684 57.848 59.872 57.794 58.993 57.917 57.746 57.477 57.673 57.282 58.550 58.162 57.378 56.583 59.940 57.284
tests/empty-object.scala, 3768, 2018-04-01T17:16:11Z, 53cb026, 58.515, Sun Apr  1 20:18:51 CEST 2018, 2469.911 394.768 265.410 188.934 179.485 163.557 137.476 97.300 93.797 79.364 73.424 77.024 72.775 68.062 65.943 68.425 68.066 63.210 63.468 62.852 62.332 61.636 62.750 61.120 88.246 63.002 60.692 59.169 60.099 59.605 , 62.649 59.294 59.934 58.642 58.987 57.800 58.970 58.533 59.147 57.483 58.265 57.500 59.828 57.973 58.359 57.023 58.576 56.910 58.497 57.512
