tuple22-tail, 6539, 2019-05-21T07:10:23Z, 8fb454a, Tue May 21 09:17:21 CEST 2019, 3920.268 661.243 501.684 428.420 368.835 321.952 291.308 269.084 242.885 218.636 188.981 167.421 159.925 150.335 149.694 156.464 151.813 149.097 151.152 143.942 140.513 138.874 135.931 138.090 131.253 128.349 132.587 128.632 128.814 129.085 , 124.986 128.628 124.605 126.162 126.033 123.192 126.746 121.609 126.457 123.269 121.392 122.865 121.365 121.669 118.788 120.047 120.769 117.112 118.870 117.900
generic-tuple22-tail, 6539, 2019-05-21T07:10:23Z, 8fb454a, Tue May 21 09:18:46 CEST 2019, 4282.916 826.358 591.599 472.542 389.368 335.561 303.153 274.727 238.629 220.424 195.280 186.166 192.922 193.002 192.101 191.235 182.106 172.497 173.885 163.254 159.599 157.034 151.656 151.030 157.562 149.350 145.813 149.177 144.278 143.745 , 146.025 142.635 146.845 141.768 140.881 144.829 141.014 141.962 139.346 138.608 139.179 138.703 140.866 137.145 135.087 138.158 136.054 136.999 134.964 134.505
tuple22-tail, 6539, 2019-05-21T17:44:04Z, 68babe3, Tue May 21 19:51:06 CEST 2019, 3951.841 664.630 476.662 405.081 362.246 323.991 303.431 273.369 244.877 217.335 181.484 161.667 156.267 146.451 148.542 151.494 149.596 143.506 148.275 138.521 135.616 134.960 133.266 132.812 128.204 129.053 129.150 127.047 125.774 126.312 , 125.351 127.400 124.022 123.873 124.435 121.979 122.881 120.584 126.260 119.181 121.299 121.022 119.386 119.985 117.693 119.735 118.871 117.722 118.118 117.436
generic-tuple22-tail, 6539, 2019-05-21T17:44:04Z, 68babe3, Tue May 21 19:52:31 CEST 2019, 4363.203 765.091 575.714 509.083 442.587 397.617 364.845 315.760 287.039 271.650 254.968 234.344 244.893 227.675 234.275 215.395 204.985 198.880 198.594 198.843 191.602 190.304 184.291 184.602 175.769 171.310 172.933 169.578 169.100 168.808 , 163.167 163.494 164.732 160.223 159.181 161.211 157.703 159.450 155.320 155.461 158.125 154.169 153.444 154.670 152.035 151.753 158.004 152.178 153.152 150.241
tuple22-tail, 6539, 2019-05-23T07:52:12Z, 5deb7e7, Thu May 23 09:59:00 CEST 2019, 3393.061 456.526 317.704 262.505 218.072 187.547 148.271 126.216 115.172 106.158 100.902 98.281 98.890 100.079 97.256 98.253 97.938 94.444 95.928 92.565 91.561 92.721 88.119 89.421 87.823 86.628 87.248 85.578 84.921 83.209 , 82.835 84.211 82.749 82.472 80.444 82.817 79.370 81.547 80.340 79.830 80.756 78.808 80.706 78.811 79.471 79.915 79.022 79.684 77.669 78.544
generic-tuple22-tail, 6539, 2019-05-23T07:52:12Z, 5deb7e7, Thu May 23 10:00:23 CEST 2019, 4107.911 764.458 560.586 459.838 411.735 368.929 348.036 311.243 291.318 263.819 240.525 216.487 203.318 191.658 173.567 161.350 156.950 151.165 155.661 158.544 158.592 153.477 153.188 148.799 146.322 149.116 142.021 139.249 137.519 133.604 , 133.195 136.102 134.168 134.646 132.278 130.035 130.895 129.043 126.948 128.223 126.055 127.573 126.388 124.467 126.318 123.198 123.178 125.040 123.931 126.636
tuple22-creation-apply, 6539, 2019-05-23T17:28:01Z, 42cb364, Thu May 23 19:34:55 CEST 2019, 3153.912 400.771 287.589 237.013 195.687 163.359 128.701 101.458 92.353 84.827 78.714 77.302 75.988 75.260 75.592 74.191 74.569 71.666 74.123 71.913 70.173 70.051 68.411 69.917 69.323 67.738 67.473 66.695 65.307 67.440 , 65.197 66.447 64.684 65.723 64.179 63.344 64.362 62.617 62.854 64.118 63.595 63.113 62.931 62.922 61.632 62.257 61.148 62.563 61.345 61.309
tuple22-creation-cons, 6539, 2019-05-23T17:28:01Z, 42cb364, Thu May 23 19:36:18 CEST 2019, 4058.447 741.423 528.786 450.923 396.717 359.020 340.848 308.344 294.836 271.021 254.577 224.806 209.594 190.342 178.383 162.435 161.316 151.132 156.116 162.081 152.704 149.312 144.040 145.047 140.715 142.517 137.686 133.526 133.834 130.712 , 128.136 132.272 128.100 127.610 130.709 126.860 127.757 125.165 125.303 124.255 124.260 126.948 122.017 121.240 123.799 120.569 121.607 120.419 120.579 120.995
tuple22-tails, 6539, 2019-05-23T17:28:01Z, 42cb364, Thu May 23 19:37:40 CEST 2019, 3591.716 605.464 443.652 374.453 314.798 266.300 246.081 203.157 183.376 160.857 143.652 130.228 127.106 121.640 122.842 125.776 122.636 118.785 116.886 114.034 119.329 114.066 112.225 110.539 105.818 103.766 103.891 101.308 103.490 99.067 , 99.061 99.461 98.505 100.987 98.367 99.404 97.391 96.665 98.040 95.244 96.813 93.923 95.541 94.076 96.269 95.841 93.843 94.757 94.527 94.253
tuple22-size, 6539, 2019-05-23T17:28:01Z, 42cb364, Thu May 23 19:39:27 CEST 2019, 3455.348 519.338 382.215 300.720 255.012 222.466 193.162 172.508 142.924 131.263 121.807 112.796 109.817 105.424 110.086 108.219 104.668 106.897 102.889 98.735 100.687 97.308 94.853 95.818 93.072 93.181 91.300 91.489 91.151 88.343 , 90.310 87.131 87.147 89.830 86.274 87.383 85.407 85.803 86.677 84.207 86.283 83.731 85.670 83.338 83.901 84.455 83.064 83.652 82.356 83.069
tuple22-creation-apply, 6539, 2019-05-23T21:16:46Z, 42cb364, Thu May 23 23:23:32 CEST 2019, 3167.619 382.945 271.415 206.393 173.509 143.465 112.963 97.402 92.632 83.661 80.689 80.868 80.100 79.687 78.004 77.602 77.219 74.068 73.912 74.150 73.065 72.129 70.533 71.648 70.603 69.824 69.721 67.730 67.555 68.331 , 67.839 68.188 67.239 66.052 67.173 66.468 66.420 65.648 64.718 65.823 66.747 65.796 65.333 66.095 64.196 64.432 64.901 64.848 65.234 64.751
tuple22-creation-cons, 6539, 2019-05-23T21:16:46Z, 42cb364, Thu May 23 23:24:55 CEST 2019, 4030.919 750.782 548.983 444.825 390.413 362.533 342.820 304.099 284.311 255.354 232.729 211.457 189.629 175.973 164.175 150.730 149.314 150.863 151.763 154.495 149.268 148.827 146.378 141.102 138.513 138.286 134.352 132.631 132.901 129.079 , 129.384 129.341 128.021 129.355 127.197 126.896 127.287 126.084 124.799 124.598 126.096 124.426 121.426 125.013 120.626 120.154 121.852 119.153 121.232 118.660
tuple22-tails, 6539, 2019-05-23T21:16:46Z, 42cb364, Thu May 23 23:26:17 CEST 2019, 3620.261 601.353 446.767 364.561 312.260 277.261 254.841 233.259 206.149 178.818 158.617 138.276 133.197 124.612 123.869 127.373 125.308 126.080 127.874 120.233 118.679 118.880 114.484 113.743 114.798 108.949 109.081 105.498 104.481 106.261 , 102.018 102.564 102.314 100.187 104.775 100.517 99.603 103.728 99.846 100.375 98.630 99.634 97.854 97.564 98.132 96.526 100.208 96.780 96.480 97.906
tuple22-size, 6539, 2019-05-23T21:16:46Z, 42cb364, Thu May 23 23:28:05 CEST 2019, 3466.377 523.137 380.142 305.529 235.315 196.254 158.011 132.495 125.746 113.513 110.176 110.374 107.306 110.394 105.445 102.857 104.122 101.392 97.835 98.327 95.101 96.151 95.647 93.123 93.720 90.691 90.664 91.906 89.373 90.418 , 88.995 87.034 87.707 86.371 87.955 86.326 88.237 86.084 85.272 87.914 85.239 86.599 85.659 85.736 86.615 84.150 85.616 83.286 84.131 83.563
tuple22-creation-apply, 6539, 2019-05-24T05:53:41Z, 42cb364, Fri May 24 08:00:36 CEST 2019, 3183.696 396.951 278.552 210.267 167.931 134.548 100.149 88.877 82.756 79.219 81.972 80.690 81.049 80.367 76.752 76.553 73.804 71.890 73.965 70.691 69.355 69.507 68.242 69.053 67.711 67.288 65.866 65.209 65.792 64.980 , 65.697 64.492 63.655 64.713 63.862 64.056 63.637 62.598 62.664 62.774 62.408 62.042 62.981 61.252 61.899 61.022 62.054 61.186 62.013 61.304
tuple22-creation-cons, 6539, 2019-05-24T05:53:41Z, 42cb364, Fri May 24 08:01:59 CEST 2019, 4049.730 738.963 531.569 457.718 400.843 372.386 345.647 312.459 293.766 265.042 241.213 213.814 202.155 182.253 172.579 160.042 158.581 154.219 154.596 157.951 149.651 147.899 149.024 140.750 139.024 139.721 136.645 134.413 135.334 130.189 , 127.707 128.723 127.742 128.154 127.152 125.487 127.082 124.888 125.820 122.406 124.645 123.736 120.926 123.766 119.815 119.852 122.323 119.280 121.508 117.594
tuple22-tails, 6539, 2019-05-24T05:53:41Z, 42cb364, Fri May 24 08:03:22 CEST 2019, 3618.437 617.627 443.592 357.897 312.920 272.774 253.849 223.876 192.677 169.483 151.226 135.587 128.701 120.249 120.794 123.760 122.853 124.968 123.527 119.741 119.680 117.425 113.163 113.096 108.766 108.731 107.436 103.694 103.699 102.234 , 101.705 102.798 99.509 103.273 100.393 99.357 102.387 99.702 98.924 97.012 98.364 97.201 96.402 98.261 97.171 100.124 96.182 96.126 96.817 95.075
tuple22-size, 6539, 2019-05-24T05:53:41Z, 42cb364, Fri May 24 08:05:09 CEST 2019, 3448.342 524.793 387.825 314.079 267.277 232.299 203.021 177.136 145.130 129.394 114.428 107.359 107.359 104.232 108.158 106.635 105.089 105.104 102.899 100.066 100.415 96.242 93.777 94.789 92.449 92.979 91.604 90.207 90.174 88.064 , 91.115 87.739 85.903 87.576 85.742 86.377 84.703 85.487 84.644 84.465 87.034 83.551 85.291 83.197 85.731 83.379 83.282 83.046 82.003 82.422
tuple22-creation-apply, 6539, 2019-05-24T20:38:56Z, 42cb364, Fri May 24 22:45:48 CEST 2019, 3156.113 394.188 278.905 223.335 182.403 152.458 119.758 100.357 92.218 83.996 79.808 80.793 78.532 79.469 79.938 77.656 78.408 74.980 75.787 76.039 72.641 72.529 72.090 71.327 71.841 70.813 70.197 69.822 68.203 68.223 , 67.555 66.783 68.904 66.234 67.282 66.858 66.784 65.344 64.409 65.074 66.791 65.412 65.014 64.319 65.280 63.783 64.562 63.549 64.439 64.486
tuple22-creation-cons, 6539, 2019-05-24T20:38:56Z, 42cb364, Fri May 24 22:47:12 CEST 2019, 4005.534 742.481 524.756 442.574 389.331 363.575 338.348 308.139 275.726 243.972 225.773 204.052 185.426 177.052 164.695 159.100 150.343 143.018 147.618 153.043 147.271 144.211 143.472 139.396 139.181 138.184 136.904 131.778 132.979 129.810 , 130.106 126.552 126.374 129.063 125.813 123.876 126.242 123.776 125.488 122.425 124.893 123.673 122.655 123.490 119.916 119.326 121.053 119.343 454.480 120.015
tuple22-tails, 6539, 2019-05-24T20:38:56Z, 42cb364, Fri May 24 22:49:25 CEST 2019, 3629.180 618.829 444.094 367.207 311.767 280.864 262.960 236.016 213.685 179.527 160.949 139.854 127.144 124.053 115.403 123.524 121.234 121.283 123.371 118.732 114.485 114.273 110.340 107.197 109.081 106.827 104.598 102.365 101.293 101.414 , 100.237 99.879 102.299 100.865 100.207 98.194 98.684 100.338 97.029 97.725 96.231 95.939 98.026 95.224 96.952 95.233 95.520 94.702 93.698 94.375
tuple22-size, 6539, 2019-05-24T20:38:56Z, 42cb364, Fri May 24 22:51:13 CEST 2019, 3453.319 525.934 379.703 308.391 260.278 226.621 196.971 163.029 135.751 129.433 117.550 110.289 106.443 108.485 109.368 111.223 108.076 106.178 104.044 102.446 102.727 100.715 99.487 96.816 95.555 96.120 93.491 92.605 92.949 91.159 , 93.795 92.109 89.825 90.252 88.187 89.931 87.836 87.181 87.786 86.599 89.259 86.470 87.334 86.058 85.780 86.852 86.024 85.955 85.041 85.659
tuple22-creation-apply, 6539, 2019-05-27T08:20:55Z, 1482464, Mon May 27 10:27:48 CEST 2019, 3169.493 384.004 267.231 216.624 185.100 152.027 119.523 97.309 90.492 81.803 78.380 80.414 77.682 78.792 75.992 75.315 76.317 72.523 74.585 72.453 70.423 70.435 68.601 70.848 68.399 68.623 68.748 67.285 67.585 66.366 , 65.659 66.485 64.530 65.848 64.435 64.493 65.205 63.092 63.787 65.121 64.551 64.672 63.627 64.054 63.104 62.895 62.667 62.831 63.021 62.352
tuple22-creation-cons, 6539, 2019-05-27T08:20:55Z, 1482464, Mon May 27 10:29:12 CEST 2019, 4013.725 731.263 537.810 451.625 398.094 364.922 350.060 300.534 279.018 254.253 235.745 215.975 203.954 186.242 174.728 161.207 157.741 151.889 156.710 162.759 156.291 150.621 151.187 143.117 139.082 140.018 134.814 133.861 135.400 130.750 , 129.143 134.358 128.337 130.910 126.943 127.207 128.486 126.840 126.694 126.682 124.877 126.808 122.273 122.495 124.560 122.264 123.740 120.799 120.709 121.903
tuple22-tails, 6539, 2019-05-27T08:20:55Z, 1482464, Mon May 27 10:30:33 CEST 2019, 3578.606 626.494 441.155 374.195 310.230 261.579 238.223 203.956 173.590 153.655 144.330 131.950 127.538 117.908 115.587 121.032 116.530 117.073 118.484 113.432 114.777 115.171 111.085 109.196 105.649 104.445 105.093 101.563 100.912 101.114 , 98.485 99.347 98.650 96.425 97.311 97.498 98.221 94.831 96.699 93.941 93.959 94.929 94.208 95.188 94.539 92.714 95.399 93.325 93.618 92.182
tuple22-size, 6539, 2019-05-27T08:20:55Z, 1482464, Mon May 27 10:32:21 CEST 2019, 3448.865 531.432 366.652 274.364 218.049 186.085 150.235 128.971 125.876 120.398 116.841 114.483 114.655 111.096 110.697 107.377 104.274 101.287 98.124 99.089 95.932 94.589 94.702 93.595 93.393 90.172 89.761 90.645 88.953 91.294 , 88.263 87.067 88.406 87.251 88.287 86.193 85.863 87.801 85.393 88.731 85.063 86.417 84.995 84.915 85.587 84.915 85.395 83.948 84.982 83.986
tuple22-creation-apply, 6539, 2019-05-27T14:14:35Z, 1482464, Mon May 27 16:21:22 CEST 2019, 3187.670 398.603 285.339 223.393 189.362 155.210 132.832 102.641 91.797 88.155 83.053 81.502 80.717 80.930 85.347 78.844 80.305 76.073 74.077 76.889 74.334 73.078 72.248 71.333 72.544 70.413 70.340 70.888 69.105 69.452 , 67.876 67.176 69.223 66.482 68.493 67.475 66.473 66.816 65.736 65.917 66.404 66.962 65.512 65.629 66.123 65.121 65.806 65.141 65.115 64.806
