dotty, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:01:11 CEST 2020, 93535.672 54315.514 49107.121 48350.837 46169.646 45853.988 46438.457 45491.143 45209.790 45924.009 45009.527 44864.112 45516.561 44849.374 44823.442 45383.878 44686.969 44886.835 44874.890 44674.675 46039.873 44699.119 44528.818 44986.543 44557.674 45996.879 44658.386 45916.081 44601.511 45886.170 , 44458.914 45738.772 44665.746 45887.657 44382.635 45591.770 44347.452 45578.697 44491.892 45351.660 44370.390 45087.583 44482.148 45088.128 44433.720 45145.709 44441.617 44912.826 44420.283 45007.032
re2s, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:04:11 CEST 2020, 14639.536 6388.223 5309.645 4512.632 3891.665 3524.566 3406.147 3324.824 3107.391 3072.142 3003.907 2903.705 2851.953 2795.444 2757.437 2733.920 2688.175 2683.385 2672.787 2637.949 2639.576 2655.249 2625.218 2642.034 2604.993 2616.909 2578.515 2553.361 2572.001 2568.321 , 2624.657 2576.349 2569.514 2566.992 2570.751 2557.364 2543.258 2558.693 2590.919 2582.464 2547.957 2549.818 2549.378 2510.077 2528.043 2544.470 2556.431 2519.250 2523.563 2540.311
implicit-cache, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:05:28 CEST 2020, 3359.592 457.338 338.095 278.247 250.740 218.614 188.500 160.877 135.344 126.468 127.977 125.888 122.653 125.959 119.437 118.182 118.444 112.556 109.214 109.863 105.387 106.687 103.669 103.788 103.720 100.765 102.972 99.502 100.448 100.746 , 98.381 100.767 97.177 98.446 95.542 96.415 97.960 94.834 96.211 94.264 97.518 93.808 93.941 95.332 93.918 94.135 92.234 92.737 91.931 93.000
implicit-scope-loop, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:06:46 CEST 2020, 3474.604 522.336 391.654 310.383 268.419 237.157 205.824 169.490 145.405 136.791 129.563 128.514 123.462 122.674 123.069 118.967 120.568 115.173 112.371 116.166 110.377 108.341 110.395 109.191 107.509 104.725 103.911 106.254 102.956 105.470 , 100.988 100.136 103.328 99.664 100.804 100.906 101.422 98.050 96.704 100.257 97.151 98.046 96.237 98.659 96.584 96.472 95.135 94.174 94.631 93.931
inductive-implicits, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:08:55 CEST 2020, 7233.028 3213.784 2516.214 2416.839 2283.784 2241.520 2185.188 2155.749 2163.396 2118.287 2111.749 2103.636 2107.236 2068.139 2044.365 2040.217 2012.011 2020.073 1983.652 1982.124 1973.228 2136.309 1961.783 1976.148 1946.008 1954.771 1958.367 1959.522 1970.517 1934.477 , 1931.867 1943.256 1946.933 1927.885 1924.789 1926.531 1926.602 1931.668 1920.702 1919.084 1924.383 1929.758 1924.930 1920.011 1913.283 1921.087 1907.726 1908.133 1911.771 1916.632
i1535, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:10:14 CEST 2020, 3823.464 628.709 448.722 342.415 282.359 250.460 226.129 188.607 172.047 157.046 143.901 137.940 136.382 132.469 134.281 140.253 132.181 129.535 130.725 127.328 126.412 127.031 122.001 121.070 123.278 117.895 113.164 116.471 111.472 110.606 , 115.709 108.061 107.419 111.321 108.036 109.826 105.855 105.876 108.316 102.968 101.804 102.166 99.061 101.834 98.236 99.057 100.695 99.676 101.245 98.249
i1687, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:11:32 CEST 2020, 3361.820 453.605 315.633 257.973 217.683 186.030 146.962 125.720 120.705 111.553 110.263 107.603 108.612 105.526 109.522 104.023 101.776 105.949 101.397 101.377 98.198 98.210 98.212 96.196 96.238 94.569 96.324 94.902 94.200 95.488 , 94.631 91.844 90.866 92.287 90.047 91.573 90.190 90.078 88.198 90.838 89.600 88.638 87.172 88.717 87.263 88.628 86.199 86.982 85.562 86.584
empty-class, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:12:48 CEST 2020, 2753.456 227.145 147.131 114.340 95.730 80.662 71.498 63.738 61.888 58.683 57.358 54.905 55.633 54.197 54.785 52.388 53.103 51.875 51.208 50.295 51.279 49.084 49.443 48.784 49.174 48.591 49.964 47.884 47.749 47.787 , 48.241 47.037 47.431 47.274 46.746 47.258 46.683 46.668 46.101 46.131 46.006 46.483 46.443 45.462 45.428 45.075 45.260 44.989 45.332 45.788
empty-object, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:14:03 CEST 2020, 2829.816 262.730 176.502 143.997 122.219 106.878 89.791 78.232 69.390 68.289 67.168 66.737 67.138 63.896 63.264 61.681 60.330 60.086 58.196 56.843 58.372 56.141 56.893 55.205 55.269 53.851 54.733 53.414 53.159 51.920 , 52.642 51.492 51.844 52.073 51.679 50.906 51.313 50.789 50.514 50.610 50.495 50.062 51.017 50.378 50.430 49.608 50.179 49.894 50.105 49.552
empty-file, 8828, 2020-04-30T16:15:03Z, 3386185, Thu Apr 30 19:15:18 CEST 2020, 2176.759 158.393 96.177 69.268 58.296 48.922 44.459 44.807 45.921 42.421 40.183 39.317 37.604 36.994 35.994 35.463 35.064 34.453 34.264 33.996 33.322 33.769 33.389 33.434 33.637 33.164 33.602 33.306 33.022 33.301 , 33.081 33.120 32.698 32.420 32.773 32.826 32.395 32.764 32.824 32.022 32.019 32.177 32.002 31.938 32.319 32.019 32.286 31.943 32.113 32.430
