dotty, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T21:36:11+0100, 87062.766 50692.419 43769.704 42670.844 41163.451 40432.707 40749.421 40283.286 40015.062 40571.219 39946.146 39683.198 40411.678 39534.881 39833.705 41447.931 39658.987 40493.291 39592.568 39772.538 40022.579 39753.973 39653.349 39914.611 39568.746 39613.227 39909.961 39565.008 39673.546 41091.983 , 39323.164 40406.755 39475.178 39437.661 39998.782 39450.867 39536.903 40037.660 39598.516 39429.263 40033.141 39520.997 39556.910 39596.655 39490.247 39452.349 40231.874 39587.762 39531.784 40046.716
re2s, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T21:38:34+0100, 14024.811 5402.158 4230.521 3434.513 3078.587 2783.815 2509.154 2410.363 2306.046 2333.168 2226.513 2178.187 2142.162 2118.289 2070.527 2091.652 2024.472 2034.871 2044.883 2001.708 1986.934 1985.726 2030.838 1973.821 1959.106 1967.626 1952.538 1935.496 1990.217 1943.400 , 1967.413 1947.025 1933.935 1930.061 1935.960 1951.498 1921.169 1916.557 1915.130 1921.900 1913.810 1947.281 1908.787 1906.113 1906.736 1895.888 1895.606 1913.126 1927.180 1893.367
scalap, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T21:41:05+0100, 15001.475 5432.838 4341.028 3811.028 3335.530 3110.052 3065.359 2940.124 2749.197 2576.012 2433.601 2397.781 2310.644 2277.745 2203.346 2185.455 2162.357 2147.800 2121.320 2108.541 2058.395 2045.529 2017.006 2040.677 2024.900 1995.670 2008.868 2000.428 1977.932 1962.787 , 1930.685 1990.194 1927.603 1907.240 1885.108 1931.848 1891.069 1880.575 1947.907 1893.831 1878.437 1887.234 1891.372 1858.692 1870.507 1842.538 1825.260 1846.890 1838.407 1844.324
stdlib213, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:02:58+0100, 53213.275 29149.141 23973.360 21167.775 21829.904 20155.335 19619.295 19497.545 20619.027 19269.482 19191.945 19250.700 19130.520 20377.482 19129.636 19087.387 19089.274 20382.609 18978.705 19122.698 20234.148 18938.646 19038.266 18995.849 20276.132 18899.358 18963.951 18935.263 20196.667 18936.732 , 18985.948 18996.520 20270.701 18959.474 18969.167 18998.620 20267.668 18949.667 18924.807 18930.644 20219.015 18920.096 18913.387 18883.584 20145.251 18946.466 18861.873 18896.146 20221.899 18863.946
power-macro-power-inlined-1, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:04:38+0100, 3230.627 309.236 182.491 139.560 120.043 105.981 102.648 100.197 91.930 90.659 84.421 97.752 81.584 79.461 80.062 75.552 75.124 72.089 69.594 70.244 67.929 67.539 66.996 66.341 65.347 65.010 63.426 62.894 63.609 62.633 , 64.104 62.736 62.297 60.953 61.708 62.056 61.096 60.630 62.566 59.853 60.711 59.339 60.825 59.596 60.174 59.287 60.108 59.117 60.241 59.102
power-macro-power-inlined-1k, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:06:24+0100, 4923.326 1104.490 759.188 579.647 484.058 418.135 351.803 313.866 287.283 274.749 259.939 300.744 251.656 244.908 226.940 217.412 215.752 212.557 207.102 197.562 198.068 195.934 196.822 189.053 190.607 187.981 188.597 186.829 189.355 190.957 , 184.919 185.657 181.986 183.566 184.002 184.954 180.677 183.588 179.983 182.749 178.218 181.861 179.192 180.635 178.554 183.736 178.214 180.641 179.241 177.478
quote-string-interpolation-matching, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:08:11+0100, 5241.410 1505.567 1011.893 787.460 669.934 619.412 611.399 604.394 604.821 585.083 582.196 586.124 580.513 582.417 574.933 572.543 578.223 570.553 575.446 568.997 565.407 563.993 558.522 567.307 563.095 569.548 560.634 556.506 565.745 556.328 , 563.478 547.658 544.825 562.337 551.500 558.539 545.584 544.566 552.131 546.924 547.741 542.731 544.506 548.044 556.145 551.450 547.788 547.416 549.891 542.217
i1535, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:09:30+0100, 4075.576 708.304 472.389 367.499 320.092 264.584 232.849 197.168 176.711 173.010 156.096 152.175 151.542 149.614 146.676 152.777 143.667 166.924 138.366 135.538 137.373 133.492 131.683 130.671 126.449 126.431 126.870 125.365 122.780 124.368 , 122.182 120.312 120.137 116.780 119.252 115.171 115.407 115.669 112.142 113.742 114.682 111.446 110.728 111.924 110.633 109.689 109.301 111.393 108.365 109.614
i1687, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:10:45+0100, 3281.061 402.277 279.780 222.960 182.760 153.284 121.046 114.995 112.930 100.507 100.722 96.838 93.565 93.325 88.236 90.769 87.827 86.560 87.478 84.881 84.181 83.541 82.704 84.009 81.597 82.267 82.623 82.268 79.287 78.869 , 80.354 78.478 79.083 76.562 77.930 78.072 77.881 75.013 75.218 76.131 76.037 77.903 75.398 75.127 74.438 77.129 73.404 74.559 73.514 73.578
empty-class, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:11:59+0100, 2586.413 115.895 74.033 59.015 52.200 45.957 41.929 38.920 35.750 34.874 33.486 31.729 31.754 31.037 30.139 29.410 29.676 28.976 27.681 29.100 27.089 27.006 27.225 27.054 26.698 26.150 26.766 25.928 26.206 25.930 , 25.978 25.280 25.846 25.463 25.949 25.391 25.187 25.249 24.937 25.490 25.073 24.963 24.787 24.779 24.855 24.740 24.678 24.478 24.696 24.402
empty-object, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:13:14+0100, 2843.378 220.892 148.217 115.106 94.907 83.776 74.263 68.423 61.839 57.369 55.425 54.624 55.470 54.097 54.361 52.396 50.925 51.105 50.986 51.146 50.042 49.750 46.881 48.167 45.827 45.915 46.122 44.753 46.009 45.037 , 44.991 44.131 45.120 43.913 44.605 43.773 43.881 43.331 43.611 42.663 43.507 42.547 42.922 42.466 42.909 42.926 43.271 42.279 42.589 42.052
empty-file, 9846, 2020-11-10T20:55:00+0100, c524986, 2020-11-10T22:14:26+0100, 1725.392 42.061 19.004 14.212 12.806 12.880 12.475 11.567 11.215 10.527 9.949 9.529 9.457 9.267 9.214 9.159 9.064 8.863 8.918 8.898 8.794 8.781 8.704 8.657 8.572 8.527 8.525 8.592 8.421 8.361 , 8.317 8.312 8.319 8.303 8.270 8.258 8.242 8.267 8.228 8.264 8.229 8.271 8.203 8.262 8.258 8.217 8.436 8.236 8.525 8.240
dotty, 9846, 2020-11-10T22:14:26+0100, b6554e9, 2020-11-10T22:54:28+0100, 81835.207 48957.423 41992.412 41583.041 40000.476 39632.251 39679.465 38914.285 38696.409 39327.899 38563.555 38649.497 39454.004 38449.528 38635.238 38913.280 38595.532 38565.129 38995.169 38406.582 38398.663 38788.452 38290.892 38443.134 39006.898 38208.945 38458.382 38732.108 38463.097 38383.331 , 38788.676 38408.492 38228.578 38742.847 38362.913 38371.672 38628.384 38212.588 38305.798 38885.035 38305.159 38166.370 38783.600 38230.972 38390.403 38736.529 38435.806 38281.995 38943.488 38326.957
re2s, 9846, 2020-11-10T22:14:26+0100, b6554e9, 2020-11-10T22:57:00+0100, 14016.858 5605.029 4144.786 3621.080 3172.594 2876.451 2873.824 2679.121 2573.274 2568.477 2472.024 2416.854 2383.489 2366.431 2307.420 2290.089 2256.988 2267.993 2241.219 2210.752 2200.582 2171.949 2200.204 2164.747 2193.612 2141.554 2157.723 2134.679 2132.580 2105.208 , 2095.836 2123.227 2099.202 2084.866 2086.999 2140.052 2111.275 2106.233 2085.326 2090.685 2089.055 2084.098 2092.360 2067.368 2075.264 2086.126 2096.256 2081.503 2093.057 2087.867
scalap, 9846, 2020-11-10T22:14:26+0100, b6554e9, 2020-11-10T22:59:23+0100, 14050.631 5155.166 4039.752 3535.800 3314.974 2969.879 2770.835 2612.637 2492.844 2438.512 2366.400 2279.020 2310.342 2187.219 2132.091 2100.971 1990.059 1971.978 2010.058 1915.401 1917.316 1880.283 1843.376 1873.122 1905.242 1834.600 1862.148 1816.896 1816.248 1816.255 , 1793.183 1762.038 1783.790 1743.702 1752.420 1753.461 1736.692 1698.182 1815.278 1709.852 1702.863 1743.554 1692.031 1725.257 1708.386 1678.533 1693.527 1651.593 1647.226 1698.916
