dotty, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 39782.9425, Tue Sep 26 09:27:20 CEST 2017, 85218.210 46851.502 42807.868 40995.509 40682.941 40480.630 40078.424 39929.846 40164.144 40181.124 , 39921.814 40013.439 39963.679 40058.727 39851.820 40020.564 39896.227 39870.948 39717.188 39897.792 39721.498 39825.024 39667.571 39740.861 39659.586 39711.581 39585.027 39609.147 39673.411 39739.858
tests/scala-library, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 6638.1515, Tue Sep 26 09:31:15 CEST 2017, 26866.175 12075.141 9616.098 8432.014 7886.944 7258.437 7171.328 6922.573 6891.727 6800.679 , 6791.416 6789.784 6735.106 6714.594 6726.874 6643.909 6646.060 6607.456 6721.564 6595.805 6571.902 6849.313 6632.394 6520.151 6519.173 6550.723 6555.335 6548.402 6631.774 6674.236
tests/implicit_cache.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 140.188, Tue Sep 26 09:31:52 CEST 2017, 2985.615 548.969 479.087 390.312 343.586 284.327 221.512 245.148 202.211 192.769 , 168.937 152.537 147.521 147.053 143.200 143.208 142.154 137.957 138.133 141.107 144.037 137.868 162.259 139.269 137.423 133.422 130.004 131.450 131.505 127.484
tests/implicit-scope-loop.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 145.135, Tue Sep 26 09:32:29 CEST 2017, 3108.746 705.488 543.866 438.696 341.480 261.317 265.357 230.330 224.032 175.042 , 163.366 158.809 170.621 149.758 148.332 145.059 145.351 142.888 142.232 146.513 147.989 145.211 140.665 135.892 136.366 135.600 138.611 135.149 183.547 139.025
tests/i1535.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 181.5035, Tue Sep 26 09:33:07 CEST 2017, 3678.593 751.680 724.471 445.579 407.233 391.968 366.844 353.169 275.432 251.435 , 264.133 231.910 203.202 188.937 216.615 190.965 193.769 181.549 183.296 178.776 175.553 182.142 181.458 176.812 178.595 170.019 170.594 172.232 168.993 165.219
tests/i1687.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 116.783, Tue Sep 26 09:33:43 CEST 2017, 2912.013 572.200 390.500 303.660 345.545 305.726 240.832 222.578 215.391 151.698 , 136.738 136.770 135.676 128.318 124.227 121.689 120.237 116.614 116.952 116.048 117.536 115.714 113.756 113.423 112.157 113.451 112.679 113.102 111.919 118.950
tests/Vector.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 665.0515, Tue Sep 26 09:37:41 CEST 2017, 7161.574 2259.549 2261.226 2066.380 1929.492 1767.450 1432.082 1060.759 1315.733 1149.301 1025.032 1212.892 1133.031 1076.852 982.611 1081.716 850.639 811.420 769.179 745.195 8052.393 2325.288 2076.738 2244.003 1431.226 1287.396 1806.495 1532.477 1088.901 1528.887 1114.066 1029.631 874.700 926.074 829.079 763.877 810.091 727.779 714.052 706.697 8176.598 3193.197 2418.188 1746.809 1462.899 1283.980 1214.571 1164.932 1046.429 940.013 893.162 846.634 822.967 784.561 746.296 748.001 711.760 835.452 705.249 699.833 , 726.811 721.119 701.541 700.108 688.483 697.619 695.554 675.343 688.670 671.152 667.396 669.780 651.498 661.126 645.805 675.757 705.378 689.125 639.239 653.210 649.047 641.249 645.499 639.610 641.236 641.634 648.388 628.169 636.234 627.828 715.071 734.113 713.631 699.758 709.157 694.521 685.726 689.387 693.969 679.825 675.771 659.732 664.419 655.870 667.276 666.448 664.185 661.842 663.486 663.299 653.463 644.802 650.813 646.881 653.041 644.685 637.969 639.180 644.143 646.500 700.184 727.808 697.339 775.490 672.876 675.301 676.346 669.941 727.024 665.995 682.160 704.493 665.072 648.136 665.031 645.379 661.276 693.269 717.106 646.961 656.881 670.107 644.237 655.765 635.951 691.636 642.088 651.459 650.016 640.151
tests/empty-class.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 95.891, Tue Sep 26 09:38:16 CEST 2017, 2558.118 453.099 360.707 227.880 194.479 172.393 183.334 167.167 132.214 120.385 , 109.258 106.877 103.742 97.740 100.707 107.579 95.632 97.126 94.968 94.759 95.664 94.675 92.946 92.758 92.620 96.460 98.935 95.882 95.900 95.189
tests/empty-object.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 98.1385, Tue Sep 26 09:38:52 CEST 2017, 2585.483 333.707 355.545 323.276 234.338 230.633 151.994 144.212 144.524 125.154 , 114.737 104.882 100.041 99.457 102.459 100.711 98.747 98.131 97.140 98.605 97.400 98.355 97.228 96.338 98.136 98.141 95.203 94.144 95.729 95.467
tests/empty-file.scala, 3175, 2017-09-26T07:02:13Z, d61b842958a34fda314a1c92089b45918ec397f6, 77.3135, Tue Sep 26 09:39:26 CEST 2017, 2308.297 358.189 190.864 173.019 137.992 152.182 150.517 115.333 93.718 83.927 , 81.097 81.162 80.246 79.608 79.152 77.687 78.462 79.160 76.954 77.007 77.680 76.343 77.362 76.592 77.265 76.003 76.143 75.513 76.084 75.770
