dotty, 3241, 2017-10-04T22:02:29Z, 3855e76, 36775.3645, Thu Oct  5 00:26:15 CEST 2017, 77890.093 43845.501 39543.251 39062.288 38056.789 38383.364 37141.107 37163.751 37391.456 37210.909 , 37530.055 36833.507 36758.110 37042.908 37764.494 36450.379 36792.619 36883.799 37696.284 36225.919 36654.658 36857.463 37716.055 36169.958 36442.058 36746.887 37387.735 36260.767 36570.228 36698.147
tests/scala-library, 3241, 2017-10-04T22:02:29Z, 3855e76, 6246.334, Thu Oct  5 00:29:58 CEST 2017, 26426.817 10995.185 9459.760 7877.042 7132.026 6777.850 6676.516 6556.916 6804.164 6421.996 , 6602.507 6339.360 6820.921 6338.390 6293.767 6306.853 6322.669 6313.833 6481.881 6249.942 6206.695 6230.705 6242.726 6194.673 6191.952 6194.440 6204.028 6188.575 6205.992 6181.791
tests/implicit_cache.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 122.5495, Thu Oct  5 00:30:34 CEST 2017, 2821.589 540.755 585.401 448.577 391.161 283.950 220.642 231.793 181.968 158.654 , 137.207 145.276 135.856 125.092 125.744 125.354 123.682 124.306 120.829 118.841 121.417 116.018 124.042 124.864 116.390 114.013 112.679 114.261 118.476 117.038
tests/implicit-scope-loop.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 128.6665, Thu Oct  5 00:31:11 CEST 2017, 2955.468 731.508 593.000 398.324 310.574 322.871 253.380 181.660 162.970 167.652 , 144.295 145.382 134.826 131.779 132.544 127.214 125.859 127.572 124.690 129.026 132.226 147.148 186.205 134.389 128.307 123.722 120.198 119.248 117.291 116.398
tests/i1535.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 158.9165, Thu Oct  5 00:31:48 CEST 2017, 3410.758 678.996 591.836 438.162 348.694 384.775 341.999 275.696 260.845 222.624 , 203.912 210.617 166.117 160.465 162.946 159.859 158.363 161.376 154.049 159.470 154.333 148.868 146.722 159.890 152.580 181.363 157.084 147.834 142.685 145.962
tests/i1687.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 101.2685, Thu Oct  5 00:32:24 CEST 2017, 2793.074 519.431 511.081 392.907 339.685 276.218 201.420 202.615 153.088 117.039 , 113.496 107.546 111.883 110.714 103.729 103.238 98.660 104.272 97.778 99.299 98.790 96.849 95.723 94.297 97.087 97.779 111.475 111.575 94.205 104.757
tests/Vector.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 597.2995, Thu Oct  5 00:36:07 CEST 2017, 6576.945 2408.822 2243.065 1865.139 1779.334 1689.992 1546.060 1115.203 925.851 884.955 788.457 835.466 727.484 699.356 681.076 679.120 656.270 641.993 638.706 619.786 7509.067 3003.209 2291.053 1974.143 1631.920 1123.475 976.954 1044.880 1072.333 803.138 779.589 725.482 687.195 682.991 673.945 695.945 656.134 714.311 699.898 672.597 7906.158 2580.636 1922.569 1485.669 1567.053 1242.881 1172.112 1475.127 1185.638 1010.912 901.367 1035.497 891.471 724.815 695.010 674.455 700.580 666.800 666.271 641.346 , 620.293 617.029 709.336 730.119 747.323 685.479 616.573 599.838 583.570 594.573 590.040 580.985 590.340 602.483 632.670 607.574 603.177 570.346 574.279 591.838 564.535 564.343 574.012 618.974 565.807 581.191 586.077 564.324 561.134 562.799 649.679 662.498 753.805 617.855 615.850 624.553 613.022 601.128 594.442 610.034 593.264 589.847 602.793 592.863 598.164 609.265 593.811 598.065 600.993 594.571 580.955 587.012 583.894 586.649 580.853 597.109 597.490 647.764 573.795 569.985 649.330 630.588 627.776 752.821 737.417 647.731 644.652 626.750 610.332 603.528 607.518 600.138 592.101 592.579 629.983 591.491 589.336 611.048 589.304 591.591 583.773 591.118 581.350 579.542 600.392 576.682 576.931 575.300 614.095 577.290
tests/empty-class.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 77.88, Thu Oct  5 00:36:43 CEST 2017, 2362.406 313.872 233.122 186.677 167.432 205.801 161.445 115.237 117.074 86.416 , 83.689 80.840 80.916 79.880 80.736 78.742 79.949 77.868 79.833 76.653 77.892 88.491 76.634 75.108 77.253 75.154 76.331 75.042 76.443 74.430
tests/empty-object.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 80.507, Thu Oct  5 00:37:17 CEST 2017, 2467.567 308.854 272.978 228.697 213.003 206.638 164.856 145.107 115.394 92.915 , 84.559 84.771 82.566 84.618 82.001 84.497 83.976 84.666 80.666 82.067 79.807 80.348 78.248 79.018 78.072 78.537 78.392 76.688 78.415 76.320
tests/empty-file.scala, 3241, 2017-10-04T22:02:29Z, 3855e76, 62.73, Thu Oct  5 00:37:51 CEST 2017, 2066.050 349.809 237.811 210.698 172.407 152.609 100.428 84.768 79.129 68.763 , 67.603 65.029 63.344 63.961 66.391 64.500 63.680 63.547 64.246 61.867 60.614 62.015 62.116 60.224 61.084 59.712 61.458 60.111 64.221 59.775
