dotty, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T17:42:34+0100, 84039.112 48951.794 41436.174 40450.621 38524.660 38239.848 38285.174 37452.608 37458.052 38096.828 37282.537 37217.042 38137.443 37076.833 37082.385 38012.050 36898.128 37161.437 37984.624 36973.035 36974.718 37971.534 36972.013 37007.980 37726.203 36949.639 36838.788 37823.865 36902.099 37011.054 , 37776.965 36991.549 37031.827 37860.432 36906.202 36954.268 37698.654 36809.750 36790.395 37786.865 36974.350 36804.408 37866.991 36822.841 36815.679 37677.386 36977.327 36985.593 37856.314 36971.173
re2s, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T17:45:04+0100, 13777.381 5494.757 4322.792 4150.571 3159.482 2887.942 2645.236 2623.146 2599.433 2539.338 2473.181 2436.904 2422.723 2346.181 2296.060 2285.302 2234.259 2210.744 2210.653 2183.699 2180.701 2131.292 2153.708 2133.781 2165.651 2118.071 2117.505 2083.745 2092.684 2079.545 , 2069.442 2076.366 2035.855 2045.637 2040.373 2099.750 2035.586 2056.261 2039.201 2018.238 2021.535 2034.397 2046.152 2020.906 2030.899 2030.789 2046.165 2027.354 2033.740 2024.188
scalap, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T17:47:24+0100, 14242.281 4932.497 3956.306 3412.488 3053.628 2957.300 2686.118 2502.783 2315.784 2380.818 2301.736 2198.248 2156.364 2046.718 2005.728 2034.078 1974.986 1933.188 1936.029 1875.647 1868.024 1857.136 1796.970 1805.207 1827.040 1764.386 1732.868 1840.396 1816.907 1785.794 , 1728.483 1695.656 1744.083 1707.078 1691.382 1705.530 1679.950 1650.377 1695.936 1658.937 1634.747 1671.177 1635.938 1650.289 1679.223 1616.795 1609.138 1624.264 1605.017 1643.795
stdlib213, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:08:58+0100, 51348.102 28257.427 22748.365 21279.996 20479.104 21552.150 19498.161 19372.527 20732.123 19281.262 18989.465 19049.762 19037.877 19261.892 18931.129 18990.759 18987.729 18933.085 19096.586 18973.663 18862.965 18854.779 18819.598 19038.588 18850.573 18804.724 18834.486 18909.055 20162.987 18815.575 , 18796.901 18907.571 20098.801 18709.475 18726.449 18797.618 19138.661 18734.083 18836.388 18733.989 19981.189 18711.266 18790.444 18832.369 18814.942 18837.362 18841.265 18691.095 18794.204 18791.412
power-macro-power-inlined-1, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:10:38+0100, 3226.988 306.813 192.440 145.124 126.289 104.079 96.327 94.833 88.606 87.880 85.408 84.597 84.255 97.016 79.122 78.179 78.052 74.595 74.013 70.862 72.569 71.939 68.856 69.763 67.830 67.520 66.593 65.757 66.302 64.584 , 66.210 65.431 64.674 64.277 64.485 63.340 64.659 63.674 62.819 65.945 61.547 62.405 61.084 63.012 61.404 62.248 61.083 62.875 60.968 62.148
power-macro-power-inlined-1k, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:12:26+0100, 4956.419 1131.976 781.950 631.960 523.851 467.798 402.299 353.501 322.905 280.561 264.236 257.297 274.682 266.545 289.840 233.957 229.278 218.452 214.852 208.637 203.547 204.625 196.677 196.515 195.855 197.063 194.650 193.338 189.274 193.505 , 195.056 190.926 189.926 188.688 191.680 188.806 188.281 186.157 188.142 184.741 190.209 183.274 186.727 183.655 186.048 182.160 187.723 184.268 186.555 183.163
quote-string-interpolation-matching, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:14:12+0100, 5264.422 1263.411 914.930 763.415 658.080 574.833 577.444 564.998 565.435 555.176 565.144 547.169 545.316 551.884 543.688 548.571 544.174 543.798 549.259 542.863 540.696 536.613 532.444 537.733 534.375 541.373 528.958 526.930 531.094 528.825 , 534.736 525.902 520.729 532.066 519.036 524.436 517.288 520.403 530.025 522.754 527.442 522.193 528.349 528.077 523.288 521.117 517.921 517.369 522.249 521.308
i1535, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:15:30+0100, 4026.254 681.068 450.778 348.372 297.656 257.687 231.510 188.266 170.107 161.223 152.596 152.528 159.951 154.169 150.121 157.111 152.084 145.680 143.809 143.176 134.369 133.463 137.204 130.938 128.112 130.709 125.570 128.087 122.281 122.909 , 122.880 118.493 119.237 120.307 116.104 116.670 114.387 113.240 114.091 112.921 113.918 116.344 110.133 115.482 110.805 110.630 108.220 108.834 109.837 107.941
i1687, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:16:46+0100, 3281.271 414.611 284.402 228.120 194.630 173.586 137.227 116.094 109.239 98.100 95.415 96.590 91.173 90.864 87.909 89.693 86.938 85.868 87.622 84.598 85.601 83.083 82.571 85.003 80.902 83.404 82.443 80.934 78.974 79.053 , 79.876 77.630 78.916 76.683 77.777 76.540 76.350 77.504 75.314 76.451 75.487 76.144 74.401 74.818 74.793 75.093 73.201 74.435 72.926 73.633
empty-class, 9957, 2020-11-03T17:03:39+0100, 391719d, 2020-11-03T18:17:59+0100, 2563.867 119.486 75.009 59.567 51.928 45.565 42.404 39.661 36.446 35.072 33.735 32.400 32.295 31.401 30.318 29.462 29.090 29.121 28.498 28.984 27.554 27.555 26.890 28.299 26.673 26.705 26.641 26.350 26.633 26.107 , 26.040 25.711 25.896 25.801 25.956 25.553 25.445 25.156 25.308 25.500 25.262 25.057 25.024 24.817 24.653 24.929 24.664 24.777 24.881 24.822
