dotty, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:04:18+0100, 82649.313 46617.984 41018.472 40048.501 37792.324 37099.774 38072.899 36780.608 36683.048 37587.484 36354.107 36731.085 37180.504 36343.651 36297.586 37323.699 36383.174 36172.779 37030.362 36153.187 36079.007 37148.329 36281.313 36269.169 36894.779 36231.917 36124.907 37126.767 36255.157 36180.133 , 36932.092 36215.767 36227.826 36840.651 36051.957 36278.984 36930.706 36098.590 36057.637 37003.525 36276.700 35952.080 36938.304 36166.334 36153.532 36967.882 36196.942 36044.214 37079.863 36217.661
re2s, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:06:49+0100, 13500.549 5609.860 4361.595 3823.080 3148.851 2959.639 2744.937 2657.547 2619.758 2470.026 2408.115 2434.849 2318.932 2287.735 2229.240 2237.612 2236.028 2176.557 2182.792 2138.640 2178.891 2122.371 2108.587 2097.685 2093.249 2115.347 2141.140 2063.984 2141.957 2079.649 , 2051.221 2122.071 2046.269 2054.686 2037.303 2040.018 2061.290 2038.604 2067.713 2032.664 2039.697 2044.464 2018.327 2036.091 2028.673 2029.888 2030.941 2014.571 2027.161 2019.124
scalap, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:09:15+0100, 14396.251 5615.851 4277.344 3802.929 3220.910 3126.377 2840.996 2769.440 2669.156 2512.959 2430.356 2285.878 2250.921 2110.724 2120.836 2110.417 2049.781 2061.620 1984.959 1940.500 1952.102 1933.472 1952.056 1904.452 1889.637 1909.041 1854.511 1889.954 1862.547 1836.977 , 1858.792 1809.673 1820.524 1793.853 1784.285 1791.276 1760.921 1828.239 1816.897 1760.235 1736.834 1725.069 1743.105 1725.700 1737.916 1712.978 1695.406 1721.395 1697.404 1712.588
stdlib213, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:27:05+0100, 55740.599 29189.101 24092.321 21835.802 21058.948 22008.915 20149.033 20293.575 19923.410 21262.283 19822.354 19805.019 21112.299 19719.032 19743.280 19644.648 19522.264 19882.405 19560.333 19680.616 19580.428 20810.599 19518.247 19615.426 19489.743 19480.739 19825.111 19486.827 19578.510 19540.805 , 20786.927 19441.812 19474.751 19415.839 19411.094 19768.356 19580.140 19491.866 19499.199 20833.535 19455.051 19439.942 19509.992 19435.423 19713.881 19400.917 19379.437 19465.212 20877.128 19420.811
power-macro-power-inlined-1, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:28:47+0100, 3127.983 338.562 223.573 167.209 140.459 118.746 112.871 104.212 100.274 100.262 96.295 97.701 94.479 92.402 87.892 86.867 88.532 86.062 85.993 82.046 81.413 78.865 78.351 75.599 77.173 74.425 76.763 73.587 73.993 72.550 , 73.380 72.289 72.933 71.884 72.797 71.462 72.155 70.383 70.813 69.882 70.697 70.681 70.928 69.943 69.180 70.088 69.049 69.891 68.547 83.940
power-macro-power-inlined-1k, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:30:35+0100, 4734.184 1086.687 752.164 599.943 517.730 414.775 343.112 318.691 296.092 296.120 317.487 303.538 284.473 239.508 235.894 218.598 219.406 213.204 214.580 207.587 206.445 211.378 203.975 205.106 200.743 205.970 198.420 200.381 198.401 201.509 , 201.118 194.399 197.005 196.388 193.618 195.829 191.374 196.670 190.413 195.110 189.791 192.682 190.164 191.457 189.672 193.534 188.062 189.956 188.032 192.199
quote-string-interpolation-matching, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:32:30+0100, 5058.148 1193.028 921.049 681.239 514.000 478.514 471.268 464.408 461.533 455.300 452.289 446.970 449.203 443.361 444.110 439.140 432.953 440.647 434.263 435.053 433.556 425.945 425.131 421.998 425.549 425.264 420.820 424.397 418.463 418.510 , 416.351 416.882 413.644 411.685 414.683 412.324 411.872 417.310 413.702 413.751 410.730 417.545 412.718 408.030 411.669 405.134 409.949 403.514 407.518 408.054
i1535, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:33:51+0100, 3930.042 704.244 473.667 379.596 325.903 284.036 231.600 206.319 189.165 184.180 172.413 169.577 167.740 166.578 165.453 156.835 151.733 151.685 146.722 143.028 145.136 140.231 141.262 141.995 136.005 137.838 133.457 134.943 136.018 131.860 , 129.355 131.623 128.191 131.371 125.840 125.250 127.414 124.755 127.355 124.667 122.233 124.135 122.130 123.149 120.337 122.200 119.008 117.367 119.884 117.390
i1687, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:35:07+0100, 3068.570 378.506 275.829 213.231 173.980 148.649 120.816 100.510 89.608 86.067 80.720 81.012 76.761 75.431 77.257 75.319 73.205 74.033 70.852 70.464 71.035 68.003 68.529 69.252 69.691 67.101 65.090 65.976 64.655 63.760 , 64.122 62.646 61.910 63.000 61.430 63.020 61.301 61.408 61.898 62.346 62.010 60.838 61.895 59.980 59.823 60.915 60.488 60.277 59.585 59.971
empty-class, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:36:21+0100, 2478.627 133.925 84.501 67.215 59.671 51.724 47.861 43.653 40.476 38.401 36.145 35.074 34.031 33.426 31.994 31.481 30.776 30.331 29.592 28.901 29.085 28.456 27.995 27.468 27.518 28.705 27.706 27.166 26.862 26.940 , 26.717 26.836 26.643 26.360 26.187 26.274 26.110 26.036 25.599 25.822 25.592 26.243 25.786 25.327 25.628 25.365 25.556 25.295 25.314 25.193
empty-object, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:37:37+0100, 2744.150 232.486 145.258 109.045 89.491 79.617 69.954 65.567 61.807 59.922 62.573 59.270 59.827 58.610 56.396 56.310 52.557 53.360 50.218 50.896 48.862 47.757 48.372 46.477 47.944 46.097 46.311 45.248 45.001 44.788 , 44.224 43.845 43.649 44.586 43.769 44.723 43.235 43.656 43.379 43.314 43.304 43.383 42.948 43.019 43.004 43.094 43.426 42.830 41.844 42.550
empty-file, 11549, 2021-02-26T20:26:22+0100, 60e3965, 2021-02-26T21:38:51+0100, 1620.416 33.531 16.418 11.666 10.661 9.720 9.271 8.750 8.309 7.987 7.707 7.448 7.298 7.159 6.853 7.020 6.832 6.625 6.515 6.580 6.424 6.428 6.308 6.236 6.124 6.097 6.154 6.102 6.045 6.089 , 6.040 6.033 6.176 6.024 6.037 6.095 6.067 6.101 6.254 6.118 6.217 5.807 5.750 5.776 5.773 5.923 5.742 5.690 5.693 5.809
