dotty, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:01:54 CEST 2019, 89243.515 52463.887 47242.374 46756.722 44603.372 44115.855 44975.328 43805.941 43602.926 44410.644 43413.021 43444.340 44147.073 43318.385 43113.369 43788.186 42998.075 43257.095 43529.419 42959.494 42913.733 43444.779 42941.588 43118.262 43459.933 42898.435 44351.551 42787.612 42685.936 42999.608 , 42505.997 44104.291 42646.880 43879.747 42647.033 43956.436 42702.927 43738.001 42696.430 44045.988 42631.253 43816.995 42554.121 43714.778 42677.387 43734.608 42718.003 43319.668 42592.930 43431.515
scala-library, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:07:18 CEST 2019, 21909.919 9771.111 8599.815 7747.265 7443.929 6800.398 6180.288 6001.056 5815.311 5692.554 5684.002 5629.761 5541.929 5523.207 5552.845 5479.109 5478.506 5462.239 5412.032 5396.443 5367.183 5353.987 5383.165 5387.531 5318.247 5319.069 5317.981 5298.823 5430.045 5342.413 , 5301.925 5263.490 5244.164 5272.915 5244.658 5276.389 5278.531 5343.960 5256.275 5222.257 5246.727 5173.900 5348.782 5227.613 5221.449 5234.844 5211.019 5200.245 5202.975 5228.183
re2s, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:10:41 CEST 2019, 15043.983 7463.090 5680.811 5339.362 4848.004 4299.466 3882.294 3697.863 3486.059 3382.445 3348.442 3270.644 3235.881 3226.171 3178.015 3139.434 3138.866 3109.855 3087.777 3084.845 3059.553 3040.870 3085.374 3046.218 3026.341 3031.115 3025.190 3027.690 2994.519 2989.976 , 3022.213 2988.190 2977.920 3013.491 2982.121 2998.820 2981.876 2971.511 2964.525 2951.226 2984.519 2987.272 2959.100 3000.689 2952.578 2960.611 2986.740 2971.816 2955.765 2975.107
implicit-cache, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:12:00 CEST 2019, 3462.638 502.819 398.210 321.479 280.950 244.695 227.899 195.079 160.743 138.330 125.087 115.600 116.761 111.767 116.196 114.867 114.516 115.650 111.281 111.833 106.636 105.627 107.387 103.258 104.786 101.878 100.836 103.114 100.225 102.718 , 98.645 99.829 99.665 97.320 99.011 96.765 98.229 96.582 96.100 94.801 94.412 96.318 93.504 96.863 94.437 94.670 92.660 92.616 94.013 92.376
implicit-scope-loop, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:13:20 CEST 2019, 3546.862 506.976 392.393 315.185 279.947 250.765 220.363 190.727 156.337 138.403 126.289 126.696 124.520 124.589 127.573 121.059 119.684 120.780 113.430 116.082 113.210 110.794 112.658 106.743 105.833 107.146 106.409 105.831 105.132 105.663 , 101.240 101.916 105.905 101.443 102.382 99.947 99.599 100.898 97.801 98.380 96.682 97.836 96.394 98.133 97.058 96.340 94.629 93.757 94.614 94.056
inductive-implicits, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:15:22 CEST 2019, 6761.327 3213.431 2428.099 2266.109 2155.329 2195.167 2048.094 2025.518 1990.001 1960.807 1940.747 1925.021 1906.945 1873.792 1854.482 1885.259 1837.311 1841.759 1835.580 1815.160 1818.062 1804.917 1802.777 1804.407 1784.042 1813.996 1791.012 1788.933 1783.655 1780.046 , 1790.441 1785.315 1787.403 1777.001 1771.228 1800.142 1775.842 1770.934 1770.174 1771.949 1784.802 1767.011 1767.068 1760.998 1761.616 1778.521 1755.504 1758.057 1757.066 1746.223
i1535, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:16:42 CEST 2019, 3849.164 645.695 463.875 374.082 302.144 263.700 241.441 202.295 178.570 159.789 150.354 138.850 133.884 134.921 129.847 131.056 134.218 128.966 127.551 127.482 123.833 124.066 124.605 120.430 118.688 115.426 115.779 112.987 111.746 112.883 , 111.527 108.255 110.715 107.673 106.541 106.370 104.216 103.488 104.921 102.847 101.748 103.791 100.643 99.197 102.674 100.895 105.204 98.987 97.378 100.177
i1687, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:18:00 CEST 2019, 3142.755 390.908 273.861 225.935 201.380 176.767 159.864 127.780 109.760 98.712 89.622 82.787 83.618 79.038 80.248 79.187 78.518 80.780 77.498 76.096 76.455 74.807 72.925 73.123 71.543 71.927 72.103 71.083 69.595 69.926 , 68.556 69.077 67.172 66.942 66.377 66.030 66.814 65.190 65.481 66.132 64.002 67.094 64.278 64.454 64.868 64.210 65.115 64.007 63.930 64.716
vector, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:21:54 CEST 2019, 7380.232 2084.099 1660.064 1468.031 1311.233 1259.342 1303.910 1070.951 969.840 887.624 869.008 848.360 773.793 743.838 725.771 719.336 710.052 687.954 672.965 656.691 7246.766 2063.693 1661.206 1446.516 1307.049 1233.543 1265.407 1029.009 958.911 915.756 932.571 883.121 845.293 815.976 751.823 724.456 705.726 691.130 682.517 667.075 7321.430 2136.183 1681.400 1478.350 1336.132 1285.687 1322.251 1070.497 1006.973 932.595 932.676 856.502 781.106 760.329 797.883 765.133 740.352 707.794 699.325 668.815 , 638.602 628.668 624.293 607.354 593.953 595.125 596.807 581.406 564.535 564.361 563.669 551.749 548.025 540.320 535.292 544.226 536.625 530.663 527.954 525.859 521.101 519.985 521.534 522.622 517.352 512.609 514.343 516.250 506.384 505.679 648.946 635.865 627.154 609.153 598.717 602.006 599.612 584.728 574.249 575.650 574.561 564.380 558.727 554.312 552.685 543.110 546.163 534.641 536.178 537.305 531.740 530.045 528.524 534.441 528.014 517.957 521.277 537.917 523.263 518.518 648.929 627.986 634.537 613.890 604.655 607.319 594.212 577.531 569.369 564.498 554.698 569.849 544.499 546.523 547.802 545.878 541.841 534.015 528.923 533.991 527.302 521.813 521.275 524.170 518.236 515.782 510.766 515.457 514.150 510.969
empty-class, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:23:11 CEST 2019, 2804.326 232.872 146.680 115.018 95.745 77.792 69.107 62.585 56.967 58.039 55.430 55.283 54.213 55.259 51.956 51.762 51.513 50.931 49.001 49.180 48.170 48.351 47.362 47.395 46.535 46.656 46.068 46.372 45.024 47.157 , 45.432 45.422 44.877 45.196 44.442 44.963 45.087 44.500 43.910 44.709 43.793 43.987 43.419 43.879 43.882 43.527 43.416 43.151 43.258 43.098
empty-object, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:24:29 CEST 2019, 2886.283 269.140 175.042 138.879 114.549 97.478 84.544 75.944 68.952 66.614 67.739 66.706 68.416 64.780 65.047 60.786 59.129 59.648 58.444 58.480 56.955 57.412 57.405 54.967 55.735 54.079 54.567 53.249 53.887 52.959 , 52.810 53.265 51.701 53.730 51.153 52.015 51.175 51.835 50.914 51.966 50.740 50.977 50.803 50.406 50.676 49.915 51.040 49.909 50.335 49.610
empty-file, 6774, 2019-07-01T12:18:47Z, 9337974, Mon Jul  1 15:25:44 CEST 2019, 2097.874 153.921 85.559 70.644 57.355 50.184 46.816 39.579 36.677 36.866 35.329 35.395 36.065 34.098 33.935 31.648 32.190 31.909 30.546 31.297 34.166 29.952 30.317 30.010 29.563 30.112 29.709 29.268 29.597 29.600 , 29.193 29.339 29.948 29.135 29.255 29.433 28.796 29.373 29.069 28.872 29.249 29.004 28.585 29.070 29.126 28.819 28.719 28.715 28.535 28.735
