dotty, 3644, 2018-01-24T12:04:51Z, b834bde, 34140.1045, Wed Jan 24 13:39:28 CET 2018, 81298.940 43656.856 37044.060 36196.145 35623.149 35917.626 35165.805 34938.076 35232.405 35084.409 34997.712 34757.796 34702.317 34619.698 35508.482 34592.729 34331.044 34284.287 35357.537 34375.657 34228.754 34144.165 35113.260 34184.917 34147.195 34295.783 35009.389 34129.459 33954.368 34142.703 , 34974.540 33996.403 34193.681 34136.635 34890.545 34252.695 34057.114 33992.257 34831.200 34154.288 34128.784 34205.088 34811.279 34064.838 34092.083 34045.765 34930.924 34039.624 34017.829 34143.574
tests/scala-library, 3644, 2018-01-24T12:04:51Z, b834bde, 5632.2605, Wed Jan 24 13:45:02 CET 2018, 25281.720 10965.622 8459.104 6930.564 6533.824 6419.667 6105.636 6045.743 6208.319 5927.393 5955.993 5924.027 5933.912 5934.432 5791.389 6163.291 5792.608 5785.814 5856.034 5711.027 5731.867 5807.777 5742.629 5706.055 5666.772 5688.422 5652.717 5705.630 5663.957 6042.394 , 5665.560 5650.534 5685.181 5701.608 5653.783 5636.085 5684.430 5628.217 5628.436 5586.234 5588.150 5625.998 5743.824 5720.709 5641.140 5596.558 5615.580 5550.148 5609.613 5558.603
opts/scala-library, 3644, 2018-01-24T12:04:51Z, b834bde, 5612.843, Wed Jan 24 13:54:54 CET 2018, 25279.248 10815.200 8625.201 7953.585 6680.473 6446.609 6248.402 6080.040 6228.188 6077.956 5907.414 5930.267 5819.991 6187.119 6525.966 5816.818 5863.246 5788.702 5785.762 5761.357 5720.979 5753.914 5722.011 5686.567 5638.004 5635.721 5701.032 5682.320 5677.711 5645.981 , 5618.381 5675.069 5651.235 5704.872 5610.950 5613.110 5648.198 5655.034 5604.860 5599.302 5579.755 5648.295 5619.993 5603.017 5574.236 5610.883 5612.576 5570.250 5613.237 5556.689
tests/re2s, 3644, 2018-01-24T12:04:51Z, b834bde, 2774.13, Wed Jan 24 13:57:54 CET 2018, 15644.958 8263.384 5518.876 3942.573 3467.874 3252.830 3209.693 3100.591 3023.615 2944.909 2913.401 3236.479 2891.195 3023.925 2858.438 2874.456 2851.926 2839.696 2845.129 2801.459 2795.827 2839.025 2798.461 2793.020 2837.023 2847.085 2771.661 2809.787 2789.572 2847.088 , 2796.259 2775.114 2905.452 2805.158 2774.406 2773.854 2765.720 2789.026 2753.803 2786.752 2780.419 2751.819 2800.208 2755.290 2738.803 2761.139 2734.538 2802.125 2760.008 2731.771
opts/re2s, 3644, 2018-01-24T12:04:51Z, b834bde, 2939.1365, Wed Jan 24 14:01:07 CET 2018, 16343.817 8137.383 7237.701 4701.330 4379.843 3578.469 3367.973 3280.519 3181.693 3142.265 3201.614 3242.777 3188.131 3086.398 3048.608 3058.782 3002.071 2990.197 2980.091 3004.717 2976.820 2980.854 2962.067 2993.881 2973.707 2950.500 2927.643 2943.295 2926.539 2949.802 , 2941.578 2925.657 2935.327 2941.286 2922.437 2939.251 2904.239 2960.333 2945.507 2926.544 3088.665 2905.798 2969.733 2925.041 2951.821 2939.022 3046.315 2924.348 2994.720 2915.413
tests/implicit_cache.scala, 3644, 2018-01-24T12:04:51Z, b834bde, 97.2495, Wed Jan 24 14:02:18 CET 2018, 2772.614 626.492 512.582 413.824 352.067 297.577 216.841 215.188 172.659 129.529 128.665 121.629 119.151 114.248 112.369 112.860 108.727 111.477 106.097 107.576 109.504 110.298 114.343 102.088 104.268 105.992 101.813 104.451 99.716 101.795 , 98.879 100.725 99.819 101.236 97.716 101.205 103.232 113.214 100.070 95.663 99.505 94.188 96.783 94.571 96.122 95.111 93.355 94.500 92.774 94.154
tests/implicit-scope-loop.scala, 3644, 2018-01-24T12:04:51Z, b834bde, 102.7385, Wed Jan 24 14:03:29 CET 2018, 2918.038 509.338 383.972 338.219 241.543 199.489 201.799 155.055 143.402 135.057 125.066 128.996 130.800 118.426 118.999 115.964 115.854 113.597 114.047 112.967 113.840 120.539 112.355 107.618 111.707 120.410 129.105 109.311 104.486 106.065 , 102.639 103.308 102.640 104.728 105.993 107.901 108.614 100.863 101.258 100.542 134.144 104.297 98.529 102.837 107.594 98.821 96.573 99.451 110.715 100.696
tests/i1535.scala, 3644, 2018-01-24T12:04:51Z, b834bde, 114.3345, Wed Jan 24 14:04:41 CET 2018, 3373.512 680.806 452.509 350.113 310.880 284.384 240.141 180.527 167.234 162.741 202.554 169.878 137.782 136.277 136.382 135.344 146.465 139.208 131.761 131.378 138.174 133.556 127.191 126.921 129.685 127.178 132.313 123.728 122.383 126.368 , 125.439 118.542 116.381 117.754 126.994 139.622 125.925 122.058 121.073 113.046 114.506 112.684 114.163 113.417 111.147 109.747 113.688 110.094 109.277 111.168
tests/i1687.scala, 3644, 2018-01-24T12:04:51Z, b834bde, 68.538, Wed Jan 24 14:05:51 CET 2018, 2607.720 402.769 285.393 237.015 202.087 169.769 160.499 138.295 98.270 86.137 83.492 84.176 82.168 80.684 80.108 81.269 78.626 77.457 75.759 77.262 80.546 77.946 74.662 74.007 74.913 72.599 75.452 71.988 74.708 77.353 , 73.342 71.619 71.017 69.859 71.934 67.924 69.035 67.533 68.693 68.093 69.311 67.264 72.570 68.578 68.356 68.179 67.069 67.596 68.498 67.158
tests/Vector.scala, 3644, 2018-01-24T12:04:51Z, b834bde, 551.8055, Wed Jan 24 14:09:40 CET 2018, 7797.177 2884.959 2279.893 1964.432 1672.224 1149.279 949.465 883.754 863.963 866.757 896.805 850.184 681.133 652.226 639.287 645.501 625.259 613.540 606.350 618.200 7409.614 2909.407 2100.132 1753.387 1084.029 1131.251 905.445 1016.426 1259.649 1001.006 820.132 737.770 712.807 692.196 650.242 663.243 638.504 619.569 611.571 597.665 7985.892 2583.753 2018.120 1956.202 1700.930 1521.147 953.007 1001.051 877.445 908.967 1085.298 778.929 689.322 674.638 650.610 638.668 640.035 626.077 611.274 595.982 , 593.534 597.907 597.926 586.577 723.667 632.601 590.506 550.860 551.736 543.070 570.088 555.001 583.079 571.274 565.755 546.457 549.388 537.503 562.195 706.504 648.745 549.786 563.785 525.474 551.875 651.771 585.920 554.580 526.580 533.002 608.164 648.036 627.094 581.003 659.180 557.168 561.049 606.740 590.458 544.346 549.403 536.561 548.309 569.885 543.067 563.524 541.263 525.629 584.445 536.048 527.392 563.509 657.727 597.829 521.349 551.708 519.559 539.073 519.766 515.835 607.145 585.877 586.652 573.933 586.297 569.144 564.192 567.319 635.397 583.226 536.659 544.802 534.872 534.436 534.024 542.502 534.898 529.175 526.612 534.888 533.960 528.706 528.049 529.621 511.405 518.826 531.387 523.395 536.500 517.948
