dotty, 4145, 2018-03-20T13:44:30Z, 0c3e520, 33988.3835, Tue Mar 20 15:19:13 CET 2018, 83427.821 42658.325 37315.941 36140.080 35616.800 35751.810 35254.275 34985.766 35070.304 35757.388 34667.122 34648.041 34613.787 35287.373 34397.945 34648.279 34338.389 35052.775 34285.369 34186.152 34155.529 35044.720 34002.649 34053.672 34129.449 34927.301 34042.480 33915.669 34016.278 34921.944 , 33954.750 33951.230 33928.960 34663.875 34067.065 33958.759 33798.364 34761.526 33963.146 34062.768 34013.621 34785.640 34045.457 33873.620 34037.349 34623.255 33759.831 33958.437 33920.357 35031.941
tests/scala-library, 4145, 2018-03-20T13:44:30Z, 0c3e520, 6832.367, Tue Mar 20 15:25:53 CET 2018, 27559.032 12866.988 9452.052 8665.331 8032.558 7661.781 7415.386 7339.164 7570.103 7210.965 7129.931 7075.094 7020.498 6998.089 7074.169 7019.347 6970.664 6955.441 6917.487 6940.227 7077.662 7060.297 6886.213 6894.875 6880.268 6979.995 6972.259 6906.369 6946.879 6891.556 , 6832.927 6819.712 6899.381 6862.115 6811.710 6855.732 6831.807 6743.058 6874.187 6839.752 6789.839 6854.125 6839.025 6863.951 6891.676 6812.990 6788.685 6749.860 6743.440 6806.124
opts/scala-library, 4145, 2018-03-20T13:44:30Z, 0c3e520, 6412.968, Tue Mar 20 15:36:30 CET 2018, 28909.238 11868.148 10133.380 8367.400 7699.825 7043.629 6865.613 6877.584 7212.570 6662.527 6865.268 6722.264 6646.345 6653.835 6559.479 6623.568 6508.649 6614.796 6586.120 6565.981 6473.691 6500.204 6602.317 6703.972 6500.330 6446.665 6435.470 6427.835 6434.920 6485.343 , 6510.756 6535.182 6412.163 6469.833 6413.773 6425.447 6477.203 6441.461 6419.892 6402.793 6390.419 6368.870 6363.287 7417.502 6473.667 6345.216 6349.095 6348.042 6338.850 6386.722
tests/re2s, 4145, 2018-03-20T13:44:30Z, 0c3e520, 2775.204, Tue Mar 20 15:39:36 CET 2018, 16663.601 8638.372 6255.166 4582.889 4059.550 3444.987 3198.667 3112.762 3060.866 3019.774 2985.515 2988.490 2925.349 2945.063 2890.448 2887.291 2896.568 2841.348 2817.975 2843.599 2805.445 2802.365 2913.237 2802.219 2771.678 2798.997 2796.066 2778.509 2772.655 2781.123 , 2781.474 2772.361 2778.047 2871.105 2779.968 2926.261 2766.128 2755.338 2822.065 2896.229 3070.299 2770.665 2743.835 2958.586 2760.502 2729.794 2744.754 2741.506 2730.949 2782.859
opts/re2s, 4145, 2018-03-20T13:44:30Z, 0c3e520, 2769.037, Tue Mar 20 15:42:42 CET 2018, 16703.896 8749.351 6046.783 5543.592 4233.943 3541.521 3410.521 3122.482 3095.028 2971.663 2995.506 2951.891 2889.578 2898.791 2901.078 2907.284 2836.806 2828.037 2814.480 2819.782 2836.443 2809.816 2798.525 2785.217 2769.318 2806.863 2777.406 2761.930 2765.354 2738.685 , 2835.514 2810.437 2794.709 2799.368 2761.234 2790.020 2774.541 2772.292 2765.782 2761.317 2774.602 2752.585 2811.432 2780.162 2740.424 2749.029 2728.818 2747.239 2759.648 2750.545
tests/implicit_cache.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 101.1185, Tue Mar 20 15:43:53 CET 2018, 2905.612 636.247 507.246 395.292 348.552 236.410 271.553 161.057 183.849 150.819 127.662 123.671 120.848 117.623 117.802 116.332 114.689 120.303 110.881 112.468 109.839 108.681 108.583 105.238 107.532 104.323 106.711 104.255 104.819 103.501 , 102.999 103.774 102.614 103.520 102.655 105.015 102.684 102.692 101.206 98.720 100.059 98.937 99.500 97.909 101.403 97.974 101.031 97.858 100.218 97.511
opts/implicit_cache.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 98.1305, Tue Mar 20 15:45:06 CET 2018, 3004.395 696.104 412.749 402.382 347.422 263.108 268.970 204.604 209.398 196.341 144.244 122.101 121.768 116.245 115.705 119.179 115.727 113.163 109.538 107.630 117.623 105.536 106.859 103.686 105.045 105.871 107.658 107.532 102.863 108.420 , 102.235 105.133 105.212 101.062 109.563 106.278 102.814 113.072 99.643 97.262 98.051 97.424 97.636 96.965 95.525 95.694 98.210 95.817 94.160 96.053
tests/implicit-scope-loop.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 103.488, Tue Mar 20 15:46:17 CET 2018, 2884.929 536.553 407.506 433.152 360.086 260.605 274.862 212.248 218.428 205.189 189.348 166.968 134.372 125.363 120.429 125.325 127.882 122.976 116.689 114.319 118.868 115.675 110.509 110.657 109.768 111.530 125.927 107.236 117.163 107.369 , 133.500 106.834 122.530 106.526 111.364 112.543 102.849 103.415 101.997 115.435 106.687 101.358 103.561 100.662 102.627 101.422 101.935 102.048 103.565 101.960
tests/i1535.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 117.9975, Tue Mar 20 15:47:30 CET 2018, 3479.925 1082.669 749.891 578.387 476.870 377.787 310.611 249.073 273.525 245.524 207.221 167.431 159.367 147.469 140.585 140.240 149.615 144.027 136.458 133.264 131.229 131.875 127.336 133.528 126.932 125.556 122.609 122.171 139.372 119.863 , 119.936 131.420 118.461 124.253 126.435 123.695 117.215 119.618 145.349 150.891 125.633 116.022 117.534 115.065 116.151 113.588 113.180 114.995 113.744 113.574
tests/i1687.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 72.5725, Tue Mar 20 15:48:41 CET 2018, 2562.370 430.313 288.056 283.188 272.876 233.462 154.743 140.100 132.814 96.017 111.129 86.561 88.452 85.927 105.480 92.307 82.654 81.684 79.536 78.310 79.383 77.374 77.789 76.334 75.999 77.100 77.394 76.951 78.428 75.004 , 74.847 74.304 75.572 73.183 74.113 74.385 72.808 73.544 72.023 73.238 72.113 72.337 71.754 72.171 73.552 71.328 72.307 72.044 71.164 70.356
tests/Vector.scala, 4145, 2018-03-20T13:44:30Z, 0c3e520, 536.0385, Tue Mar 20 15:52:28 CET 2018, 7100.288 2438.730 2248.734 2055.269 1815.205 1599.044 1477.925 1377.030 1044.479 1229.388 794.698 724.212 787.889 642.721 636.636 619.099 598.204 610.690 576.920 566.875 7947.691 2762.872 1924.014 1763.794 1776.999 1505.670 1479.703 1342.038 966.617 802.232 735.431 718.186 665.769 657.821 755.333 702.150 636.866 670.076 600.070 804.891 6522.390 2197.551 1785.798 1477.190 1316.424 1863.414 1653.103 1366.701 1519.436 1079.404 1020.968 1024.967 1187.791 799.704 733.092 725.088 675.628 754.449 643.328 626.697 , 560.212 590.663 552.213 583.264 557.073 553.592 565.645 519.472 565.105 551.808 564.576 576.138 535.499 514.899 508.126 505.623 509.621 506.655 496.551 501.523 523.476 577.723 611.547 536.754 501.687 512.518 508.450 521.506 509.987 488.748 632.081 663.667 741.444 693.364 559.139 586.142 544.098 538.133 545.317 537.881 525.811 551.422 611.597 523.458 520.318 531.339 528.897 523.690 508.161 517.909 508.526 513.971 558.080 539.017 498.868 501.360 519.412 502.202 500.500 507.483 613.733 639.096 639.617 585.281 610.672 622.171 567.776 613.700 581.564 561.928 560.052 540.447 544.794 534.078 556.366 534.330 529.594 536.578 531.296 540.732 533.113 528.603 515.384 521.611 531.733 573.495 510.191 513.589 510.781 527.869
