dotty, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:01:13 CET 2020, 90174.663 53642.240 48113.377 47521.734 45430.417 44878.253 46089.712 44573.550 44473.097 45511.737 44279.747 44067.475 44581.686 44168.077 43999.407 44275.699 43806.936 43913.718 44472.187 43937.902 43789.636 44303.146 43804.836 45205.819 43751.247 43734.650 44254.872 43870.516 45373.868 43698.353 , 45059.087 43962.856 44954.827 44075.774 44951.526 43776.670 44928.629 43759.131 45012.199 43686.521 44532.953 43885.501 44341.467 43852.078 44521.464 43834.559 44439.216 43644.421 44254.485 43779.332
re2s, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:04:21 CET 2020, 14513.085 6657.586 5743.167 4904.297 4347.264 3985.156 3701.541 3402.878 3288.156 3131.825 3131.226 3047.793 3053.106 2938.533 2910.234 2899.633 2901.641 2871.884 2821.392 2838.039 2798.638 2833.099 2749.275 2748.803 2769.588 2735.331 2743.825 2735.081 2767.083 2700.114 , 2710.598 2762.665 2679.608 2699.225 2713.749 2729.583 2674.733 2672.757 2710.547 2658.444 2631.569 2690.576 2672.981 2647.703 2677.694 2661.914 2642.031 2671.280 2667.679 2623.524
implicit-cache, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:05:38 CET 2020, 3379.522 464.640 351.347 292.050 257.972 229.839 181.380 146.865 132.693 122.381 116.050 117.849 113.463 114.353 109.961 111.785 110.889 108.637 108.719 102.817 102.498 102.813 100.586 102.093 99.085 97.909 98.796 98.034 97.294 94.945 , 96.304 94.546 93.273 94.154 92.258 95.604 92.005 91.965 92.611 93.215 89.863 90.801 93.048 91.559 89.590 90.180 89.624 88.573 89.070 87.507
implicit-scope-loop, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:06:56 CET 2020, 3403.297 513.162 380.555 303.949 260.895 227.525 183.989 151.304 137.592 126.569 119.885 121.184 114.517 115.951 113.307 110.777 112.349 108.393 109.647 108.955 105.437 105.125 103.038 100.850 103.176 100.770 102.168 100.765 100.814 99.329 , 97.605 98.445 97.298 96.380 95.024 94.506 95.939 94.113 96.860 91.760 94.462 91.690 96.223 91.840 91.481 91.674 90.254 92.584 91.091 92.748
inductive-implicits, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:09:00 CET 2020, 6509.107 2836.435 2424.583 2278.174 2205.470 2166.731 2113.510 2086.967 2044.789 2036.082 2006.834 1981.616 1969.449 1944.995 1969.957 1929.912 1923.320 1910.005 1894.306 1928.224 1876.356 2048.216 1879.510 1886.238 1865.221 1862.679 1874.783 1874.610 1865.709 1852.090 , 1856.912 1861.369 1860.636 1888.976 1851.259 1857.451 1850.857 1853.405 1866.675 1854.880 1834.159 1834.491 1838.672 1836.622 1837.319 1838.873 1828.577 1833.589 1829.428 1823.364
i1535, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:10:18 CET 2020, 3807.029 644.544 468.051 376.196 327.864 279.347 253.611 223.945 207.402 189.154 173.750 154.760 145.408 143.815 133.390 123.972 129.392 127.926 127.597 133.606 129.312 130.625 130.232 123.847 123.244 124.357 119.312 116.089 119.384 114.047 , 112.697 115.178 110.897 109.342 107.661 106.859 106.140 107.065 105.199 103.076 105.611 102.430 103.731 100.610 100.396 100.877 98.609 100.814 99.911 97.613
i1687, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:11:36 CET 2020, 3346.782 436.987 328.212 263.182 219.822 184.024 144.056 125.105 118.127 109.232 111.815 107.049 108.807 106.122 105.523 108.500 102.136 105.732 98.599 100.290 97.049 96.096 98.105 97.422 96.597 94.665 95.493 92.611 94.556 94.791 , 92.011 92.568 90.545 91.618 90.225 90.427 89.399 91.366 87.186 91.763 88.677 88.133 86.660 89.382 87.294 87.107 87.131 85.803 86.512 85.435
empty-class, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:12:52 CET 2020, 2696.501 232.347 149.081 121.118 100.451 84.148 72.739 65.826 60.691 60.911 58.068 58.063 56.995 56.571 56.106 54.595 52.520 53.490 52.154 52.035 51.551 51.249 49.902 50.715 49.518 49.681 49.731 49.920 48.708 49.502 , 49.477 48.808 49.018 48.396 48.699 47.455 48.070 47.261 47.760 47.486 47.842 47.092 48.965 47.102 46.862 46.564 46.887 46.582 46.554 47.330
empty-object, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:14:07 CET 2020, 2800.359 276.010 191.089 155.149 127.708 110.100 95.844 84.715 71.602 67.882 65.775 66.734 67.853 64.992 64.267 63.753 63.101 60.713 59.500 57.897 57.306 57.459 56.903 57.220 55.739 55.904 55.045 56.986 53.723 53.351 , 54.151 52.911 53.668 52.145 53.866 52.445 52.953 52.106 52.306 51.138 53.098 51.282 51.773 50.993 51.575 50.556 51.358 51.510 50.779 51.271
empty-file, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:15:21 CET 2020, 2144.286 173.051 113.955 76.435 67.664 53.624 48.928 43.382 39.904 37.975 38.880 38.635 37.863 37.812 35.624 35.435 33.760 33.918 33.387 32.785 33.003 32.557 32.518 32.458 31.987 31.792 32.048 31.567 31.692 31.741 , 31.464 31.583 31.318 31.000 31.725 30.890 31.187 31.239 30.766 30.963 30.943 31.041 31.013 30.960 30.468 30.861 30.669 30.471 30.901 30.956
patmatexhaust, 8326, 2020-02-17T07:15:53Z, 2e05728, Mon Feb 17 09:19:36 CET 2020, 5646.738 1546.724 1244.420 1090.385 932.078 884.414 702.241 657.334 624.269 578.840 554.905 517.765 470.046 436.098 418.916 406.465 399.757 402.887 419.110 430.314 5717.364 1618.593 1260.678 1118.948 950.686 800.136 797.460 670.541 614.520 557.962 514.430 471.973 446.804 451.587 407.305 400.401 402.847 417.324 425.824 416.659 5735.296 1563.512 1203.745 1056.379 882.368 811.355 654.060 618.606 568.203 551.251 513.683 457.550 437.611 437.698 425.468 446.537 432.665 430.763 424.871 424.237 , 427.285 414.678 407.763 394.035 389.523 374.721 364.258 356.047 358.755 344.570 340.309 336.170 341.021 328.359 327.879 328.994 314.611 313.149 315.403 304.829 300.430 301.427 295.009 295.197 302.389 293.520 290.839 298.486 292.798 289.584 292.227 285.962 286.620 290.236 286.952 281.848 285.940 279.717 280.247 283.524 409.495 404.381 399.331 379.828 371.519 365.258 367.389 352.602 344.428 336.249 339.748 328.464 324.672 320.797 308.050 310.005 308.135 308.363 298.505 299.679 297.595 296.144 292.040 294.362 287.039 288.909 285.622 284.589 290.033 281.528 279.504 286.085 279.077 284.584 280.117 273.854 277.012 278.189 275.720 272.849 419.770 398.366 383.284 372.024 365.777 357.526 361.980 353.081 359.240 341.646 344.989 335.429 330.096 327.085 314.645 321.201 306.389 306.517 304.312 300.260 297.419 299.575 290.614 297.160 297.007 287.312 287.554 287.078 293.480 290.910 279.350 280.585 284.864 279.308 276.478 280.704 277.553 278.196 281.536 277.697
