dotty, 3503, 2018-04-10T14:07:56Z, 41c94f1, 34034.064, Tue Apr 10 16:42:47 CEST 2018, 81160.797 44160.691 37557.146 36202.445 36863.885 35965.095 34944.592 35445.064 35876.768 34764.974 34622.687 34750.123 35521.528 34359.201 34482.516 34661.759 35224.864 34146.220 34283.060 34233.320 35097.102 34083.222 34061.200 33968.530 34735.664 34087.676 34024.309 34036.968 34647.459 34028.058 , 33968.147 34112.787 34569.719 34500.521 33906.392 34059.507 34529.081 33956.241 34008.621 34079.759 34608.221 33946.718 33899.841 34092.989 34546.450 33779.277 34004.889 33873.109 34680.995 34002.524
scala-library, 3503, 2018-04-10T14:07:56Z, 41c94f1, 6209.3155, Tue Apr 10 16:48:54 CEST 2018, 25569.976 13229.542 9242.977 7735.779 7443.710 6857.634 6718.134 6668.357 6725.925 7205.996 6723.067 6795.055 6388.341 6393.435 6427.700 6369.549 6377.293 6465.196 6585.831 6842.206 6353.103 6327.370 6739.395 6292.843 6265.210 6264.848 6466.148 6337.683 6328.850 6332.259 , 6267.979 6224.912 6208.196 6230.873 6171.111 6290.323 6483.799 6265.782 6200.092 6203.783 6177.566 6177.821 6189.065 6210.435 6190.846 6235.301 6236.715 6187.511 6154.272 6238.115
re2s, 3503, 2018-04-10T14:07:56Z, 41c94f1, 2727.824, Tue Apr 10 16:51:54 CEST 2018, 16912.253 7075.627 4589.205 4923.306 3446.083 3480.509 3211.551 3117.068 3057.478 2916.962 3029.963 3118.857 3100.819 2857.995 2793.434 2804.125 2827.708 2773.554 2789.600 2816.832 2756.803 2761.734 2930.810 2756.044 2748.916 2771.808 2758.540 2811.879 2800.806 2917.679 , 2927.503 2728.730 2741.624 2733.138 2726.918 2931.251 2731.293 2698.198 2772.610 2723.714 2693.677 2713.157 2739.559 2705.266 2713.610 2712.227 2672.636 2685.486 2767.050 2890.311
implicit-cache, 3503, 2018-04-10T14:07:56Z, 41c94f1, 94.1885, Tue Apr 10 16:53:05 CEST 2018, 2789.109 542.820 459.481 305.944 258.891 191.848 174.490 159.429 135.011 125.164 130.281 125.348 111.778 112.376 112.933 107.296 107.500 104.048 104.895 102.069 108.795 103.765 101.404 101.252 103.021 102.015 98.771 99.428 96.850 96.236 , 115.122 120.216 105.486 98.077 122.561 95.279 98.005 95.224 97.684 94.006 92.723 93.355 91.378 94.371 92.605 92.842 90.686 91.411 90.633 92.358
implicit-scope-loop, 3503, 2018-04-10T14:07:56Z, 41c94f1, 100.227, Tue Apr 10 16:54:15 CEST 2018, 2915.736 521.512 391.932 300.198 361.356 281.108 235.371 155.823 138.451 134.901 125.848 122.069 118.111 115.893 120.370 129.427 113.130 111.171 111.150 122.449 109.116 108.392 105.607 106.109 106.395 104.048 109.618 101.949 103.981 101.842 , 102.591 100.307 100.907 102.344 101.548 100.994 100.147 104.391 101.462 129.527 119.163 96.873 98.214 96.459 97.448 96.037 98.414 96.083 97.624 97.042
i1535, 3503, 2018-04-10T14:07:56Z, 41c94f1, 113.6305, Tue Apr 10 16:55:28 CEST 2018, 3509.694 877.966 585.312 513.614 449.169 271.111 253.003 226.724 199.727 225.412 158.123 155.815 146.292 146.482 143.487 160.410 136.937 137.709 135.148 149.169 129.564 131.161 128.088 147.125 126.348 126.579 122.103 120.875 122.240 116.756 , 118.189 121.175 120.231 116.780 116.524 113.846 113.621 119.524 113.691 112.887 113.605 111.831 112.392 114.533 113.145 109.940 113.640 110.276 110.717 113.060
i1687, 3503, 2018-04-10T14:07:56Z, 41c94f1, 68.5865, Tue Apr 10 16:56:37 CEST 2018, 2742.273 394.312 331.437 251.226 169.182 147.748 115.881 102.300 136.785 106.149 100.842 86.249 83.195 79.476 80.953 87.924 78.140 74.954 75.602 75.765 74.631 74.594 73.657 72.306 78.069 74.122 77.144 74.586 70.796 71.088 , 70.121 70.132 68.509 69.807 72.387 69.074 68.486 70.012 68.200 67.579 68.664 66.985 72.948 66.857 73.091 72.245 66.447 67.285 66.450 66.836
vector, 3503, 2018-04-10T14:07:56Z, 41c94f1, 537.7685, Tue Apr 10 17:00:23 CEST 2018, 6908.682 2708.655 1749.322 1685.396 1214.496 1201.779 989.860 1083.476 1053.141 1483.966 1379.609 1249.765 1135.566 817.308 731.265 782.080 657.396 655.272 657.637 642.009 7926.079 2911.280 2291.277 1898.534 1890.876 1604.577 1161.609 1420.318 1198.201 1005.356 917.023 810.265 723.914 676.387 669.383 644.317 625.915 624.929 600.301 606.480 7860.397 2855.169 2213.388 2001.940 1784.429 1501.044 1401.512 1336.064 1126.704 842.821 821.939 745.659 769.807 660.559 630.462 746.427 598.161 595.918 595.000 574.506 , 642.495 605.164 611.055 587.074 581.898 571.034 567.877 642.616 565.205 559.422 554.735 559.584 558.038 549.317 557.784 535.642 537.706 566.849 545.220 533.275 522.662 553.143 526.407 522.077 522.117 526.717 510.420 513.140 516.273 527.679 579.739 643.872 575.769 721.197 613.117 595.682 613.879 651.538 541.286 549.725 540.837 538.454 542.755 601.104 559.864 524.502 522.788 537.831 589.858 527.071 516.891 524.510 513.062 514.448 514.994 514.496 508.175 510.818 509.864 518.017 579.606 587.483 577.044 561.231 544.158 558.557 598.037 597.789 535.691 536.438 533.358 543.803 527.428 533.256 524.664 531.323 538.121 530.477 513.291 507.910 509.495 519.081 504.552 513.081 505.002 503.671 507.334 504.178 509.529 497.275
vector-opt, 3503, 2018-04-10T14:07:56Z, 41c94f1, 511.753, Tue Apr 10 17:08:40 CEST 2018, 6978.263 2440.976 1883.665 1221.374 1432.441 1624.603 1086.992 880.001 1032.388 1110.675 968.246 730.377 879.159 708.077 855.221 694.282 650.072 711.370 577.859 572.791 7795.447 2634.658 1748.499 1294.469 1321.150 1276.580 1152.890 1199.800 1216.123 1103.974 887.758 918.508 666.943 726.520 726.003 608.234 634.438 636.539 663.844 657.181 7309.967 2798.950 2050.061 1735.676 1572.915 1555.356 942.935 845.025 765.514 855.678 819.629 780.395 797.070 650.059 606.191 627.116 581.453 576.007 571.855 581.774 , 562.291 611.469 757.277 621.987 528.353 647.023 525.744 526.925 524.260 529.566 507.850 546.682 502.638 492.032 495.054 501.277 484.463 494.118 497.524 491.125 487.843 481.483 485.061 487.118 479.041 483.447 482.619 481.052 481.566 475.749 562.127 594.902 548.649 563.549 540.170 565.633 560.160 532.317 552.609 553.237 516.575 515.186 543.372 554.241 559.349 565.870 516.698 526.164 514.454 501.119 500.746 520.753 509.020 497.806 505.118 500.954 507.285 507.251 495.340 491.528 558.725 555.688 587.594 550.063 577.131 548.492 703.301 573.370 553.091 513.252 512.081 525.871 511.425 560.198 507.277 519.436 501.000 493.348 501.705 500.785 502.895 493.557 488.469 491.858 493.660 486.554 489.186 501.761 491.764 490.384
empty-class, 3503, 2018-04-10T14:07:56Z, 41c94f1, 54.3145, Tue Apr 10 17:09:49 CEST 2018, 2330.360 279.499 201.171 146.910 118.000 120.550 108.778 90.998 109.128 72.396 71.636 67.512 62.231 63.572 59.334 59.510 57.910 58.610 57.732 61.552 60.212 57.507 56.552 56.524 55.173 55.763 54.620 55.929 54.856 54.989 , 54.328 55.157 54.037 54.647 57.371 55.453 54.415 54.764 54.374 53.994 54.153 55.352 54.049 54.301 54.169 53.374 54.285 55.595 53.347 52.648
