dotty, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:28:24 CEST 2020, 85904.121 48096.379 42229.209 41025.818 39591.992 38779.452 39528.298 38578.822 38496.473 38723.584 38154.983 38150.228 38776.580 38052.817 39415.347 38030.888 37924.032 38435.722 37935.281 39370.418 37970.545 39229.002 37916.445 39524.706 37947.294 39372.884 37846.046 39048.590 38021.901 38983.680 , 37691.438 38895.291 37754.065 38770.268 37699.482 38582.845 37887.329 38678.113 37682.717 38473.185 37792.676 38480.428 37713.684 38300.965 37824.420 38372.528 37689.814 38532.498 39173.467 37634.991
re2s, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:31:03 CEST 2020, 14439.540 5695.955 4558.019 3710.026 3293.497 3016.166 2891.967 2791.642 2693.682 2666.807 2560.234 2533.347 2464.057 2415.878 2403.541 2369.211 2344.507 2318.375 2315.195 2358.300 2330.107 2292.973 2289.934 2256.797 2272.891 2262.727 2230.704 2224.983 2231.516 2226.098 , 2216.046 2237.684 2201.358 2195.215 2218.187 2203.474 2208.611 2193.444 2188.921 2185.537 2185.166 2218.732 2206.933 2198.926 2172.023 2185.971 2180.344 2167.586 2210.635 2195.506
scalap, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:33:30 CEST 2020, 14392.638 5413.643 4064.187 3447.757 3293.670 2924.257 2778.952 2742.222 2623.735 2455.946 2410.726 2398.526 2313.366 2218.079 2235.625 2170.591 2124.128 2067.097 2058.383 2000.625 1994.813 1968.875 1940.045 1949.914 1985.833 1932.050 1926.496 1930.860 1861.240 1881.622 , 1884.537 1875.825 1827.088 1815.618 1832.474 1818.752 1843.015 1800.874 1855.573 1822.897 1792.649 1783.635 1757.644 1762.842 1842.842 1770.139 1769.046 1742.438 1734.806 1745.753
stdlib213, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:56:01 CEST 2020, 54324.093 29634.106 24003.640 22294.006 22469.530 20868.250 20401.367 20482.166 21536.547 20321.947 20218.115 20155.701 21307.308 20181.409 19956.651 20134.624 21130.198 20065.597 19895.172 19942.399 20920.710 19916.090 19898.205 19940.284 20815.928 19878.392 19876.713 19841.382 20453.099 19821.132 , 19842.206 19791.755 20258.814 19947.726 19855.517 21191.342 19878.994 19789.201 21144.694 19817.895 19773.205 20964.327 19888.265 19732.747 21062.960 19747.776 19863.819 20937.851 19927.684 19781.551
power-macro-power-inlined-1, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:57:41 CEST 2020, 3158.476 303.452 210.187 159.598 134.491 109.034 96.481 90.271 85.712 85.223 84.672 86.102 83.091 85.072 81.776 92.941 75.650 75.382 74.228 72.644 71.927 69.248 69.187 69.258 68.043 67.374 66.782 65.036 65.499 64.213 , 64.658 66.074 63.720 63.899 63.319 63.475 61.876 62.679 61.160 63.789 61.446 63.457 61.116 61.541 60.787 61.568 60.354 61.251 60.208 60.992
power-macro-power-inlined-1k, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 11:59:25 CEST 2020, 4629.339 1051.917 691.913 554.309 482.215 400.397 350.976 317.361 274.883 264.787 289.276 279.060 268.464 235.928 224.429 276.654 219.603 217.656 214.124 201.602 203.041 190.055 187.716 189.906 188.174 188.413 182.041 181.916 181.960 185.875 , 179.249 182.001 178.328 178.483 178.215 179.303 175.316 175.645 177.592 175.973 174.950 173.186 177.047 171.816 173.120 170.915 174.194 172.546 173.912 170.320
quote-string-interpolation-matching, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 12:01:21 CEST 2020, 5280.686 1572.598 1056.401 855.922 751.748 713.602 692.691 696.327 685.932 672.551 676.569 668.391 657.156 667.262 664.899 652.256 664.983 669.084 654.405 648.531 658.106 656.817 645.757 649.828 653.579 650.255 642.219 644.504 638.230 642.162 , 646.741 634.086 639.007 644.421 639.455 640.135 642.541 634.858 639.403 641.857 637.609 639.485 635.996 635.125 640.765 641.032 638.806 635.271 639.291 642.188
i1535, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 12:02:39 CEST 2020, 4062.508 703.843 511.110 397.283 341.273 293.693 265.718 219.036 195.962 182.370 167.419 157.339 154.252 146.408 145.870 152.117 145.876 147.788 146.721 140.585 137.041 145.577 137.480 134.259 135.306 130.511 132.234 128.075 126.731 129.707 , 125.643 127.056 122.828 122.340 123.792 118.884 121.335 116.594 117.115 117.148 114.477 118.711 115.603 116.008 113.271 112.164 113.939 111.996 112.755 112.934
i1687, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 12:03:55 CEST 2020, 3312.092 427.127 308.421 243.440 206.617 174.648 138.522 116.278 113.750 103.974 101.781 96.835 99.708 94.686 93.946 96.709 93.558 93.523 90.140 90.444 90.559 89.227 88.672 86.710 88.030 85.222 85.116 85.291 83.859 84.233 , 81.729 83.140 81.540 82.327 79.866 81.227 79.528 82.434 79.197 79.736 78.633 78.450 79.175 77.734 78.887 78.013 79.931 77.836 78.089 77.017
empty-class, 9680, 2020-09-02T08:48:11Z, 9a03100, Wed Sep  2 12:05:09 CEST 2020, 2544.240 129.511 77.636 57.316 47.383 42.040 39.674 39.230 37.940 37.255 37.075 36.690 35.094 34.517 32.725 31.518 30.789 30.639 29.843 29.245 29.260 28.773 28.928 28.312 27.899 28.038 27.354 27.703 27.077 27.159 , 26.869 26.827 26.226 26.247 26.757 26.372 26.023 26.103 25.742 25.857 25.788 25.951 25.677 25.201 25.282 25.159 25.187 25.309 25.121 25.004
