dotty, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 34024.5555, Tue Jan 30 09:54:34 CET 2018, 84988.470 41492.959 37175.318 36327.801 35617.988 35409.128 34777.703 34950.089 34862.353 34818.769 35155.190 34783.206 34706.218 34472.949 35302.044 34299.279 34047.680 34203.122 35069.145 34349.501 33845.861 34064.139 34953.212 34096.749 33949.714 34026.386 34763.809 34141.301 34100.368 34080.029 , 35036.014 34014.763 33802.973 33954.047 34961.318 34079.047 33903.484 33913.314 34992.913 33911.929 33946.852 34070.396 34908.320 34089.349 33892.766 34096.668 34893.220 34034.348 33976.219 34007.047
tests/scala-library, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 5547.0295, Tue Jan 30 10:00:07 CET 2018, 25273.336 11963.706 8387.886 7050.074 6861.535 6452.234 6146.729 6056.281 5925.565 5889.821 6067.840 5848.226 5813.099 5898.631 5774.428 5745.068 5747.403 5732.011 5711.330 5820.975 5637.578 5719.262 5624.622 5604.796 5640.080 5711.665 5691.599 5633.174 5609.882 5633.423 , 5566.383 5574.557 5598.221 5553.073 5562.756 5544.379 5550.729 5550.344 5532.491 5549.642 5543.535 5538.525 5565.084 5605.997 5498.702 5499.285 5486.505 5519.085 5507.394 5544.417
opts/scala-library, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 5546.187, Tue Jan 30 10:09:49 CET 2018, 24365.745 12077.328 8272.427 7328.398 6616.343 6441.254 6083.956 6396.542 6337.978 6063.860 5873.929 5821.914 5740.415 5753.985 5699.468 5702.461 5653.458 5658.503 5665.896 6252.528 5672.088 6040.688 5756.746 5657.095 5613.901 5609.467 5641.705 5585.297 5574.070 5623.294 , 5555.420 5601.431 5664.038 5530.955 5538.620 5519.422 5572.552 5596.694 5527.192 5553.103 5516.219 5516.589 5539.271 5845.636 5641.497 5562.786 5516.866 5481.849 5567.352 5532.049
tests/re2s, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 2866.7695, Tue Jan 30 10:12:56 CET 2018, 16657.182 8794.632 6230.392 4360.640 4466.875 3306.951 3261.350 3180.642 3187.016 3087.073 3072.364 3031.288 2988.954 3001.486 3149.577 2974.058 2942.090 2912.116 2955.194 2925.150 2917.756 2907.732 2903.663 2921.853 2954.212 2881.985 2883.639 2843.237 2877.585 2872.932 , 2861.295 2904.372 2863.183 2903.634 2873.367 2851.138 2868.292 2834.427 2881.683 2871.746 2851.604 2866.239 2843.769 2872.770 2859.253 2943.814 2871.368 2841.133 2867.300 2837.727
opts/re2s, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 2752.7785, Tue Jan 30 10:16:00 CET 2018, 16565.637 8724.733 6233.618 4136.745 3827.538 3344.265 3202.670 3133.614 3010.212 3028.682 2968.100 2949.371 2923.216 2889.508 2902.491 2946.881 2850.983 2863.893 2804.002 2807.531 2813.274 2805.355 2770.944 2827.875 2756.858 2802.438 2794.229 2761.014 2784.166 2888.818 , 2800.040 2792.573 2728.318 2779.004 2890.669 2932.759 2780.189 2735.257 2745.851 2758.325 2740.128 2770.492 2751.414 2732.195 2747.854 2774.213 2754.143 2746.605 2729.322 2746.477
tests/implicit_cache.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 95.3695, Tue Jan 30 10:17:11 CET 2018, 2850.739 503.980 398.139 362.225 346.263 218.086 184.416 187.486 139.652 127.994 121.113 118.620 115.677 134.204 113.695 107.565 111.201 110.244 108.815 106.018 104.394 107.996 112.307 104.996 106.122 108.203 117.491 107.651 115.134 102.952 , 104.551 103.353 96.572 98.335 95.261 96.522 93.847 97.184 95.478 98.413 102.503 95.932 94.418 94.485 93.031 92.653 94.268 91.102 92.237 93.668
opts/implicit_cache.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 96.9945, Tue Jan 30 10:18:22 CET 2018, 2760.464 453.329 380.117 373.885 307.809 214.415 184.997 170.635 132.911 127.698 120.452 126.105 115.730 133.623 120.845 119.946 128.301 129.541 126.649 111.196 111.132 105.770 106.636 104.201 105.947 101.723 105.125 131.842 100.878 100.672 , 98.899 101.436 101.665 98.721 118.064 115.346 98.872 96.723 102.563 94.691 96.307 97.237 95.308 96.229 100.312 96.752 94.841 96.421 94.313 94.923
tests/implicit-scope-loop.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 98.96, Tue Jan 30 10:19:33 CET 2018, 3005.200 542.677 485.972 384.908 264.689 186.546 185.823 148.273 139.405 136.150 131.279 124.023 119.832 116.318 118.556 112.030 113.972 109.104 109.794 108.823 108.044 109.701 104.657 105.905 103.429 103.930 104.766 101.078 104.233 100.595 , 103.139 99.788 100.540 98.477 100.360 100.367 99.554 101.749 97.923 99.330 96.385 98.590 97.116 103.786 107.624 95.127 96.746 94.894 96.079 94.997
tests/i1535.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 114.325, Tue Jan 30 10:20:45 CET 2018, 3605.449 652.410 472.074 354.189 377.887 276.790 309.331 292.042 252.527 179.701 174.718 204.303 170.937 140.435 140.941 133.467 130.344 129.021 130.769 125.539 123.817 125.823 123.070 121.063 120.363 118.064 117.192 119.075 116.803 134.242 , 115.634 126.066 117.811 112.366 116.930 111.021 113.308 115.595 116.748 110.374 112.057 114.250 114.680 114.968 111.777 109.743 136.486 114.400 106.241 107.630
tests/i1687.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 67.7825, Tue Jan 30 10:21:54 CET 2018, 2627.043 444.864 342.038 275.343 203.756 175.908 131.755 100.422 92.300 88.863 84.523 84.122 78.727 77.800 77.224 75.680 80.027 72.446 72.193 73.061 72.380 73.785 71.912 70.937 71.335 75.960 74.143 70.866 72.351 68.825 , 69.593 68.016 68.161 72.689 73.415 67.604 66.624 67.512 66.774 67.931 67.963 67.262 66.536 65.843 68.172 67.780 67.785 66.980 70.339 67.144
tests/Vector.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 553.4175, Tue Jan 30 10:25:44 CET 2018, 6839.863 2816.160 2169.405 1394.415 1348.354 1235.742 1328.668 1043.629 924.954 991.262 823.303 714.923 727.905 724.442 653.035 722.928 655.464 625.997 612.460 607.246 7887.322 2885.223 2354.795 1861.853 1731.495 1488.728 1402.791 1342.194 844.746 800.669 855.352 695.416 684.844 777.812 742.531 643.780 635.988 600.753 595.670 582.754 7189.356 2767.580 2390.458 1849.594 1519.320 1591.208 1164.544 1373.733 1127.379 1054.115 1290.732 1292.734 1220.308 992.794 733.232 749.674 672.319 769.332 810.216 757.502 , 600.680 592.788 601.540 578.986 587.968 575.951 558.348 561.086 549.204 575.460 545.827 555.740 539.004 538.764 536.055 551.184 542.385 536.947 529.380 549.452 530.920 529.639 531.092 528.829 536.977 561.274 589.976 528.408 517.449 515.556 581.048 581.135 631.193 560.254 568.759 557.570 542.662 545.644 574.583 536.561 532.971 595.225 584.791 591.788 582.690 529.633 606.890 595.421 519.515 520.205 531.866 522.668 539.160 523.009 509.319 508.918 519.440 523.080 515.757 507.869 669.574 612.438 639.910 607.381 603.773 605.444 607.382 587.943 580.687 568.210 579.178 560.069 555.779 554.583 560.622 552.252 555.639 565.505 594.142 554.924 541.678 533.008 542.909 539.449 539.040 539.405 537.782 528.702 528.677 573.034
opts/Vector.scala, 3941, 2018-01-30T08:19:57Z, 89a0d4d, 567.699, Tue Jan 30 10:29:33 CET 2018, 7606.643 2451.961 1773.563 1312.866 1386.141 1328.149 1053.535 1015.342 931.496 887.180 1126.797 1097.280 892.361 708.244 753.175 865.303 642.200 703.789 623.830 607.739 7321.518 2567.433 2020.224 1955.555 1693.219 1482.292 924.459 859.572 1024.468 926.125 1062.908 798.553 739.423 659.725 657.061 639.788 753.690 615.892 613.662 595.621 7512.958 2210.932 2207.179 1904.611 1553.023 1103.486 1151.327 1147.943 887.189 799.681 1045.682 1020.473 702.210 692.484 681.945 665.082 677.006 697.961 662.389 675.692 , 604.288 615.077 595.607 591.018 585.553 583.140 626.202 615.866 580.231 665.728 619.055 598.014 581.491 575.317 669.829 605.108 593.450 566.148 541.182 526.189 533.199 527.003 524.160 526.995 530.546 518.025 518.726 537.983 529.294 518.521 603.824 581.539 589.947 582.546 580.030 722.696 564.516 664.404 621.652 626.597 580.635 577.724 595.901 543.701 567.400 543.279 569.076 539.623 536.572 531.273 545.957 532.591 535.609 531.760 518.599 522.468 525.588 536.708 547.968 537.414 622.963 742.366 620.114 630.031 672.087 737.785 658.792 659.701 625.047 603.125 601.989 557.040 554.928 567.998 545.787 547.472 542.231 554.699 591.798 549.436 547.459 545.828 592.309 735.690 565.086 531.282 526.292 532.534 541.389 522.078
