dotty, 3768, 2018-04-01T22:31:06Z, 53cb026, 34015.285, Mon Apr  2 01:05:41 CEST 2018, 79920.086 41557.395 37558.608 36312.906 36787.200 35200.760 35135.817 35020.744 35618.528 34636.225 34463.675 34524.717 35717.246 34398.833 34402.106 34692.447 35238.617 34205.961 34056.079 34126.871 34716.777 34231.852 34139.497 33973.127 34780.500 34083.874 34028.976 34066.999 34599.264 33980.964 , 33905.530 34008.986 34522.641 34036.709 33843.303 34011.750 34701.487 34017.550 34046.302 34051.143 34503.327 34018.619 33989.336 33939.687 34489.190 33816.781 33956.520 33988.298 34647.771 34013.020
tests/scala-library, 3768, 2018-04-01T22:31:06Z, 53cb026, 6633.3375, Mon Apr  2 01:12:07 CEST 2018, 27554.469 12613.536 9709.876 7782.299 8212.893 7398.250 7063.313 6989.848 6955.634 6988.212 6905.389 6891.941 6812.253 6766.830 6754.134 6911.941 7052.725 6887.581 6810.260 6690.313 6669.538 6744.306 6728.085 6793.078 6694.399 6657.079 6649.523 6650.570 6608.131 6659.614 , 6710.953 6698.266 6637.930 6624.883 6613.029 6614.994 6634.302 6695.028 6636.715 6634.065 6632.610 6698.073 6715.414 6609.585 6619.774 6573.956 6571.395 6671.878 6582.144 6517.435
tests/re2s, 3768, 2018-04-01T22:31:06Z, 53cb026, 2802.164, Mon Apr  2 01:15:15 CEST 2018, 16664.764 8132.790 6593.885 6052.753 4178.267 3365.572 3251.121 3147.179 3072.856 3040.029 2989.234 3013.746 2963.565 2914.973 2955.256 2913.910 2960.169 2887.994 2863.513 2887.740 3100.067 3142.658 2946.359 2882.139 2867.307 2869.431 2863.515 2855.406 3172.311 2871.758 , 2932.657 2831.348 2809.984 2822.985 2804.376 2808.050 2799.966 2775.777 2799.219 2795.502 2799.104 2865.686 2761.675 2805.676 2787.240 2768.060 2804.362 2765.195 2814.669 2799.122
tests/implicit_cache.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 98.1465, Mon Apr  2 01:16:25 CEST 2018, 2921.064 622.401 510.781 401.954 290.361 285.306 221.813 216.495 188.641 150.416 132.121 123.564 121.309 113.435 115.702 110.664 113.189 113.144 106.193 108.770 105.690 106.404 105.356 101.797 106.748 101.906 105.049 102.869 105.548 99.694 , 101.153 99.885 99.686 100.156 100.563 99.770 98.588 102.123 101.538 98.866 96.807 97.705 96.034 96.551 95.721 94.856 94.049 93.746 95.152 93.229
tests/implicit-scope-loop.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 106.159, Mon Apr  2 01:17:36 CEST 2018, 2899.082 543.360 421.886 303.472 257.652 256.588 218.021 223.428 184.041 143.592 136.354 129.468 145.448 129.753 127.431 132.690 125.212 125.816 123.299 121.490 125.305 121.265 115.803 116.395 119.125 117.864 113.493 111.155 111.123 115.109 , 120.504 111.703 109.069 106.200 112.108 108.293 105.449 108.853 104.238 106.118 105.133 105.103 102.809 103.302 112.055 108.817 108.590 104.988 104.203 101.927
tests/i1535.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 124.941, Mon Apr  2 01:18:52 CEST 2018, 3666.934 728.798 512.834 461.971 300.650 347.424 321.124 204.255 187.576 188.196 163.468 156.640 153.588 148.079 155.889 148.161 143.387 142.057 140.303 135.866 137.853 132.618 133.149 131.106 130.982 128.288 128.976 130.059 126.467 123.600 , 127.660 129.375 125.663 122.242 126.046 124.607 121.243 133.724 128.576 125.275 128.374 116.784 117.519 121.324 119.205 117.505 118.290 127.878 115.942 131.209
tests/i1687.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 72.6075, Mon Apr  2 01:20:02 CEST 2018, 2749.333 417.873 400.313 304.493 204.077 173.280 147.962 118.025 137.789 101.604 130.041 107.409 86.094 84.060 85.151 95.287 81.628 81.863 79.795 81.241 82.474 78.633 82.564 82.834 77.116 81.307 78.294 77.129 75.030 75.094 , 75.356 74.355 74.024 72.443 73.505 72.772 72.363 74.059 71.804 72.158 79.057 74.050 71.770 70.912 75.603 71.316 71.574 74.969 72.248 72.294
tests/Vector.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 537.9145, Mon Apr  2 01:23:44 CEST 2018, 6845.438 2473.627 1575.365 1878.939 1734.719 1436.505 1122.929 1137.821 1108.302 1259.877 1188.136 1244.604 1143.638 859.920 727.024 793.202 663.474 653.617 643.268 649.327 7413.704 2577.073 1824.719 1883.156 1213.907 1461.824 1372.742 1197.613 901.846 818.865 747.973 697.080 697.550 880.350 657.213 629.084 634.076 591.257 586.220 610.288 7202.418 2562.001 1999.782 1590.666 1388.035 1289.888 1187.832 1238.262 1083.910 1016.447 1049.492 1229.364 892.806 704.516 674.396 772.648 790.314 750.309 648.043 636.362 , 791.098 625.988 599.373 573.519 575.010 578.176 574.567 564.668 561.910 556.511 561.082 541.771 539.313 533.146 547.086 532.497 527.449 537.118 531.046 530.558 519.164 521.800 516.307 520.843 603.196 561.588 508.204 507.692 513.156 533.174 590.674 631.451 693.545 562.779 566.399 560.348 555.821 549.627 536.596 570.698 539.445 618.895 535.256 519.751 522.270 530.371 524.261 523.515 568.348 540.437 528.156 509.924 516.341 528.518 506.537 505.926 512.608 522.024 504.506 504.859 615.622 593.774 651.958 845.341 809.932 569.807 577.607 611.752 614.188 580.699 538.711 533.946 546.131 535.234 568.696 659.675 583.235 543.693 529.341 531.316 518.690 529.436 513.641 520.741 518.007 521.728 508.219 510.244 514.461 516.024
opts/Vector.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 526.437, Mon Apr  2 01:31:55 CEST 2018, 6724.917 2661.090 1878.526 1780.339 1545.549 1398.923 1422.070 1179.704 1027.341 1000.930 916.837 751.420 681.235 663.909 716.654 627.690 606.897 608.637 668.540 716.193 6418.998 2231.456 1889.419 1490.844 1275.290 1312.271 1543.451 1176.610 1157.281 1258.569 1023.491 893.776 876.694 696.184 813.339 677.166 758.597 651.490 693.004 861.795 7760.164 2562.507 1781.376 1266.055 1413.067 1067.195 934.801 869.157 917.188 1154.284 1143.540 864.003 707.878 893.945 731.948 835.583 620.504 586.688 581.538 569.974 , 685.415 660.971 559.669 644.092 566.783 588.992 538.729 534.476 523.012 542.809 516.095 545.959 511.372 519.977 506.274 507.243 535.306 547.553 532.908 518.751 506.824 501.050 500.728 505.167 503.664 490.007 494.440 500.299 485.935 484.495 655.941 640.945 574.796 575.894 571.332 576.337 601.681 585.065 547.915 649.861 550.458 541.031 533.571 543.628 531.410 527.388 536.700 570.280 530.523 515.848 519.063 516.055 561.239 517.242 527.579 508.770 515.925 510.085 527.221 511.741 605.208 554.516 576.604 549.536 589.060 537.863 543.400 548.540 529.105 525.653 514.183 522.763 588.713 507.429 508.286 517.137 512.498 507.937 500.270 517.665 496.718 503.216 516.066 488.241 490.510 507.731 489.946 486.594 495.587 485.337
tests/empty-class.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 59.095, Mon Apr  2 01:33:05 CEST 2018, 2286.223 288.281 226.719 213.963 160.980 119.700 134.937 82.166 83.418 72.725 71.571 68.555 68.666 78.578 68.695 65.851 64.641 64.921 63.429 63.942 62.290 63.211 61.573 62.088 60.937 61.470 66.213 61.163 59.877 61.425 , 60.541 61.869 61.573 58.729 61.088 58.398 59.808 58.053 59.079 60.609 60.333 68.252 58.380 57.964 58.108 57.467 59.111 57.978 58.495 61.355
tests/empty-object.scala, 3768, 2018-04-01T22:31:06Z, 53cb026, 58.775, Mon Apr  2 01:34:15 CEST 2018, 2392.681 356.393 216.038 170.804 139.028 127.668 135.356 131.828 119.125 111.266 81.016 72.541 69.598 65.165 64.269 64.642 63.590 63.300 63.575 61.951 62.400 61.812 62.573 62.550 62.185 62.530 61.704 60.094 60.364 59.521 , 61.346 59.269 60.484 58.603 59.203 59.107 60.164 60.847 60.487 59.025 58.557 57.527 58.889 57.638 58.661 57.491 58.646 56.653 58.272 57.024
