dotty, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:05:57 CET 2019, 79971.260 48546.890 42768.322 41100.800 40359.766 39494.706 39083.280 38767.771 39258.703 38534.279 38610.624 38407.447 38692.328 38391.112 38576.041 38236.034 38557.717 38281.832 38362.723 38334.574 38448.374 38048.246 38110.806 38205.564 38325.976 38052.336 38124.685 38162.211 38507.366 37885.579 , 38048.791 38111.440 38341.437 38105.935 37989.303 38142.670 38297.917 37986.198 38105.473 38147.306 38189.255 38015.101 37940.031 38111.642 38258.656 38079.842 38010.922 37981.507 38446.997 37810.929
scala-library, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:11:57 CET 2019, 24552.122 11729.880 9401.791 8362.673 7752.722 7429.499 7102.687 6638.538 6656.506 6475.388 6321.894 6249.533 6218.569 6204.027 6175.529 6146.260 6154.452 6118.734 6095.632 6047.390 6058.712 6093.953 6046.532 6061.310 5970.078 6081.724 5934.022 5919.635 5942.923 5958.619 , 5930.171 5920.595 5986.106 5926.882 5952.176 5911.631 5948.814 5933.040 5923.668 5908.263 5978.159 5883.885 5837.522 5842.139 5830.632 5866.170 5819.107 5846.886 5870.535 5865.012
re2s, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:15:05 CET 2019, 13652.560 6406.157 5863.015 5136.353 4420.178 3950.062 3855.075 3642.559 3408.214 3208.199 3178.581 3058.561 3057.033 2999.081 2987.445 2996.928 2883.174 2870.705 2915.654 2846.822 2845.561 2854.868 2801.659 2822.031 2788.853 2766.366 2733.042 2779.570 2752.108 2708.826 , 2763.179 2734.659 2685.576 2720.272 2727.014 2692.799 2738.921 2715.049 2679.591 2714.888 2711.894 2705.536 2728.514 2687.652 2686.588 2698.575 2692.761 2685.236 2703.866 2663.122
implicit-cache, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:16:23 CET 2019, 3277.420 445.181 349.275 300.144 263.081 240.214 203.272 189.696 162.727 148.439 132.979 129.728 119.593 109.068 109.195 102.963 104.297 102.763 104.688 106.297 105.696 108.955 104.229 107.357 100.777 100.198 101.715 98.317 100.707 96.032 , 97.809 96.117 98.170 94.156 96.166 92.989 93.482 95.281 91.812 93.931 90.886 92.415 91.692 91.982 90.084 92.043 90.714 91.513 89.811 90.963
implicit-scope-loop, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:17:41 CET 2019, 3338.201 467.627 358.588 304.179 260.156 234.680 205.004 175.931 154.265 147.994 136.179 127.553 119.997 110.662 109.855 105.864 106.728 104.087 108.205 105.132 106.705 109.473 106.374 108.351 103.042 104.928 101.745 101.294 105.009 100.864 , 103.999 99.592 99.505 97.136 100.481 96.093 95.693 96.867 95.387 97.767 94.724 97.063 95.424 94.724 92.362 93.928 91.632 92.125 91.467 93.549
inductive-implicits, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:19:41 CET 2019, 6393.419 2584.227 2306.725 2192.209 2198.482 2028.126 2002.822 1962.434 1943.855 1956.450 1907.357 1876.780 1868.480 1847.788 1830.931 1846.152 1804.528 1803.977 1801.934 1801.348 1808.170 1784.467 1779.140 1777.836 1782.509 1772.736 1801.843 1767.941 1768.976 1765.350 , 1762.543 1760.243 1756.536 1767.513 1750.654 1749.781 1740.220 1740.250 1744.881 1761.580 1738.653 1739.400 1739.497 1741.150 1737.753 1734.594 1746.583 1734.474 1730.145 1729.357
i1535, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:20:59 CET 2019, 3669.283 618.366 428.637 351.297 284.731 237.036 219.137 196.060 174.802 152.816 143.736 136.656 130.558 127.703 119.491 117.953 112.834 111.530 116.131 118.539 118.293 115.641 120.649 113.902 113.412 113.888 108.414 108.315 108.046 104.560 , 101.812 105.618 101.101 101.785 98.016 96.653 100.398 95.336 95.234 97.757 93.046 94.438 92.044 92.507 93.936 91.022 89.874 92.683 90.100 91.775
i1687, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:22:16 CET 2019, 3021.352 379.992 280.603 235.684 201.144 178.674 155.937 137.225 126.279 113.307 103.978 98.666 92.288 84.571 81.700 77.060 76.384 77.151 75.882 77.962 76.970 76.508 77.093 73.216 74.253 73.339 71.223 72.385 70.105 70.873 , 69.641 69.207 68.277 68.960 67.802 66.920 67.970 66.009 66.483 65.571 65.711 64.374 66.889 64.063 65.594 64.634 64.591 65.909 63.622 64.488
vector, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:26:09 CET 2019, 6742.558 1905.979 1533.145 1319.156 1206.804 1130.259 1057.586 941.720 874.257 894.687 816.129 753.856 726.935 705.295 693.984 656.912 658.294 635.040 637.816 630.536 6644.818 1872.986 1479.318 1318.492 1229.124 1199.300 1101.417 1049.001 964.602 896.743 792.935 796.998 835.688 722.284 690.000 662.672 667.764 636.121 634.450 641.302 6837.836 2010.018 1629.021 1425.868 1300.080 1245.981 1126.711 1071.684 1002.219 917.837 858.099 801.376 835.473 765.028 717.410 658.614 643.528 622.140 647.303 638.069 , 652.098 617.678 608.186 596.807 602.109 581.415 564.757 560.474 574.548 546.811 542.888 534.947 550.607 528.971 523.406 523.917 526.338 516.406 506.303 503.795 517.202 501.833 493.995 498.674 491.373 487.802 501.580 482.786 482.727 488.342 632.613 601.004 590.927 579.789 585.904 576.688 561.226 557.206 562.343 543.112 535.440 530.175 542.060 524.950 523.242 520.614 539.021 511.001 506.704 505.799 506.315 513.922 497.957 494.488 510.497 487.969 483.965 492.186 475.002 475.050 641.223 604.804 601.788 595.060 598.748 571.776 569.381 558.097 551.767 571.353 553.205 546.516 543.959 547.270 530.245 527.533 522.061 532.577 509.547 512.364 506.444 515.307 501.657 504.444 496.434 518.151 499.535 491.065 495.497 486.303
empty-class, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:27:25 CET 2019, 2741.204 268.076 175.759 143.855 121.008 105.673 94.759 91.046 81.730 73.632 69.267 63.700 64.021 60.332 61.097 59.979 60.960 60.063 59.475 57.522 58.936 57.594 56.436 55.504 55.792 54.697 54.907 54.065 54.363 53.533 , 54.494 52.871 53.145 53.298 52.421 52.476 52.124 51.356 51.824 51.233 51.632 51.575 50.482 51.135 50.831 50.994 50.672 51.191 50.480 51.143
empty-object, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:28:41 CET 2019, 2744.990 280.094 176.365 151.034 122.145 106.252 92.569 91.778 81.904 74.406 69.680 64.120 65.188 64.171 67.124 63.863 65.510 61.149 59.168 58.566 57.526 57.629 56.438 56.090 54.647 55.822 54.583 55.852 54.300 54.769 , 54.604 52.835 53.898 52.205 54.058 52.293 52.777 51.698 52.756 50.908 52.019 50.764 51.376 50.642 51.593 50.299 50.984 51.250 50.570 50.963
empty-file, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:29:56 CET 2019, 2075.681 148.845 88.239 72.051 60.533 52.143 48.252 43.411 41.400 39.090 37.215 36.092 34.091 34.579 34.114 33.495 34.131 33.725 33.589 33.641 32.471 33.094 32.745 32.290 32.641 32.030 32.274 32.379 31.796 32.445 , 32.309 31.698 32.075 31.916 32.183 31.868 31.414 32.052 31.565 31.240 31.580 31.995 31.039 31.538 31.451 31.134 31.487 31.398 31.468 31.469
patmatexhaust, 5679, 2019-01-06T17:26:50Z, 823a73f, Sun Jan  6 19:34:01 CET 2019, 5441.259 1411.829 1104.069 851.197 717.519 652.664 576.358 540.550 507.401 520.733 480.503 425.852 403.437 389.517 382.458 360.397 371.366 401.697 392.263 386.004 5400.368 1434.593 1110.227 889.952 732.465 665.076 586.598 530.255 468.804 429.638 430.537 389.869 380.650 408.817 381.334 379.958 411.133 412.198 406.988 395.817 5439.003 1462.174 1207.599 1013.010 858.295 740.663 673.416 618.186 580.367 541.235 505.613 501.781 463.131 439.059 438.815 419.441 381.956 365.499 358.215 341.502 , 393.880 407.454 381.494 379.470 366.719 374.926 347.444 339.411 343.242 334.314 338.355 321.880 315.398 315.442 306.182 297.993 300.629 288.714 283.856 290.126 280.811 275.700 274.490 280.915 269.304 268.575 274.214 271.027 265.469 267.937 265.518 262.821 270.947 263.362 256.303 269.491 260.256 256.899 258.662 264.497 385.166 387.129 362.060 353.430 341.765 353.226 334.972 324.751 330.809 320.497 314.611 308.997 313.604 296.501 290.635 291.469 283.696 279.815 288.640 280.307 275.136 285.302 271.740 270.380 275.803 264.500 264.776 267.487 259.449 261.133 261.814 269.412 257.282 255.519 262.783 258.076 257.827 268.750 257.076 253.615 350.577 349.331 357.479 354.852 361.976 359.806 367.827 345.458 341.595 332.527 337.577 328.853 328.284 325.564 304.812 307.048 306.495 293.449 292.068 290.956 294.728 284.054 284.539 292.232 276.473 277.822 281.132 273.025 271.407 274.584 267.307 262.461 269.687 261.111 258.588 264.302 258.642 257.145 256.812 263.137
