dotty, 3768, 2018-04-09T07:49:51Z, 53cb026, 34912.225, Mon Apr  9 10:25:21 CEST 2018, 82032.335 43662.030 38048.296 37324.778 36688.364 37406.956 36184.909 35985.137 35696.834 36654.341 35533.306 35551.303 35509.936 36570.989 35247.856 35619.087 35331.525 36175.077 35149.985 35178.011 35100.172 35879.142 34801.571 35124.881 34974.181 35753.690 34729.870 34927.642 34718.648 35771.925 , 35002.081 35052.329 34908.345 35433.879 34842.488 35031.978 34931.709 35439.026 34753.900 34817.909 34916.105 35504.209 34603.714 34714.156 34780.662 35658.001 34625.720 34799.724 34892.120 35492.954
tests/scala-library, 3768, 2018-04-09T07:49:51Z, 53cb026, 6209.774, Mon Apr  9 10:31:30 CEST 2018, 28296.793 12319.933 10429.702 8164.922 7408.376 7082.908 6732.340 6782.408 6615.561 6540.944 6756.341 6521.532 6420.023 6379.826 6435.749 6385.411 6374.648 6457.130 6688.291 6397.984 6299.542 6296.969 6314.159 6257.718 6285.987 6411.100 6254.716 6310.076 6520.460 6743.330 , 6250.637 6242.234 6226.605 6208.421 6194.978 6190.351 6226.037 6277.076 6260.172 6279.439 6191.386 6199.194 6180.307 6257.444 6150.910 6162.834 6137.632 6211.127 6193.079 6213.285
tests/re2s, 3768, 2018-04-09T07:49:51Z, 53cb026, 2694.514, Mon Apr  9 10:34:32 CEST 2018, 15030.849 8864.654 6522.045 4348.900 3955.958 3493.411 3190.291 3198.160 3328.976 3079.827 2874.636 2859.900 2800.248 2850.970 2798.205 3128.625 2822.545 2752.845 2736.715 2774.962 2719.035 2742.407 2707.982 2767.071 2791.630 2776.129 2798.095 2796.625 2737.849 2702.669 , 2710.170 2697.883 2676.019 2698.847 2691.942 2705.264 2676.941 2723.103 2697.086 2671.858 2707.645 2683.233 2664.769 2717.154 2650.142 2710.728 2699.395 2652.617 2672.373 2669.520
tests/implicit_cache.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 94.322, Mon Apr  9 10:35:43 CEST 2018, 2792.895 648.587 470.798 287.821 204.354 180.979 156.436 141.933 138.819 136.676 120.297 119.534 114.052 119.238 121.671 108.139 107.099 117.249 109.952 103.320 104.158 104.050 102.597 104.986 101.293 106.877 101.527 101.999 100.514 97.539 , 100.678 118.946 100.802 97.413 100.181 96.022 102.725 93.732 93.991 94.885 93.277 94.653 92.582 96.171 93.234 93.897 92.431 92.984 92.413 92.836
tests/implicit-scope-loop.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 103.5805, Mon Apr  9 10:36:54 CEST 2018, 2892.290 586.290 525.304 433.986 357.645 281.147 255.997 162.213 148.793 168.515 140.422 130.859 126.192 122.833 120.572 117.393 121.351 116.788 110.688 111.232 111.982 108.949 109.884 109.757 109.230 103.881 108.612 105.089 102.378 104.123 , 101.270 102.405 102.342 102.483 107.535 105.417 107.469 99.618 104.035 101.589 120.029 97.159 96.971 104.945 127.861 104.398 103.126 105.951 96.727 104.115
tests/i1535.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 113.861, Mon Apr  9 10:38:06 CEST 2018, 3243.656 853.854 672.833 448.407 351.303 331.919 243.706 240.625 177.292 184.177 194.923 155.633 146.743 152.011 148.465 137.065 133.939 135.176 149.826 144.423 129.562 129.329 130.949 134.179 132.013 132.688 127.262 131.395 133.190 117.574 , 127.839 124.110 116.741 115.643 116.752 113.839 113.817 118.180 114.082 112.619 113.883 111.198 113.310 113.485 114.213 112.622 112.505 110.176 112.524 118.580
tests/i1687.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 67.717, Mon Apr  9 10:39:15 CEST 2018, 2658.767 571.266 383.541 275.471 201.810 165.111 132.675 98.579 93.203 92.218 88.240 86.720 78.037 77.708 78.862 81.406 75.814 73.841 73.562 74.350 72.503 74.411 71.072 71.164 71.852 70.573 70.248 69.378 69.513 68.145 , 68.829 67.701 68.898 67.733 73.758 69.675 68.668 84.028 66.840 67.756 67.204 69.246 67.354 66.343 68.976 66.989 67.017 66.817 66.889 67.204
tests/Vector.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 539.315, Mon Apr  9 10:43:01 CEST 2018, 7919.482 2190.532 1863.730 1579.445 1480.904 1423.702 1336.095 1377.776 1108.172 824.038 785.339 874.277 769.236 656.245 641.141 630.712 667.059 664.575 620.215 568.604 6472.052 2187.718 2407.107 1769.128 1208.501 1339.741 1666.233 1453.152 1473.197 1416.633 1158.261 937.473 773.860 834.772 758.953 667.537 740.196 844.641 694.887 795.998 7140.582 2704.066 1835.302 1384.977 1581.286 1329.739 1164.593 1216.356 1178.721 889.189 886.862 749.624 697.888 675.350 694.343 750.306 663.422 628.629 611.937 596.515 , 561.558 564.438 555.078 546.273 534.558 594.251 579.698 546.310 536.392 665.572 570.687 522.526 548.980 522.196 510.466 558.171 518.195 518.390 503.865 500.574 507.878 523.842 505.539 492.070 500.981 493.303 491.274 500.402 488.542 493.538 630.841 619.913 596.782 569.814 562.967 552.532 627.380 568.147 559.110 555.978 571.807 558.345 545.280 532.025 544.565 527.326 520.988 571.360 532.034 515.140 515.955 508.856 523.200 508.304 514.021 502.643 512.841 505.462 511.303 507.091 620.311 626.192 602.681 568.473 593.056 590.659 546.807 552.908 567.739 561.908 545.977 542.763 594.076 585.380 570.801 529.155 542.238 526.642 517.232 514.461 554.325 520.277 589.280 516.786 515.699 507.042 545.105 525.390 521.429 510.160
opts/Vector.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 527.568, Mon Apr  9 10:51:08 CEST 2018, 6861.356 2500.656 1645.890 1295.336 1036.907 1180.034 1446.755 1151.309 1207.106 1089.690 788.585 719.817 690.141 737.749 716.575 813.382 655.505 818.579 897.289 790.536 7271.546 2596.259 1873.697 1993.940 1871.844 1258.104 1625.390 1492.463 1351.875 1199.279 861.453 769.479 738.613 794.917 665.664 619.382 610.306 634.085 584.943 585.155 7267.748 2475.238 1638.358 1799.190 1631.767 1595.689 941.028 1370.258 822.804 810.091 719.409 688.531 842.698 654.999 641.829 664.720 670.102 600.406 606.308 598.166 , 575.522 623.737 559.613 557.115 541.983 554.771 545.477 586.677 533.512 531.642 522.395 526.487 585.759 579.483 530.527 515.775 527.953 541.963 528.857 506.165 508.261 563.811 542.705 533.119 507.357 503.708 503.723 498.875 506.334 497.182 581.318 617.018 560.098 563.622 684.961 608.327 592.044 542.682 541.970 531.136 522.276 517.407 515.130 532.834 514.291 510.958 511.373 527.183 511.295 502.924 500.512 514.317 503.667 501.951 501.247 501.497 493.702 504.543 503.866 489.134 618.709 568.908 559.140 547.198 565.017 541.868 544.553 548.469 542.538 532.627 525.057 567.814 559.466 549.394 509.072 569.171 532.158 508.559 499.070 515.535 505.479 511.798 494.542 500.872 498.864 496.161 511.701 502.943 502.876 501.221
tests/empty-class.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 55.425, Mon Apr  9 10:52:16 CEST 2018, 2330.264 286.216 182.032 146.919 137.191 98.246 87.172 82.287 77.171 70.037 65.827 63.318 63.725 61.785 61.912 59.878 60.592 59.495 62.023 58.930 58.960 58.258 58.700 57.532 57.629 56.401 56.823 56.980 56.717 55.767 , 56.537 57.803 56.003 57.063 56.491 56.609 55.278 55.922 55.311 56.190 55.096 55.631 54.751 55.299 54.634 55.072 54.818 55.539 54.302 54.733
tests/empty-object.scala, 3768, 2018-04-09T07:49:51Z, 53cb026, 55.1015, Mon Apr  9 10:53:25 CEST 2018, 2312.439 294.878 188.061 169.844 169.855 152.524 97.235 86.582 78.803 76.066 70.870 65.206 64.595 63.448 62.868 63.005 61.585 61.003 59.399 64.668 60.305 59.617 58.473 58.950 57.489 57.987 59.723 57.246 59.912 56.770 , 55.943 56.295 55.232 56.250 54.715 56.416 55.144 56.007 54.578 55.088 54.227 55.115 54.423 55.117 54.307 54.604 53.979 54.798 56.068 54.447
