dotty, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T12:45:38+0100, 87306.776 48709.923 42210.607 41044.709 39661.323 39458.591 39586.178 39072.368 40554.025 39019.776 38869.379 39614.780 38567.680 40219.643 38491.452 38702.384 39125.652 38598.886 40189.364 38562.517 38416.195 39218.333 38389.268 38407.427 38858.447 38429.646 39965.891 38302.669 38383.119 39228.362 , 38491.384 38538.952 38725.468 38569.830 40025.228 38401.745 38492.000 39250.701 38275.977 38542.735 38805.962 38418.545 38320.493 40181.017 38424.475 39376.513 38281.929 38443.538 38655.648 38484.067
re2s, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T12:48:02+0100, 14080.873 5226.737 3979.955 3410.287 2750.720 2708.356 2540.304 2468.305 2426.163 2395.290 2324.113 2257.061 2199.141 2172.920 2167.969 2182.289 2109.377 2087.982 2103.189 2062.601 2039.912 2058.537 2075.319 2007.317 1993.861 1995.908 1972.402 1971.710 2001.028 1962.448 , 1980.212 1946.248 1950.751 1927.914 1940.718 1969.031 1931.041 1939.487 1950.503 1929.804 1925.037 1932.911 1921.485 1934.051 1922.671 1917.242 1892.034 1909.468 1943.556 1906.615
scalap, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T12:50:35+0100, 15217.989 5601.129 4401.080 3735.479 3461.756 3097.514 2928.665 2845.434 2858.547 2632.725 2454.398 2443.417 2328.565 2330.485 2209.688 2193.981 2219.363 2180.474 2167.487 2105.000 2080.096 2115.313 2038.795 2091.484 2063.829 2016.128 1999.912 1996.014 2002.854 1947.127 , 1980.421 2004.540 1961.619 1940.722 1925.506 1975.361 1923.596 1893.410 1935.246 1881.227 1895.509 1892.638 1901.422 1856.746 1861.316 1847.660 1839.092 1863.654 1844.816 1847.571
stdlib213, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:12:02+0100, 53757.975 28927.647 22749.815 21005.605 21485.006 19628.277 19266.328 19246.370 19040.214 20375.002 18948.830 18895.516 18952.744 19065.919 18893.445 18871.468 18835.640 20108.691 18773.254 18783.419 18693.339 18775.202 18824.558 18691.860 18702.374 18772.725 19901.083 18596.594 18587.053 18705.027 , 18602.889 18758.275 18673.251 18632.815 18701.748 19958.686 18550.931 18651.934 18636.475 18690.797 18747.325 18688.344 18599.948 18623.138 19933.328 18525.861 18605.764 18657.809 18544.450 19940.533
power-macro-power-inlined-1, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:13:42+0100, 3202.978 301.324 200.577 148.751 125.172 101.733 92.645 90.099 89.298 87.583 85.807 84.013 84.762 81.644 83.031 77.741 74.626 74.730 71.655 71.579 70.502 79.431 67.484 67.419 65.482 66.181 63.980 64.652 63.384 62.874 , 63.955 63.483 61.944 61.100 61.807 60.458 61.610 60.726 62.616 59.936 61.290 59.886 60.850 59.536 59.803 59.021 60.470 58.997 59.466 59.129
power-macro-power-inlined-1k, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:15:30+0100, 4947.813 1165.201 773.276 628.905 560.714 481.926 395.837 345.957 307.492 271.296 262.839 242.597 241.207 245.291 236.150 224.681 211.387 213.028 202.207 197.454 198.141 192.601 190.586 224.781 185.265 187.304 184.919 184.882 185.193 193.627 , 182.961 184.364 181.930 180.226 183.147 179.756 180.909 178.606 180.287 180.559 179.779 178.111 180.460 177.650 178.498 177.272 179.078 177.211 178.342 175.608
quote-string-interpolation-matching, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:17:17+0100, 5270.959 1251.237 902.237 765.882 640.011 596.278 592.659 584.330 586.343 570.591 570.741 571.796 561.090 559.093 569.384 552.362 562.032 554.766 554.767 562.445 549.605 546.583 553.309 548.076 555.911 550.663 543.351 555.632 539.710 544.690 , 551.883 542.722 550.371 538.993 535.159 544.230 533.051 541.334 537.775 534.944 542.003 537.704 537.354 538.510 533.472 542.002 535.381 535.063 540.777 530.471
i1535, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:18:34+0100, 4026.182 702.456 500.370 396.530 345.197 302.706 265.313 211.088 192.117 176.981 171.657 158.348 148.204 149.840 147.908 149.739 151.890 146.988 145.833 147.973 138.809 136.705 159.956 133.001 130.745 130.473 127.886 125.039 128.147 122.477 , 121.631 122.936 119.260 121.300 118.347 116.899 116.118 115.782 112.673 114.542 111.932 113.019 111.175 110.083 114.063 110.562 110.988 109.057 108.996 109.179
i1687, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:19:51+0100, 3319.917 420.991 284.002 211.148 178.734 152.864 123.917 112.224 110.830 108.697 102.985 99.770 96.316 98.414 93.390 94.937 90.013 90.524 91.654 87.758 84.774 86.325 84.266 85.495 84.358 83.934 84.092 82.562 82.970 80.540 , 81.532 79.754 81.019 79.036 78.778 80.132 78.475 78.477 76.880 78.461 77.021 79.225 76.363 76.578 77.348 77.511 76.562 76.192 77.532 76.124
empty-class, 9846, 2020-11-12T12:05:14+0100, b33afd9, 2020-11-12T13:21:05+0100, 2587.083 119.009 76.951 60.504 51.728 45.524 42.222 39.517 37.172 35.572 34.608 34.328 33.035 32.572 30.605 30.131 30.187 29.668 28.675 28.678 27.364 27.386 27.041 27.348 27.352 29.243 26.835 26.886 26.535 26.577 , 26.392 26.231 26.088 26.084 25.943 25.571 25.930 25.791 26.007 25.786 26.002 25.259 25.539 25.675 25.224 25.520 25.335 25.408 25.302 25.620
