dotty, 4077, 2018-03-06T21:33:43Z, 57099d6, 34046.856, Tue Mar  6 23:08:36 CET 2018, 77575.372 41789.758 37230.782 36748.012 35828.109 36215.927 35405.195 35517.783 34956.198 35754.094 34704.227 34801.032 34857.948 35564.333 34448.087 34505.231 34400.892 35579.956 34582.533 34210.214 34251.884 34953.464 33958.218 34426.465 34067.086 34915.365 34032.433 34133.024 34014.165 34886.674 , 34053.075 34094.656 33963.758 34534.477 34001.359 34109.974 34044.077 34647.107 33856.494 33893.121 34005.505 34630.064 34040.570 33898.040 34049.635 34619.706 33959.158 34062.514 33808.809 34542.823
tests/scala-library, 4077, 2018-03-06T21:33:43Z, 57099d6, 5324.8895, Tue Mar  6 23:13:58 CET 2018, 25514.397 12344.576 7703.080 7417.895 6529.286 6190.553 5854.018 5762.336 5978.631 5760.688 5741.978 5621.067 5542.673 5571.465 5525.099 5578.918 5472.562 5494.994 5480.603 5507.641 5547.044 5648.541 5425.687 5417.200 5357.797 5478.882 5404.259 5373.848 5435.394 5421.973 , 5355.899 5370.640 5354.155 5603.249 5349.627 5321.184 5303.483 5343.364 5319.045 5298.266 5319.041 5369.875 5318.581 5490.956 5319.706 5411.240 5322.034 5304.751 5297.715 5327.745
opts/scala-library, 4077, 2018-03-06T21:33:43Z, 57099d6, 5353.78, Tue Mar  6 23:23:43 CET 2018, 25276.005 13309.148 7803.288 6569.508 6323.261 6171.343 5896.183 5846.107 5747.301 5730.093 5620.944 5641.510 5783.694 5859.004 5581.563 5497.877 5552.957 5482.631 5492.124 5449.898 5431.610 5493.098 5451.968 5458.725 5502.305 5738.501 5514.524 5472.170 5423.882 5423.987 , 5576.580 5497.758 5410.038 5571.512 5369.089 5352.853 5374.550 5361.286 5351.724 5388.362 5326.496 5368.359 5354.707 5323.959 5329.304 5301.726 5341.764 5317.411 5333.417 5318.628
tests/re2s, 4077, 2018-03-06T21:33:43Z, 57099d6, 2800.794, Tue Mar  6 23:26:50 CET 2018, 16641.001 8802.375 5239.853 5038.024 4069.764 3422.584 3259.834 3157.864 3095.713 3117.677 3064.583 3018.038 2965.220 2958.888 2956.951 2918.254 2994.062 3008.360 2871.114 2886.638 2878.502 2882.212 2936.610 2866.221 2828.777 2805.572 2832.800 2804.261 2832.529 2828.503 , 2826.934 2843.451 2834.333 2804.479 2811.449 2794.887 2806.255 2811.122 2757.678 2826.582 2803.029 2791.354 2798.559 2773.786 2809.885 2794.719 2774.871 2797.760 2784.398 2793.651
opts/re2s, 4077, 2018-03-06T21:33:43Z, 57099d6, 2799.1935, Tue Mar  6 23:29:54 CET 2018, 15372.445 7040.440 6081.565 4481.085 4047.148 3363.571 3286.602 3169.123 3099.054 3140.067 3071.424 3246.406 3377.790 2954.085 2963.554 2932.182 2922.653 2918.630 2865.988 2855.032 2851.663 3183.111 2852.143 2841.771 2839.973 2818.726 2839.944 2809.231 2818.712 2813.355 , 2797.881 2849.384 2776.145 2827.991 2813.319 2772.893 2812.494 2803.468 2784.986 2808.145 2765.867 2805.036 2777.218 2797.239 2903.543 2783.166 2797.927 2800.460 2737.177 2806.116
tests/implicit_cache.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 98.931, Tue Mar  6 23:31:05 CET 2018, 2825.433 622.833 446.047 305.640 250.968 285.585 231.444 178.752 148.269 136.233 123.927 122.719 115.833 115.679 118.156 110.522 126.633 123.468 112.943 118.548 109.778 107.389 105.089 106.961 103.332 105.638 106.185 101.959 108.422 100.953 , 102.804 102.085 112.743 100.731 100.452 103.280 97.997 103.530 100.199 98.816 98.571 97.864 96.409 98.263 101.217 99.046 98.572 96.434 94.052 93.383
opts/implicit_cache.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 98.56, Tue Mar  6 23:32:17 CET 2018, 3021.919 517.082 393.400 352.922 359.391 297.173 229.774 148.515 136.216 139.374 123.933 127.813 125.520 122.353 119.755 115.719 121.706 110.234 107.891 109.568 110.378 110.011 108.177 109.005 107.003 104.407 101.665 101.011 103.064 101.576 , 104.070 101.593 102.131 100.087 100.667 102.379 100.640 103.704 97.063 98.915 96.479 98.205 94.755 96.966 96.147 98.928 94.432 95.769 93.701 94.622
tests/implicit-scope-loop.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 102.365, Tue Mar  6 23:33:28 CET 2018, 2918.995 537.587 524.530 404.163 334.809 253.565 220.112 188.703 146.414 180.609 128.694 123.903 122.007 119.836 120.516 139.048 117.912 129.564 118.790 122.606 113.017 113.156 120.967 110.138 121.203 111.802 105.464 118.137 104.272 107.298 , 102.616 107.353 102.114 104.891 112.902 105.809 114.692 100.548 102.659 139.235 103.904 101.090 99.016 99.813 97.823 100.343 97.957 98.982 109.229 100.740
tests/i1535.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 130.099, Tue Mar  6 23:34:42 CET 2018, 3502.244 1182.059 739.617 587.443 424.729 347.043 354.691 284.679 221.289 230.629 186.405 180.332 229.044 187.905 160.989 159.836 154.614 149.860 152.379 144.561 147.384 146.369 142.311 140.955 141.755 143.111 136.662 134.855 137.295 134.755 , 133.928 134.459 132.565 132.583 137.268 130.304 128.906 135.559 133.926 135.275 135.128 128.760 126.410 129.894 128.366 127.115 129.136 125.688 128.803 127.225
tests/i1687.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 72.1165, Tue Mar  6 23:35:53 CET 2018, 2677.397 574.434 292.093 261.923 202.295 139.307 134.425 118.448 115.862 98.783 106.281 87.076 83.949 85.085 93.706 82.474 80.970 84.780 81.274 84.180 79.700 77.934 80.523 93.344 83.934 75.771 77.138 74.861 75.704 74.006 , 73.491 74.201 72.776 73.353 71.584 73.165 72.186 76.649 71.230 71.670 72.047 70.758 73.316 70.644 74.003 72.323 71.635 71.826 71.539 70.699
tests/Vector.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 570.106, Tue Mar  6 23:39:40 CET 2018, 7045.973 2344.702 1989.775 1406.243 1138.888 1347.015 1481.557 1447.479 1308.926 1277.784 1051.996 795.910 750.060 708.859 690.964 661.827 708.770 725.327 678.029 659.237 6900.186 3015.979 1606.695 1357.374 1266.667 1336.935 1278.121 1128.613 1196.771 1248.203 1255.004 842.475 1023.124 790.316 786.747 680.473 674.873 723.301 641.884 635.319 8033.724 3002.399 2303.374 1521.225 1544.422 1198.240 1155.609 1271.639 1288.655 1046.430 1067.053 1081.820 1010.044 800.290 704.029 696.211 745.783 650.023 690.556 626.587 , 638.890 587.148 600.422 585.412 674.743 571.190 582.876 592.390 666.713 626.846 579.901 649.031 609.246 548.486 564.760 557.758 543.258 541.367 550.697 530.429 528.107 532.252 538.623 543.522 539.196 535.736 528.787 529.069 571.573 535.134 673.696 728.688 620.082 597.227 597.138 581.096 604.429 579.546 580.814 570.445 554.952 591.858 578.608 572.194 554.371 571.044 552.914 572.265 672.085 543.647 545.729 541.606 549.178 532.256 537.090 528.661 540.739 530.772 532.752 539.279 625.642 642.139 620.360 590.700 629.818 698.758 578.738 583.756 572.646 582.139 668.581 572.810 596.270 572.063 554.290 559.152 565.633 554.297 569.767 553.224 542.459 541.480 537.054 557.962 537.075 572.381 543.953 553.761 543.398 540.301
opts/Vector.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 576.0015, Tue Mar  6 23:43:38 CET 2018, 6881.061 2206.072 2139.702 1948.082 1470.619 1225.123 1059.813 1027.277 937.371 1118.309 1020.614 873.638 785.873 732.516 691.678 905.158 678.417 667.792 650.937 653.620 8005.552 2331.528 2441.067 2051.608 1887.541 1620.740 1549.705 1195.324 1042.685 1295.484 844.921 760.602 719.637 706.256 684.881 664.200 722.126 717.712 654.515 803.508 6786.168 2382.562 1875.025 1544.934 1352.313 1269.318 1135.103 1027.610 973.779 1556.469 1482.331 1113.649 852.137 806.438 855.045 745.869 767.342 834.418 762.311 671.248 , 631.434 611.769 821.070 698.168 594.081 605.525 593.261 597.396 581.765 580.763 587.586 574.794 565.748 570.319 650.895 570.693 575.002 577.536 558.553 562.617 554.213 565.831 556.225 554.028 548.921 556.811 567.280 554.351 557.393 544.361 656.171 662.748 699.045 619.477 604.393 589.198 581.230 610.975 588.394 570.330 569.750 588.209 597.667 585.024 573.177 563.196 577.932 603.068 571.623 549.057 577.001 557.071 561.851 554.779 542.068 555.773 567.963 547.970 560.221 554.989 667.712 662.476 674.012 655.004 641.216 642.995 612.401 623.205 785.502 798.889 593.214 719.436 599.623 573.498 580.031 630.890 573.028 574.234 585.140 566.812 556.572 562.929 572.280 557.615 555.708 562.173 550.601 554.312 563.315 577.997
tests/empty-class.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 61.9255, Tue Mar  6 23:44:49 CET 2018, 2433.236 354.083 304.653 226.354 159.546 161.243 132.539 133.199 84.499 80.408 78.027 71.624 69.684 69.137 68.239 68.251 67.658 67.124 65.689 66.192 66.855 65.348 64.446 64.515 67.274 63.473 65.357 63.540 63.768 62.364 , 64.036 62.684 62.780 61.946 63.660 61.645 62.249 61.319 63.312 61.905 62.336 61.227 61.501 64.429 62.284 61.239 61.018 60.542 61.169 60.278
tests/empty-object.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 63.0815, Tue Mar  6 23:46:00 CET 2018, 2446.031 339.677 293.282 250.059 156.568 148.478 142.957 124.422 114.134 107.278 89.636 74.679 72.026 72.081 76.203 88.722 70.533 68.355 68.694 67.899 68.306 66.754 68.009 66.516 65.610 71.523 66.347 66.910 64.793 64.957 , 74.899 67.831 64.692 64.570 63.809 64.299 63.007 63.897 62.850 63.156 64.133 62.961 62.834 62.245 63.232 62.369 62.550 62.049 62.055 61.474
tests/empty-file.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 44.3125, Tue Mar  6 23:47:09 CET 2018, 2009.914 253.523 153.600 122.583 93.586 106.637 64.687 69.519 51.190 49.170 47.646 48.071 47.491 46.586 46.732 47.686 46.946 45.620 46.689 45.396 45.817 44.943 45.473 45.168 44.707 45.775 44.434 46.650 44.683 44.899 , 44.262 46.300 44.560 44.271 44.960 46.007 44.870 44.549 44.183 43.993 44.445 44.290 43.676 44.288 44.956 44.335 43.287 44.164 43.896 44.652
tests/patmatexhaust.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 300.43, Tue Mar  6 23:51:23 CET 2018, 5542.383 1998.383 1678.924 1282.939 1259.080 1181.763 956.709 725.290 661.651 723.388 566.781 542.890 462.817 520.503 436.964 411.804 389.430 375.062 369.749 396.216 5815.673 1933.703 1328.782 1110.080 1012.065 1000.136 1130.084 807.001 639.661 658.352 754.883 621.263 543.799 502.719 499.452 478.922 409.946 452.954 372.558 437.445 5856.664 2027.673 1418.723 1165.819 1163.337 931.542 895.264 863.446 777.560 709.504 476.314 446.480 454.023 464.335 573.971 423.419 379.153 355.949 352.140 340.191 , 384.034 475.550 355.041 338.406 387.983 388.597 328.844 315.426 312.871 325.477 305.656 300.816 310.085 301.762 298.689 338.726 317.145 299.347 305.898 293.716 292.154 310.599 290.583 293.773 295.769 288.199 282.960 288.773 287.230 278.707 282.456 278.409 276.607 287.959 275.983 275.965 282.369 275.894 274.150 281.238 463.576 384.706 373.276 354.509 337.014 337.269 333.632 335.620 318.633 320.935 389.627 325.561 312.188 321.285 302.005 295.365 303.230 292.825 318.312 347.715 314.589 290.649 298.536 297.594 294.101 289.392 285.043 308.783 289.255 295.269 284.475 300.764 280.088 278.927 291.123 281.372 276.804 337.818 284.005 285.004 336.566 339.748 330.051 365.643 316.876 325.519 313.929 308.115 354.191 412.412 315.834 317.520 324.890 302.056 306.159 309.981 306.058 300.096 291.234 286.605 293.092 294.634 319.985 292.287 283.910 292.471 313.791 286.394 293.409 279.129 277.422 282.895 275.626 274.985 284.570 274.587 275.046 301.128 275.261 277.438
tests/exhaustivity-I.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 164.266, Tue Mar  6 23:55:14 CET 2018, 3897.642 1571.757 829.383 726.273 515.391 457.697 396.112 387.522 375.051 338.235 383.328 368.462 248.407 234.530 231.385 214.879 241.570 203.959 197.044 190.132 3870.321 1492.227 1209.666 943.233 763.553 593.796 479.060 425.036 317.293 284.876 269.809 259.901 239.871 231.781 276.989 310.926 258.043 196.540 190.851 190.948 3947.674 1527.439 1345.554 1022.133 719.570 546.282 457.566 408.224 461.446 425.176 400.203 364.212 303.017 248.375 242.594 229.469 271.322 206.540 197.659 189.632 , 190.515 193.018 185.057 185.733 185.680 189.225 177.721 173.301 175.676 182.289 170.852 172.608 168.395 171.284 173.872 168.404 172.578 172.032 166.561 164.460 167.139 164.340 172.399 161.721 159.952 159.196 158.303 160.960 160.448 159.720 162.599 157.440 158.498 156.992 158.245 157.995 156.414 158.653 156.677 156.076 193.764 183.282 182.855 184.446 177.614 174.123 178.698 218.511 191.890 172.989 171.325 172.595 181.745 167.799 170.897 166.653 181.479 183.194 187.015 164.892 161.681 160.510 163.438 170.735 160.080 158.934 155.550 156.020 154.822 156.225 154.302 151.944 153.117 152.157 157.902 154.859 151.635 152.982 153.461 153.600 184.133 180.627 178.623 222.199 177.303 170.473 169.545 172.537 166.594 169.264 169.297 164.740 167.264 164.613 164.068 179.600 166.655 164.192 161.811 160.227 163.374 159.895 160.720 157.352 158.495 158.607 155.179 157.098 155.781 157.037 152.988 153.400 155.691 152.514 153.312 155.136 150.745 152.439 154.003 153.584
tests/exhaustivity-S.scala, 4077, 2018-03-06T21:33:43Z, 57099d6, 260.0265, Tue Mar  6 23:59:04 CET 2018, 3857.023 1729.313 805.260 702.113 465.325 402.069 375.168 354.945 415.380 341.682 419.075 337.544 357.049 316.579 313.982 299.104 311.136 294.002 290.412 286.335 3870.343 1777.095 1076.347 589.538 537.541 586.847 487.349 545.631 461.035 399.375 349.645 359.627 320.458 300.714 296.451 292.607 352.472 333.910 292.441 284.506 3900.603 1406.775 787.949 564.397 408.747 397.445 397.030 364.481 340.714 290.581 410.530 302.641 302.328 261.501 255.899 311.101 358.654 257.770 247.454 244.194 , 287.472 291.092 289.746 282.441 281.976 278.699 278.466 278.171 278.315 276.045 283.481 281.605 277.393 279.711 274.498 274.516 275.911 271.028 270.926 270.965 273.688 270.632 272.587 272.016 278.727 269.875 276.281 269.179 268.869 288.104 267.740 267.513 274.900 268.102 268.503 265.447 266.574 266.400 266.355 266.855 282.301 275.394 288.837 270.868 267.552 268.633 264.412 360.585 282.433 265.493 271.455 268.589 262.190 271.829 262.744 259.382 262.195 257.103 261.277 257.847 258.469 257.957 257.149 257.275 256.179 256.333 258.935 255.481 260.671 255.736 253.519 258.388 271.959 255.226 269.855 257.144 253.753 256.650 252.706 256.607 241.240 244.421 253.198 236.480 236.489 237.489 236.863 236.733 240.764 252.778 237.569 235.340 239.892 241.826 230.655 230.341 228.689 233.233 228.616 227.907 229.898 233.562 226.730 227.102 241.481 228.235 226.010 226.933 242.387 238.769 225.516 224.807 225.213 229.249 229.706 224.368 224.291 225.523 228.546 224.670
