dotty, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:15:23 CEST 2020, 98855.523 60732.690 54209.336 53016.153 50925.156 50488.062 50671.193 50102.042 49997.506 50252.548 49734.722 49605.620 50049.562 49692.265 49502.804 49804.421 49301.670 50938.507 49380.457 49322.560 49694.042 49347.134 50733.832 49237.993 50748.372 49221.448 50769.658 49360.571 50738.313 49156.708 , 50489.453 49602.797 50418.331 49233.281 50358.552 49407.490 50229.651 49235.714 49801.862 49300.351 49838.023 49229.002 49617.580 49142.451 50125.800 49150.258 49489.469 49027.971 49690.933 49273.591
re2s, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:18:29 CEST 2020, 14979.178 6303.434 5406.472 4447.254 4156.283 3721.717 3481.860 3359.184 3258.219 3209.586 3129.342 3032.138 3008.294 2989.889 2952.093 2922.852 2884.030 2863.469 2851.525 2820.420 2828.944 2793.833 2821.589 2788.220 2790.382 2761.631 2759.571 2768.530 2761.845 2768.226 , 2731.296 2746.625 2780.094 2738.342 2762.732 2722.472 2727.126 2776.170 2715.136 2740.727 2784.000 2742.800 2729.297 2774.103 2713.173 2728.554 2737.995 2708.505 2745.529 2743.883
implicit-cache, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:19:46 CEST 2020, 3370.591 474.895 363.046 305.656 268.548 251.933 223.421 205.682 187.387 159.306 132.033 118.931 115.870 111.791 114.850 114.064 115.493 117.569 111.366 110.430 110.148 106.042 107.522 103.393 100.619 101.861 99.699 100.934 98.655 100.038 , 98.325 97.698 99.068 96.316 96.912 95.652 95.341 93.943 92.977 95.493 91.549 94.272 92.014 94.276 91.471 92.595 92.314 91.046 92.030 90.534
implicit-scope-loop, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:21:03 CEST 2020, 3421.005 509.695 385.137 313.237 261.185 238.395 197.712 172.106 145.509 131.581 127.580 127.641 122.646 125.049 126.077 121.471 119.583 118.818 112.115 116.247 108.218 105.726 107.317 103.527 105.073 103.037 102.867 106.213 101.751 102.646 , 98.994 98.418 101.771 98.355 98.023 97.675 97.851 94.790 95.068 96.689 92.975 96.261 94.349 98.145 92.767 93.730 93.215 92.149 93.212 92.923
inductive-implicits, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:23:03 CEST 2020, 6899.007 3137.366 2464.196 2287.740 2167.938 2093.130 2042.179 2038.417 1994.112 1969.485 1949.848 1917.286 1917.734 1875.840 1869.006 1862.617 1832.736 1848.852 1823.117 1817.583 1811.702 1809.689 1820.769 1793.435 1793.507 1794.374 1795.340 1812.887 1781.520 1788.978 , 1792.223 1784.774 1787.700 1811.379 1783.301 1775.168 1947.105 1781.476 1780.464 1778.954 1765.039 1765.537 1779.100 1766.945 1768.029 1772.601 1760.925 1774.487 1759.714 1756.748
i1535, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:24:21 CEST 2020, 3794.601 644.690 457.720 350.795 298.042 260.500 228.913 201.815 183.177 171.790 151.623 143.356 139.978 137.455 137.084 144.966 141.117 137.596 134.522 137.127 131.553 131.829 129.428 125.285 122.262 124.356 119.883 115.260 118.927 113.423 , 113.890 113.631 110.584 108.969 112.563 107.529 111.840 105.208 105.251 107.462 103.667 102.744 104.362 100.322 100.469 102.051 99.369 101.973 101.513 99.317
i1687, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:25:38 CEST 2020, 3287.249 423.255 297.261 233.368 201.073 155.869 126.863 123.603 112.650 111.094 109.082 107.607 108.179 105.579 106.170 99.905 101.920 99.179 97.061 98.644 95.676 96.621 94.331 94.666 92.998 92.326 94.463 90.608 93.328 89.944 , 92.664 89.161 90.045 87.470 88.943 87.461 89.032 86.213 88.425 86.248 86.356 84.848 86.749 84.545 84.602 85.361 84.430 85.110 83.876 86.811
empty-class, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:26:52 CEST 2020, 2645.835 188.120 125.672 93.803 83.408 67.256 58.703 53.662 50.850 52.391 51.871 50.102 48.855 48.537 47.144 47.136 45.718 46.109 43.265 44.175 42.152 42.101 42.150 41.557 40.733 40.361 40.862 40.062 39.459 40.391 , 39.704 40.359 39.193 39.710 39.283 38.193 38.792 38.180 38.236 37.992 38.137 38.152 37.789 37.508 37.218 37.647 38.123 37.616 37.141 37.579
empty-object, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:28:06 CEST 2020, 2772.550 234.182 153.194 116.418 97.016 80.515 70.346 64.440 57.879 57.382 55.629 57.357 55.895 55.715 53.940 52.894 53.628 51.515 50.812 49.812 48.978 48.804 48.657 48.277 47.605 46.331 46.186 45.556 44.844 45.520 , 44.676 44.869 44.370 43.892 44.068 43.268 43.926 43.498 43.630 43.084 43.637 43.263 43.615 43.151 43.208 42.982 43.153 42.458 42.500 42.461
empty-file, 9192, 2020-06-18T11:25:31Z, 2874610, Thu Jun 18 14:29:19 CEST 2020, 1676.273 40.066 19.003 13.315 11.915 11.916 11.581 10.966 10.861 10.506 9.870 9.649 9.508 9.308 9.071 8.844 8.880 8.657 8.795 8.714 8.674 8.454 8.425 8.279 8.278 8.216 8.220 8.142 8.070 7.920 , 7.915 7.911 7.970 7.930 7.928 7.889 7.926 7.863 7.870 7.932 7.916 7.863 7.867 7.876 8.115 7.978 7.867 8.107 7.899 7.938
